term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
efi_catSevere,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Severe,8351338,2000,-0.0677540013568106,0.3355439698211922,-0.20192286987877023,0.8399770227465579,-0.725408097435942,0.5899000947223207,0.9344903286569588,0.4841269576656809,1.803808196436849
timesincevax_pwpre-vax,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,TRUE,pre-vax,24401415,3960,0,NA,NA,NA,NA,NA,NA,NA,NA
timesincevax_pw1-3,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,1-3,468116,20,-0.5130258039957853,0.7139248318168924,-0.7185991873824699,0.4723879142266359,-1.9122927620257093,0.8862411540341386,0.5986813430355601,0.14774126242239483,2.425993555369352
timesincevax_pw4-7,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,4-7,620782,20,-0.9009249232088178,0.7181548912974373,-1.2544994598326602,0.2096605219516591,-2.308482645473072,0.5066327990554363,0.40619378787940386,0.0994119803946689,1.6596932548450276
timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,8-14,1074046,50,-0.6891458216291624,0.46762796405490914,-1.473705326887257,0.14056094799206487,-1.605679789340575,0.22738814608225033,0.5020046875278305,0.20075303873854758,1.2553170197743329
timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,15-21,1054614,140,0.09390779622934242,0.2936749805026033,0.31976777888475916,0.7491443748756772,-0.4816845887162625,0.6695001811749474,1.0984584592358864,0.6177418737975412,1.953260800096469
timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,22-28,1028786,90,-0.3382245106417924,0.34765584230996277,-0.9728716433887464,0.3306170999178684,-1.0196174405842555,0.34316841930067077,0.7130351859394422,0.3607329155529189,1.4094061131305624
timesincevax_pw29+,timesincevax_pw,timesincevax_pw,factor,categorical,7,contr.treatment,treatment,FALSE,29+,2942819,110,-0.655423702428515,0.37571326513796877,-1.7444784713359307,0.08107569222239945,-1.3918081706128818,0.08096076575585187,0.5192220203431657,0.2486253409136202,1.0843283529288466
regionEast,region,region,factor,categorical,9,contr.treatment,treatment,TRUE,East,10048174,1800,0,NA,NA,NA,NA,NA,NA,NA,NA
regionEast Midlands,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,East Midlands,5900165,910,2.173649334883404,2.4590822498365035,0.8839270565382361,0.3767355904520348,-2.646063309817869,6.993361979584677,8.79030434307637,0.07092989317597329,1089.3777924098365
regionLondon,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,London,330926,80,3.198085555834315,2.5814876697724216,1.2388537017944583,0.2153996820749662,-1.8615373034538583,8.257708415122488,24.485608966173306,0.1554334981521472,3857.2447610841127
regionNorth East,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,North East,942052,40,0.15550319424141937,3.231287285845456,0.04812422433702995,0.9616172403399759,-6.177703509717856,6.488709898200695,1.168245667719992,0.0020751880358512212,657.6743488147109
regionNorth West,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,North West,1508187,140,-22114.090856961477,9594.054263969227,-2.304978713744787,0.021167765593351984,-40918.09168006409,-3310.0900338588617,0,0,0
regionSouth East,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,South East,532932,50,-608.9802276970993,438.1598934051696,-1.389858444058847,0.1645718666881078,-1467.7578382411407,249.79738284694213,3.336165008733404e-265,0,30593204115952604e92
regionSouth West,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,South West,310225,30,-12.151982775460018,12.055517590105303,-1.0080017456433301,0.3134536242018011,-35.78036306705551,11.476397516135476,5.277897314464152e-6,2.8892542413522117e-16,96413.1147177649
regionWest Midlands,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,West Midlands,40750,10,-2948.670952981724,1268.2784763817344,-2.3249396783851233,0.020075185922436706,-5434.4510890572565,-462.8908169061915,0,0,9.31263312220817e-202
regionYorkshire and The Humber,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,Yorkshire and The Humber,11977167,1330,2.506786660876164,2.3920476706182257,1.0479668493514112,0.2946538806413844,-2.181540622838487,7.195113944590815,12.265453606915308,0.11286751036087622,1332.902193929671
timesince_postesttdc_pwNo positive test,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,TRUE,No positive test,31086205,550,0,NA,NA,NA,NA,NA,NA,NA,NA
timesince_postesttdc_pw1-7,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,FALSE,1-7,80697,1130,5.4062516775456135,0.24689246043973487,21.897192275198094,2.7628990689752485e-106,4.922351347029253,5.890152008061974,222.79491342099038,137.32513290327748,361.46022506475884
timesince_postesttdc_pw8-14,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,70264,1340,5.780372390211129,0.2578538965803823,22.417238858398168,2.6725807554695663e-111,5.274988039640264,6.285756740781994,323.87977762187097,195.38813958613807,536.8704086879726
timesince_postesttdc_pw15-21,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,60446,660,5.441477423472008,0.27838945016596806,19.54627741901839,4.4374315330597403e-85,4.895844127470802,5.987110719473213,230.78289577763968,133.7328465517239,398.2622546130671
timesince_postesttdc_pw22-28,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,54345,310,5.020511988868729,0.3167134006209633,15.851908946780512,1.3637449501491612e-56,4.399765130230436,5.6412588475070224,151.4888445445018,81.43174056460816,281.8172602269325
timesince_postesttdc_pw29+,timesince_postesttdc_pw,Time since positive SARS-CoV-2 test,factor,categorical,6,contr.treatment,treatment,FALSE,29+,238621,400,4.549366251615575,0.30071231425427547,15.128633035522231,1.0485077809455465e-51,3.9599809459695043,5.138751557261645,94.57245417896526,52.45632643513311,170.5027724442822
timesince_suspectedcovid_pwNot suspected,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,6,contr.treatment,treatment,TRUE,Not suspected,31460291,4230,0,NA,NA,NA,NA,NA,NA,NA,NA
timesince_suspectedcovid_pw1-7,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,6,contr.treatment,treatment,FALSE,1-7,28386,20,-0.25247415243452065,0.7738437827637685,-0.3262598447619673,0.7442277666379478,-1.769180096311744,1.2642317914427028,0.7768762929406525,0.1704727027393289,3.5403719471502906
timesince_suspectedcovid_pw8-14,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,21628,80,1.0412569196739487,0.410188019298642,2.538486914986783,0.011133296610557194,0.23730317495878994,1.8452106643891075,2.8327753486805123,1.2678254324382812,6.329433036107392
timesince_suspectedcovid_pw15-21,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,17497,0,-20.682402730447496,0.14371284521544586,-143.91478158714102,0,-20.964074731185548,-20.400730729709444,1.0417094925247595e-9,7.859918196012116e-10,1.380623359880219e-9
timesince_suspectedcovid_pw22-28,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,14577,30,0.7780524695003711,0.5747883056235349,1.3536330887183476,0.17585346493473275,-0.34851190825655853,1.9046168472573006,2.1772279160685555,0.7057375108705465,6.716833561334877
timesince_suspectedcovid_pw29+,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,6,contr.treatment,treatment,FALSE,29+,48199,30,0.38916286415912965,0.5425045837824244,0.7173448405648981,0.47316134561337986,-0.6741265815023143,1.4524523098205735,1.4757448777108453,0.509601321507578,4.27358182205462
timesince_hospinfectiousdischarge_pwNot in hospital,timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,factor,categorical,6,contr.treatment,treatment,TRUE,Not in hospital,24830200,570,0,NA,NA,NA,NA,NA,NA,NA,NA
timesince_hospinfectiousdischarge_pwIn hospital,timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,factor,categorical,6,contr.treatment,treatment,FALSE,In hospital,6160633,3170,2.5017530570555127,0.17874364683016114,13.996318758297638,1.6415613558343246e-44,2.1514219468030498,2.8520841673079755,12.203869298313991,8.597074292248557,17.32385004333575
timesince_hospinfectiousdischarge_pw1-7,timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,factor,categorical,6,contr.treatment,treatment,FALSE,1-7,199913,330,1.3241162951052077,0.249791870342804,5.300878260321464,1.1524692130678352e-7,0.8345332256024132,1.8136993646080022,3.7588621619638234,2.303738471143539,6.1330940684555735
timesince_hospinfectiousdischarge_pw8-14,timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,160198,200,1.11186469014824,0.2855979069988418,3.893112179399652,9.89663598411949e-5,0.5521030783704904,1.6716263019259898,3.0400218112577786,1.7369020205241974,5.320814014675317
timesince_hospinfectiousdischarge_pw15-21,timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,132399,100,0.8271935735905954,0.3704032017146084,2.2332246853199154,0.025534131236754846,0.10121663847163831,1.5531705087095524,2.286891732666525,1.1065163298061924,4.726431645030055
timesince_hospinfectiousdischarge_pw22-28,timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,107235,20,-0.47565197936168685,0.7276710711536301,-0.6536634452261528,0.5133286590243142,-1.9018610714144846,0.9505571126911108,0.6214797323886876,0.14929052020223285,2.5871505923263434
timesince_hospnoninfectiousdischarge_pwNot in hospital,timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,factor,categorical,6,contr.treatment,treatment,TRUE,Not in hospital,30223491,4130,0,NA,NA,NA,NA,NA,NA,NA,NA
timesince_hospnoninfectiousdischarge_pwIn hospital,timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,factor,categorical,6,contr.treatment,treatment,FALSE,In hospital,1303247,120,1.066547697855566,0.3107203661099181,3.4325001325412705,5.980435895401077e-4,0.45754697101702657,1.6755484246941053,2.9053320824170656,1.5801929676682287,5.34172387919025
timesince_hospnoninfectiousdischarge_pw1-7,timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,factor,categorical,6,contr.treatment,treatment,FALSE,1-7,19605,20,-0.03723717002750939,0.7345705606250129,-0.05069243449645731,0.9595706052971987,-1.4769690129559307,1.402494672900912,0.9634476073545891,0.2283287019656312,4.065328993360647
timesince_hospnoninfectiousdischarge_pw8-14,timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,16785,50,0.5574080859722486,0.4782765963137171,1.1654513105354345,0.24383635797305506,-0.3799968174510391,1.4948129893955362,1.7461407831322413,0.6838635856382365,4.458502687596822
timesince_hospnoninfectiousdischarge_pw15-21,timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,14521,30,0.18130018170913553,0.6836627063318622,0.2651895152828903,0.7908634714390759,-1.1586541002744977,1.5212544636927687,1.1987749756094086,0.3139083859064834,4.577964484757199
timesince_hospnoninfectiousdischarge_pw22-28,timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,12929,40,0.7589906141504726,0.6357791670482921,1.1937959805669784,0.23255778434906155,-0.48711365538505424,2.0050948836859996,2.136118963672886,0.6143971994259512,7.426798545348627
