outcome,outcome_var,outcome_descr,brand,brand_descr,stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.0008243932036511,-1.0742980588034508,-0.9273507276038514,0.037487252918599834,-26.697725634280282,5.001884560009829e-157,0.3675762888359093,0.34153741035776763,0.39560037646489976,14,21,17.5,0.6324237111640907,0.6043996235351002,0.6584625896422324,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-1.1878149909655482,-1.2829939231778291,-1.0926360587532673,0.048561572030425174,-24.459978153535662,3.941149958071591e-132,0.30488671702276865,0.27720612299665237,0.33533137440129474,21,28,24.5,0.6951132829772313,0.6646686255987053,0.7227938770033476,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.280268839937876,-1.3893385215360443,-1.171199158339708,0.055648819293872775,-23.006217493617882,4.039002861256002e-117,0.27796256296927346,0.24924011708552013,0.30999498522116525,28,35,31.5,0.7220374370307265,0.6900050147788348,0.7507598829144799,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.3979481271864849,-1.4987915125457911,-1.2971047418271786,0.05145165225215666,-27.170130909214645,1.464506900224666e-162,0.24710346901209912,0.22339997314759988,0.27332198628990495,35,42,38.5,0.7528965309879009,0.726678013710095,0.7766000268524001,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-1.3271235664930763,-1.4417906471517463,-1.2124564858344062,0.058504687618318146,-22.68405525299389,6.4374441547103025e-114,0.2652391077310624,0.2365038842838698,0.29746566101015326,0,3,1.5,0.7347608922689376,0.7025343389898467,0.7634961157161302,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-0.9580682128739166,-1.0426412761152823,-0.873495149632551,0.043150314959084536,-22.20304101563023,3.20983982098862e-109,0.38363326842330187,0.3525223423746515,0.4174898068864298,3,7,5,0.6163667315766981,0.5825101931135702,0.6474776576253485,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.7639887821877285,-0.8290749930343159,-0.6989025713411411,0.03320786063416429,-23.006263203891425,4.034749604950983e-117,0.4658047229304571,0.4364528215564429,0.49713056987594806,7,14,10.5,0.5341952770695428,0.5028694301240519,0.5635471784435571,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.8880117116439632,-0.9611337816033738,-0.8148896416845526,0.03730786409147727,-23.8022661781601,3.1641027236285896e-125,0.4114730670628892,0.3824590150688336,0.4426881789874115,14,21,17.5,0.5885269329371108,0.5573118210125885,0.6175409849311664,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-1.0523740947594038,-1.1475519761350441,-0.9571962133837635,0.048561035879430114,-21.671162398024073,3.839407073098309e-104,0.34910794913651044,0.3174128532954123,0.383967942334306,21,28,24.5,0.6508920508634896,0.616032057665694,0.6825871467045876,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-1.133376100518395,-1.2427480680258447,-1.0240041330109455,0.05580304963262681,-20.31028963434527,1.0428759999103209e-91,0.3219445025831267,0.28859006211943655,0.35915395693910196,28,35,31.5,0.6780554974168733,0.640846043060898,0.7114099378805634,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-1.2444545524752513,-1.3467542293521353,-1.1421548755983673,0.05219467178163008,-23.84255921144114,1.2096206099630542e-125,0.2880980076272549,0.2600830621048483,0.3191305936152565,35,42,38.5,0.7119019923727451,0.6808694063847436,0.7399169378951518,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.8059485878832655,-1.9578651641407527,-1.6540320116257783,0.07750988153649035,-23.29959164023564,4.475710097032243e-120,0.16431851207576484,0.14115945174046862,0.19127712014945833,0,3,1.5,0.8356814879242351,0.8087228798505417,0.8588405482595314,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-1.400117399026645,-1.507837451708488,-1.2923973463448017,0.054960220458909075,-25.475105218572413,3.7215762490399013e-143,0.24656801539736486,0.2213882233828231,0.27461165408002514,3,7,5,0.7534319846026352,0.7253883459199748,0.778611776617177,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-1.0925919778380395,-1.1676927796813612,-1.0174911759947178,0.03831743972629459,-28.514221869794444,7.805953691673854e-179,0.3353461564409834,0.3110838528971222,0.3615007451927469,7,14,10.5,0.6646538435590166,0.6384992548072531,0.6889161471028777,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-1.198637346536256,-1.2797594116049151,-1.117515281467597,0.04138956925154727,-28.95988936853812,2.1067975985083746e-184,0.3016049150077715,0.27810420104851463,0.327091516107577,14,21,17.5,0.6983950849922285,0.6729084838924231,0.7218957989514854,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.35852670871902,-1.464438048100613,-1.2526153693374271,0.05403739059340279,-25.140494272587567,1.7954480797393324e-139,0.2570391917275561,0.23120788268643508,0.2857564600146379,21,28,24.5,0.7429608082724439,0.7142435399853622,0.7687921173135649,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.406864158525734,-1.5276756180991935,-1.2860526989522745,0.06163963242508789,-22.824019274215,2.648100187696545e-115,0.24491007943384469,0.2170395642996406,0.276359507087305,28,35,31.5,0.7550899205661553,0.7236404929126949,0.7829604357003594,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.446972588852003,-1.5565343004246222,-1.337410877279384,0.055899859608047796,-25.885084488542887,9.804574682003908e-148,0.23528150482849267,0.2108656031325449,0.26252449755669127,35,42,38.5,0.7647184951715074,0.7374755024433087,0.7891343968674551,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.706059051559151,-1.8583526518635234,-1.5537654512547785,0.07770224427879545,-21.95636776510361,7.528155000920988e-107,0.1815799817474658,0.15592928873032955,0.21145026723255253,0,3,1.5,0.8184200182525342,0.7885497327674474,0.8440707112696705,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-1.2924691223752456,-1.4007600762792498,-1.1841781684712414,0.05525150194503037,-23.392470374128852,5.098449228485364e-121,0.2745919442529367,0.24640960265223544,0.3059975546286766,3,7,5,0.7254080557470632,0.6940024453713234,0.7535903973477646,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.9768653303429141,-1.0528129540100304,-0.9009177066757978,0.03874949961641205,-25.20975341651045,3.1314297905154426e-140,0.3764894210254548,0.3489547734972962,0.4061967192008636,7,14,10.5,0.6235105789745452,0.5938032807991365,0.6510452265027038,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.0786173782710196,-1.1606359849760168,-0.9965987715660222,0.04184699685910033,-25.775263680276645,1.6796887269016342e-146,0.3400653825400869,0.3132868717668947,0.36913281348151245,14,21,17.5,0.6599346174599131,0.6308671865184876,0.6867131282331054,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-1.2211598619807256,-1.3284618062641627,-1.1138579176972885,0.05474689592758901,-22.3055543385673,3.263682252180555e-110,0.2948879391846736,0.26488439160879834,0.32828999907631906,21,28,24.5,0.7051120608153264,0.6717100009236809,0.7351156083912016,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.2684831120971851,-1.3911980974398317,-1.1457681267545385,0.06261083688812996,-20.259801260341717,2.911353915556494e-91,0.2812579351212158,0.24877706684150525,0.3179795753402307,28,35,31.5,0.7187420648787842,0.6820204246597693,0.7512229331584948,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.323220520449686,-1.4367149489812796,-1.2097260919180925,0.05790638472279245,-22.851029757498488,1.4273387080103674e-115,0.26627637110761787,0.23770735826825973,0.2982789692619679,35,42,38.5,0.7337236288923821,0.7017210307380322,0.7622926417317403,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-1.537088603488276,-1.6959806437718739,-1.3781965632046782,0.08106885715090587,-18.960284596427183,3.631736742547163e-80,0.21500615927195565,0.18341927183862086,0.25203266844037187,0,3,1.5,0.7849938407280443,0.7479673315596281,0.8165807281613792,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-1.1482119849788435,-1.258016675722876,-1.038407294234811,0.0560238308510554,-20.49506375298527,2.3827432139811647e-93,0.31720342712426663,0.2842171626730584,0.3540180798128759,3,7,5,0.6827965728757334,0.6459819201871241,0.7157828373269416,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.8167115183885727,-0.8929236457375082,-0.7404993910396372,0.038884452954282306,-21.003549139518732,6.08644397995135e-98,0.441882389953987,0.4094568941840567,0.47687570859089073,7,14,10.5,0.558117610046013,0.5231242914091092,0.5905431058159434,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.9065661516492137,-0.9883100833040301,-0.8248222199943973,0.04170685395221655,-21.7366227787851,9.245662936359407e-105,0.4039088070400177,0.37220515555282374,0.4383129088101439,14,21,17.5,0.5960911929599824,0.5616870911898562,0.6277948444471763,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-0.9816568854850524,-1.089661369644534,-0.8736524013255706,0.055105341226373235,-17.81418758396572,5.484844379893205e-71,0.37468976621998656,0.33633036609674655,0.4174241610690717,21,28,24.5,0.6253102337800134,0.5825758389309283,0.6636696339032535,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-0.9959446321998908,-1.1197144929499372,-0.8721747714498445,0.06314904851636419,-15.771332357316608,4.9004992754269635e-56,0.3693743567790183,0.3263729631041936,0.41804141540473205,28,35,31.5,0.6306256432209817,0.581958584595268,0.6736270368958064,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-1.0232159435753356,-1.1400252297331086,-0.9064066574175628,0.05959766969145845,-17.16872402683864,4.5531934455592455e-66,0.3594371498839016,0.3198109529695283,0.40397323330252566,35,42,38.5,0.6405628501160985,0.5960267666974743,0.6801890470304717,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.0382883453067497,-1.205287069848553,-0.8712896207649466,0.08520499655048143,-12.185768292257306,3.701485002414421e-34,0.3540601923885572,0.29960597932382566,0.41841160886422,0,3,1.5,0.6459398076114429,0.58158839113578,0.7003940206761743,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-0.7234993412911708,-0.8568720209363632,-0.5901266616459784,0.06804853594107806,-10.632107381672917,2.112834198261706e-26,0.48505192045434775,0.4244877967743691,0.5542570771746083,3,7,5,0.5149480795456522,0.44574292282539174,0.5755122032256309,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.6919629409929146,-0.8074470544482967,-0.5764788275375324,0.058921548745949445,-11.743800964506784,7.599266791766198e-32,0.5005924705277949,0.44599521556680677,0.5618733403465944,7,14,10.5,0.4994075294722051,0.4381266596534056,0.5540047844331932,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-0.7883357256803243,-0.925355425875794,-0.6513160254848546,0.0699092949035103,-11.276550947458349,1.7133236368502279e-29,0.45460074640079273,0.3963905065915431,0.5213592030878544,14,21,17.5,0.5453992535992073,0.47864079691214556,0.6036094934084568,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-0.9693424301918336,-1.1401202559269832,-0.7985646044566841,0.0871331448344068,-11.124841551788721,9.497446998958371e-29,0.3793323936393945,0.3197805639958053,0.4499743920211488,21,28,24.5,0.6206676063606055,0.5500256079788512,0.6802194360041947,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.0252706213345129,-1.227531133617265,-0.8230101090517606,0.10319603517113445,-9.935174540710427,2.926629613860244e-23,0.35869938056487205,0.29301510053901675,0.4391079005175379,28,35,31.5,0.641300619435128,0.5608920994824621,0.7069848994609833,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-0.9634967010646511,-1.1290240968072298,-0.7979693053220723,0.08445430479755638,-11.408497214845692,3.7922431149204335e-30,0.3815563620871236,0.32334865948496216,0.45024234113434103,35,42,38.5,0.6184436379128764,0.549757658865659,0.6766513405150378,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.040104250631648,-1.2075219411457634,-0.8726865601175328,0.08541875862754861,-12.176532032815114,4.145364426876491e-34,0.3534178360055673,0.2989371461765462,0.41782752128466566,0,3,1.5,0.6465821639944327,0.5821724787153344,0.7010628538234538,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.7102503764470448,-0.8443152508414007,-0.5761855020526889,0.06840170301691383,-10.383518905536896,2.947079266001933e-25,0.4915211167424941,0.429851597979064,0.5620381762906819,3,7,5,0.5084788832575059,0.43796182370931813,0.570148402020936,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.6617272940879422,-0.7788683424301801,-0.5445862457457042,0.05976693922247124,-11.07179492034528,1.71922120890949e-28,0.5159593508181224,0.4589250635772908,0.5800817449836738,7,14,10.5,0.4840406491818776,0.4199182550163262,0.5410749364227092,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-0.747487631137061,-0.8878335743751578,-0.6071416878989642,0.07160638886486063,-10.438839927366805,1.6481240368993721e-25,0.47355480379747317,0.41154637228024454,0.5449061571291323,14,21,17.5,0.5264451962025268,0.45509384287086774,0.5884536277197554,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-0.9312713787988842,-1.1058667681797327,-0.7566759894180357,0.08908091717910877,-10.454218572159984,1.4014927544224875e-25,0.39405240189322555,0.33092392356976114,0.4692235416611896,21,28,24.5,0.6059475981067745,0.5307764583388104,0.6690760764302388,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-0.9958536878576655,-1.2022718389033444,-0.7894355368119865,0.10531731841701122,-9.455744817908426,3.2073034044239255e-21,0.36940795081450106,0.30051072386545624,0.4541010462776872,28,35,31.5,0.6305920491854989,0.5458989537223128,0.6994892761345437,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-0.9508550411182883,-1.126297629969568,-0.7754124522670087,0.08951316974962213,-10.622515589358875,2.3416421929557584e-26,0.38641048530930927,0.32423146180080137,0.4605138018614295,35,42,38.5,0.6135895146906907,0.5394861981385706,0.6757685381991987,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-0.6582353680116168,-0.910190521514914,-0.4062802145083196,0.1285509098588991,-5.1204255865175385,3.04846892972519e-7,0.5177641920817531,0.40244754181372183,0.6661234838058838,0,3,1.5,0.48223580791824694,0.3338765161941162,0.5975524581862781,0,NA,NA,NA,NA,NA
