outcome,outcome_var,outcome_descr,term,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul,model,strata
postest,positive_test_1_date,Positive test,"timesincevax_pw(7,14]",-0.6790314735454164,0.12485693785272185,-5.438476108923839,5.373821400111628e-8,-0.923746574956707,-0.43431637213412577,0.5071079020161544,0.39702875310646657,0.6477073065241361,1 Demographics,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(14,21]",-0.6759836111650075,0.13831341445594875,-4.887332250627798,1.0221151968560985e-6,-0.9470729220774287,-0.4048943002525863,0.5086558548888769,0.38787470294067844,0.6670473138649222,1 Demographics,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(21,28]",-1.1754545974585355,0.22134299437857657,-5.310557041837444,1.0929067004864769e-7,-1.6092788946707972,-0.7416303002462739,0.30867862326995876,0.20003180608145957,0.476336710298136,1 Demographics,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(28, Inf]",-1.7639864455942034,0.3221328684101129,-5.475959203729691,4.3514794180034805e-8,-2.395355265914605,-1.1326176252738018,0.17136038156576533,0.09114029413038047,0.32218878214675895,1 Demographics,all
postest,positive_test_1_date,Positive test,"poly(age, degree = 2, raw = TRUE)1",-1.5591049982281404,0.5622918011892445,-2.772768507260182,0.005558164436329027,-2.6611766773612158,-0.45703331909506506,0.21032422754439162,0.06986596366077467,0.6331592434182785,1 Demographics,all
postest,positive_test_1_date,Positive test,"poly(age, degree = 2, raw = TRUE)2",0.010722489971018701,0.003782074381512736,2.835081727485743,0.004581396381095042,0.0033097603964021395,0.018135219545635264,1.0107801818825422,1.003315243701149,1.018300661233475,1 Demographics,all
postest,positive_test_1_date,Positive test,sexMale,0.189494412514093,0.05400264045299657,3.508984207522728,4.498216133665786e-4,0.08365118215615396,0.295337642872032,1.2086383707207031,1.0872495756035085,1.3435799322961646,1 Demographics,all
postest,positive_test_1_date,Positive test,imd2,-0.14182210384280727,0.08483224294117159,-1.671794814398062,0.09456478973267379,-0.3080902447352558,0.02444603704964124,0.8677756167029792,0.7348489987632859,1.024747291227933,1 Demographics,all
postest,positive_test_1_date,Positive test,imd3,-0.35929576201658847,0.08421682138430521,-4.266318249854386,1.987252458943799e-5,-0.5243576988222693,-0.19423382521090765,0.6981678292872807,0.5919354431234904,0.8234653348000711,1 Demographics,all
postest,positive_test_1_date,Positive test,imd4,-0.47868190567053986,0.08721840565615473,-5.488312954924564,4.0579065454441415e-8,-0.6496268395456076,-0.3077369717954721,0.6195995444509678,0.5222406199519116,0.7351086468900043,1 Demographics,all
postest,positive_test_1_date,Positive test,imd5 least deprived,-0.527564813347786,0.08854126993135734,-5.9584057666756625,2.5471044999957473e-9,-0.7011025135586857,-0.35402711313688645,0.5900400793146588,0.4960381134587434,0.7018559375813066,1 Demographics,all
postest,positive_test_1_date,Positive test,ethnicityBlack,0.6188705495586415,0.20737909705884836,2.9842474884680565,0.002842767335165244,0.2124149881768626,1.0253261109404204,1.856829659981255,1.2366609782921099,2.788004511105144,1 Demographics,all
postest,positive_test_1_date,Positive test,ethnicitySouth Asian,0.8388633167809764,0.10906781001381394,7.691208952253928,1.457511708585099e-14,0.6250943372812441,1.0526322962807086,2.313735497172174,1.868422210990052,2.865183211474395,1 Demographics,all
postest,positive_test_1_date,Positive test,ethnicityMixed,-0.34447002416661016,0.5796597163748838,-0.594262486137351,0.5523365652483021,-1.4805821915500847,0.7916421432168645,0.7085957926179034,0.22750519821622514,2.2070176912554853,1 Demographics,all
postest,positive_test_1_date,Positive test,ethnicityOther,0.08307968333728093,0.2896920383578208,0.2867862154867468,0.7742760182522088,-0.48470627845204356,0.6508656451266054,1.0866283912751928,0.6158780668594129,1.9171997255015856,1 Demographics,all
postest,positive_test_1_date,Positive test,(Intercept),46.73105519063989,20.85496275522211,2.2407642602448847,0.02504134914138793,5.856079291480349,87.60603108979944,1972601698845716e5,349.35174901882607,1113822235960623e23,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(0,3]",-1.396086938027358,0.25982919102192176,-5.373095041925333,7.739650709499643e-8,-1.9053427945625026,-0.8868310814922135,0.2475638035617596,0.1487716357724071,0.41195915145898154,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(3,7]",-0.8293981685194938,0.17156025794504076,-4.834442302978998,1.3351942213926405e-6,-1.1656500952701752,-0.4931462417688123,0.43631179349371285,0.31171994848409773,0.6107019524013937,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(7,14]",-0.6803867685287889,0.124805596654672,-5.451572579804811,4.992633717869452e-8,-0.9250012430409786,-0.4357722940165991,0.5064210867442995,0.396530926170496,0.64676498142545,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(14,21]",-0.6772892706458652,0.13845705924658736,-4.89169186700431,9.997287141526626e-7,-0.9486601201745049,-0.4059184211172256,0.507992156925503,0.3872595572584346,0.6663645264811715,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(21,28]",-1.177327854890317,0.22131612842912052,-5.319665870024345,1.0395799717276226e-7,-1.6110994958092344,-0.7435562139713997,0.30810092999792543,0.1996679592580547,0.4754202097237952,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(28, Inf]",-1.7656255478285654,0.3220523466960426,-5.4824178924396625,4.1955173893313127e-8,-2.396836548489416,-1.134414547167715,0.1710797344489514,0.09100538954139771,0.32161035392095966,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,"poly(age, degree = 2, raw = TRUE)1",-1.5174269775443359,0.5617919717025115,-2.701047814809049,0.0069121400528488015,-2.6185190088850034,-0.4163349462036683,0.2192753621549671,0.07291076310038032,0.6594593500824458,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,"poly(age, degree = 2, raw = TRUE)2",0.010360468490034804,0.0037785271770363563,2.7419330349135973,0.00610787922856376,0.0029546913084377464,0.01776624567163186,1.0104143239723549,1.002959060711154,1.0179250042016765,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,sexMale,0.1352585775231117,0.05516325534170166,2.4519687368932437,0.014207700531238474,0.027140583783389724,0.24337657126283369,1.1448327741046218,1.0275122441689564,1.2755488687379297,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,imd2,-0.07592144836439767,0.0854009417353988,-0.8890001306967804,0.37400300956346605,-0.2433042184115829,0.09146132168278755,0.9268890123477797,0.7840329602254175,1.0957743931633126,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,imd3,-0.25378881459011665,0.08522802059704766,-2.9777626279743497,0.0029036076396355796,-0.4208326654339679,-0.08674496374626536,0.775855634136499,0.6564999473521935,0.9169109113399806,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,imd4,-0.36135804729357607,0.08844163850062002,-4.085836190054787,4.391835696046503e-5,-0.5347004734885024,-0.18801562109864983,0.6967294916930704,0.5858447398987768,0.8286017634616945,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,imd5 least deprived,-0.38446380130826757,0.090497632427882585,-4.248329939621859,2.1537004465942556e-5,-0.5618359015530615,-0.20709170106347366,0.6808155907808482,0.5701613422924701,0.8129450986393133,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,ethnicityBlack,0.6267448542014991,0.2091409222830795,2.9967585844016607,0.002728667084934574,0.21683617883317285,1.0366535295698251,1.8715086198478246,1.2421405965470678,2.8197649476244204,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,ethnicitySouth Asian,0.780050578092996,0.11213493308618952,6.956356566364836,3.4918541797286708e-12,0.5602701478352557,0.99983100835073635,2.1815826029956202,1.7511455045699615,2.7178225003420917,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,ethnicityMixed,-0.3856068968636142,0.5807559127499065,-0.6639741213098417,0.5067068743809314,-1.5238675696621165,0.7526537759348881,0.680037798135367,0.217867637143332,2.122625521424084,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,ethnicityOther,0.1150436691118861,0.2912635630042747,0.39498132868132796,0.6928566675613239,-0.45582242438530507,0.6859097626090773,1.1219224298583228,0.6339263969739227,1.9855774181793249,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,bmiObese I (30-34.9),0.004725251606748165,0.07292927221075013,0.06479224957974612,0.9483394124245305,-0.13821349534503985,0.14766399855853618,1.0047364332131523,0.870912736081081,1.1591233638038154,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,bmiObese II (35-39.9),0.3263761714663267,0.09912896626049972,3.2924399777220215,9.932209600903024e-4,0.13208696777106113,0.5206653751615923,1.3859366206374386,1.1412075632297516,1.683147201537796,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,bmiObese III (40+),0.23006523986349037,0.1525674643559054,1.5079574195898031,0.13156542527541085,-0.06896149548668257,0.5290919752136634,1.2586821235008245,0.9333626180596674,1.697390336152574,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,chronic_cardiac_disease,-0.07207036342506097,0.21445374789390512,-0.33606483511174506,0.7368219752904179,-0.49239198564674735,0.34825125879662544,0.930465422773732,0.6111627518463048,1.4165881352586467,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,heart_failure,0.20125723972943513,0.13477974319835329,1.4932306217058742,0.13537682906918483,-0.06290620278489459,0.46542068224376487,1.2229393199442338,0.9390315481026095,1.5926840618801454,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,other_heart_disease,0.24155711990655815,0.20294650340899306,1.190250217909663,0.23394806079063118,-0.1562107175634035,0.6393249573765198,1.2732301796293801,0.8553789280159652,1.8952011058762093,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,dialysis,1.0560504164965934,0.3116051271616998,3.3890662394286664,7.013106704893281e-4,0.4453155898616381,1.6667852431315486,2.8749935089682563,1.5609827484358731,5.295117889606304,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,diabetes,0.2334950882234098,0.06295112524244575,3.709148761426304,2.0795722403541467e-4,0.11011314996194588,0.35687702648487374,1.263006624269307,1.1164043844261402,1.4288601470945637,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,chronic_liver_disease,0.5532544447378824,0.1921660378942184,2.8790438248117094,0.003988829000043929,0.17661593141345522,0.9298929580623096,1.7389029827933666,1.193172744944549,2.5342378933640437,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,current_copd,0.311927560793384,0.08318968658433738,3.7495941336087744,1.771210017869189e-4,0.14887877120290788,0.47497635038386016,1.366055733451722,1.1605322907473115,1.607976169016946,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,other_resp_conditions,0.13918511746281265,0.12351117785244814,1.1269030049174114,0.25978349275424084,-0.10289234281610682,0.3812625777417321,1.149336842632035,0.9022240991590402,1.4641320034153944,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,lung_cancer,0.42070570342667907,0.24724942029452432,1.7015437404283216,0.08884093159683437,-0.0638942555489952,0.9053056624023533,1.5230359881744853,0.9381041935989634,2.472687615194981,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,haematological_cancer,-0.06063616411807127,0.22590721233609592,-0.26841181160634725,0.7883823486436013,-0.5034061641446618,0.38213383590851924,0.9411656073082124,0.6044682312059139,1.4654081962466088,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,cancer_excl_lung_and_haem,0.21451544883565488,0.0753167476548249,2.848177271524983,0.004397042459764019,0.06689733599950651,0.3621335616718032,1.2392612659702358,1.0691857056580405,1.436390775902628,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,chemo_or_radio,-0.12370702846633581,0.15860808904749807,-0.7799540944553559,0.4354178961205821,-0.43457317065615375,0.18715911372348215,0.8836386839445153,0.6475409975999709,1.20581913215873,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,permanant_immunosuppression,-10.027364481883176,0.06368474303568143,-157.45316702094598,0,-10.1521842845978,-9.902544679168551,4.4174428285342684e-5,3.8990821542458124e-5,5.004716590062036e-5,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,asplenia,0.4940204464589079,0.40886257439289075,1.2082799390295524,0.22693960221013385,-0.30733547397748634,1.2953763668953022,1.6388920699905487,0.7354038506655834,3.652370346778778,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,dmards,0.08106968963739683,0.13841308679994255,0.5857082701621426,0.558071575535948,-0.19021497547950686,0.35235435475430055,1.0844464686146096,0.8267813771143746,1.4224124730472845,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,dementia,0.8639431512707979,0.11444027743450363,7.549292702171655,4.376283429292029e-14,0.639644329118399,1.0882419734231967,2.3724973897030375,1.8958064762185491,2.9690498132357064,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,other_neuro_conditions,0.5944007178837846,0.14122534128096853,4.20888144076934,2.5663799727841006e-5,0.31760413526870857,0.8711973004988606,1.8119447534387814,1.3738323018124945,2.3897704146152923,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,LD_incl_DS_and_CP,1.2586550827383476,0.2822967827934301,4.458623546054951,8.248764730848875e-6,0.7053635555116983,1.811946609964997,3.520683274119024,2.024582599304243,6.122353674738252,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,psychosis_schiz_bipolar,0.31943808992068795,0.20450259349366454,1.5620246397050417,0.11828218439911536,-0.08137962807192961,0.7202558079133055,1.376354159733143,0.9218436672752833,2.0549588181409404,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,flu_vaccine,0.17166649603423992,0.07921867642163635,2.1669952565296087,0.030235215813488436,0.016400743344900326,0.3269322487235795,1.187281803988813,1.0165359738179431,1.3867075227928822,2 Demographics + clinical,all
postest,positive_test_1_date,Positive test,(Intercept),45.53935440284426,20.895251171373335,2.1794116772921854,0.029301099430652105,4.585414659034157,86.49329414665436,5990875944782347e4,98.0438334756357,36606682249619237e21,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(0,3]",-1.2338952337543159,0.26791095503932577,-4.6056169430369,4.112447965750169e-6,-1.7589910566951241,-0.7087994108135077,0.29115624434490794,0.17221853493396277,0.49223481464139485,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(3,7]",-0.6083329723655958,0.18854381038693346,-3.2264807373796174,0.0012532266727935072,-0.9778720502319342,-0.23879389449925736,0.5442574053890312,0.37611059235647537,0.787577189636947,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(7,14]",-0.39524577773097874,0.16227469069011374,-2.4356587958978517,0.01486469853049884,-0.7132983270859787,-0.0771932283759787,0.6735144840431402,0.4900252654391756,0.9257109626977044,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(14,21]",-0.34955216865446176,0.18545103765281967,-1.8848757768012792,0.059446611197607004,-0.7130295233495697,0.013925186040646187,0.7050037418082915,0.49015700376654453,1.0140225930555535,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(21,28]",-0.8281585288871712,0.273818773148511,-3.02447680765118,0.0024906356687901554,-1.3648334625491958,-0.29148359522514655,0.4368529982651132,0.2554232099764941,0.7471542704000218,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"timesincevax_pw(28, Inf]",-1.4381353836463406,0.3519713629291825,-4.085944298643685,4.389790966619281e-5,-2.1279865785770147,-0.7482841887156667,0.2373699501862339,0.11907680444266644,0.4731777403259434,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"poly(age, degree = 2, raw = TRUE)1",-1.5048614917630485,0.5630829419278965,-2.672539655722243,0.0075279476302782715,-2.6084837782505845,-0.4012392052755127,0.22204804718563806,0.07364612300570517,0.6694898963674677,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"poly(age, degree = 2, raw = TRUE)2",0.010236212669987631,0.0037888381680026284,2.7016758742651397,0.006899098173335246,0.0028102263174517627,0.0176621990225235,1.0102887819117696,1.00281417870493,1.0178190980256328,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,sexMale,0.13068168700293498,0.05529898578728427,2.3631841550516213,0.018118663658909722,0.022297666478265504,0.23906570752760445,1.1396049724974073,1.0225481174703093,1.2700619864751992,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,imd2,-0.10329463838236994,0.0872670793919146,-1.1836609991091362,0.23654728333015465,-0.27433497102652005,0.0677456942617802,0.9018612114031346,0.7600774286971274,1.0700931430469192,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,imd3,-0.2894958396867313,0.08824773864554962,-3.2804901760656136,0.001036268736104375,-0.46245822914911205,-0.1165334502243506,0.7486409074851132,0.6297337114751979,0.8900003257681844,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,imd4,-0.3682772744635067,0.0907017325939253,-4.060311351628711,4.900732034148591e-5,-0.546049403682983,-0.19050514524403042,0.6919253018714099,0.5792336144000368,0.8265415049603712,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,imd5 least deprived,-0.4053543030180414,0.09258930298500453,-4.377982012497613,1.1978323358683313e-5,-0.5868260022223172,-0.2238826038137656,0.6667405408194892,0.556089513479995,0.7994089764259815,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,ethnicityBlack,0.46082939713981824,0.21427648959694856,2.1506297681403717,0.0315054337825655,0.04085519479612759,0.8808035994835088,1.5853883564195006,1.0417012508614665,2.412837882830559,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,ethnicitySouth Asian,0.6406159991966076,0.12266542442137159,5.222465924839659,1.7655605348888546e-7,0.40019618518239936,0.8810358132108158,1.8976494698914639,1.4921174002527038,2.4133982419677427,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,ethnicityMixed,-0.5141790663061531,0.5821426476465226,-0.8832527016958273,0.37709975271684565,-1.655157689558128,0.6267995569458217,0.5979913043809835,0.19106192485936102,1.8716109993055468,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,ethnicityOther,-0.017125086751222308,0.2916333830746726,-0.058721284136519565,0.953174106299019,-0.5887160142671535,0.554465840764709,0.9830207140765681,0.5550394901924108,1.7410107593760882,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,bmiObese I (30-34.9),0.0128073046550074,0.07303155138415077,0.17536673413440354,0.8607914778175312,-0.1303319057930144,0.1559465151030292,1.0128896694292568,0.8778040343210041,1.1687636902125824,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,bmiObese II (35-39.9),0.3307866178504623,0.09931648125163518,3.330631670410858,8.664917286004661e-4,0.1361298915260099,0.5254433441749147,1.3920627192789496,1.145830717629624,1.69120846962028,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,bmiObese III (40+),0.22712518902499698,0.15275495800784106,1.4868596868282236,0.13705187343424682,-0.07226902713029973,0.5265194051802937,1.2549869687014241,0.9302805914254954,1.6930292925890071,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,chronic_cardiac_disease,-0.07072824815306088,0.21436632978327608,-0.3299410323653299,0.7414445185767284,-0.4908785340263178,0.34942203772019603,0.9317150530140424,0.612088417401761,1.418247618044965,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,heart_failure,0.2244405543187725,0.13505585187492822,1.6618350941699378,0.0965458435477098,-0.0402640512574631,0.48914515989500806,1.251622305595897,0.9605357749844029,1.6309214468254727,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,other_heart_disease,0.25887749203909993,0.2029292475093753,1.2757032079722261,0.20206045415075596,-0.13885652448909003,0.6566115085672899,1.2954750890947146,0.8703528938265899,1.9282474021386278,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,dialysis,1.096422422305745,0.31377052337152495,3.4943448814900586,4.752266809513736e-4,0.48144349708727296,1.7114013475242171,2.993437588937039,1.6184088853897622,5.536714905456781,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,diabetes,0.2300655374175729,0.0634367139894704,3.626693801569869,2.870733764505159e-4,0.10573186270064275,0.3543992121345031,1.2586824980268847,1.1115237955562944,1.4253240795859876,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,chronic_liver_disease,0.5544757313736051,0.19410655325621157,2.8565533830365997,0.004282679803614937,0.17403387782822455,0.9349175849189856,1.7410279791177496,1.1900958830013246,2.547003537585939,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,current_copd,0.32926989120448286,0.08297786320220604,3.9681654660363552,7.242803975190307e-5,0.1666362678140676,0.4919035145948981,1.3899529410426337,1.1813245014104252,1.6354263168218561,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,other_resp_conditions,0.12431337606435623,0.1233548056131747,1.0077708399475533,0.31356448780454055,-0.11745760025740544,0.3660843523861179,1.1323706732679835,0.8891782118745087,1.4420768801500436,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,lung_cancer,0.4472200592007646,0.24802609427513508,1.8031169684293937,0.07136984681048729,-0.03890215280463616,0.9333422712061653,1.563958424862034,0.9618448183599821,2.542994366666642,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,haematological_cancer,-0.07311679724727171,0.22579229854127947,-0.3238232557958768,0.746071848500093,-0.5156615703746952,0.36942797588015175,0.9294922615481573,0.5971054366527895,1.4469067123572168,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,cancer_excl_lung_and_haem,0.2131755043128651,0.07550690503968208,2.823258405318459,0.004753823927248285,0.06518468985100237,0.3611663187747278,1.237601836644497,1.0673561360271016,1.4350021088246603,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,chemo_or_radio,-0.11721061872407204,0.1590788340518721,-0.7368083844884873,0.4612388836566815,-0.42899940416836524,0.19457816672022113,0.8893978495947982,0.6511603171628332,1.2147984359833794,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,permanant_immunosuppression,-10.063711971918163,0.06331657050881959,-158.94278371435726,0,-10.187810169740041,-9.939613774096285,4.259762864203956e-5,3.762619142032729e-5,4.8225927138211676e-5,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,asplenia,0.47600384744376,0.40865005975741436,1.1648202076033676,0.24409177738820306,-0.32493555196091284,1.276943246848433,1.6096292089043789,0.7225739206137601,3.585662471678192,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,dmards,0.06356281435702696,0.1390126140132733,0.4572449400236284,0.6474950001678708,-0.20889690250575668,0.3360225312198106,1.0656264203376444,0.8114788927713933,1.399370553981282,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,dementia,0.8479319508558242,0.11537813874560356,7.349156088619382,1.9946215529825302e-13,0.6217949543111759,1.0740689474004725,2.334813346941787,1.8622677291456107,2.9272661925783003,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,other_neuro_conditions,0.6003117303972522,0.14176253359541705,4.234628961348214,2.2892937879424707e-5,0.3224622701930854,0.878161190601419,1.8226868987501585,1.3805228030181482,2.406470594772057,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,LD_incl_DS_and_CP,1.2576743310209142,0.28403546374928745,4.427877823492628,9.516477816775978e-6,0.7009750517401788,1.8143736103016495,3.517232050624714,2.015717178126812,6.137230675107863,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,psychosis_schiz_bipolar,0.31025735972415186,0.20481927365480243,1.5147859583129482,0.12982661756870567,-0.09118103997891436,0.7116957594272181,1.3637760499998945,0.9128524331535274,2.037443344624916,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,flu_vaccine,0.16548463692588172,0.07941094806046543,2.0839020433288074,0.03716907845616711,0.009842038749188653,0.3211272351025748,1.1799648346929967,1.0098906308969928,1.3786809863513678,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"ns(tstop, df = 4)1",1.2256305938372802,0.25771206683783066,4.755813760977391,1.976486202477899e-6,0.7205242244537531,1.7307369632208074,3.406313405916914,2.055510477111552,5.644812395037767,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"ns(tstop, df = 4)2",0.31052210103931016,0.3325189413988941,0.9338478576076175,0.3503823788612757,-0.34120304827990694,0.9622472503585273,1.364137145661314,0.7109145435751769,2.6175722089109525,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"ns(tstop, df = 4)3",2.4351263432493986,0.59800705955122,4.072069558972869,4.6597258291332754e-5,1.2630540440283082,3.6071986424704887,11.417261116114739,3.5362047376853165,36.86264259655704,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,"ns(tstop, df = 4)4",-1.1907277737574842,0.4146824814476826,-2.87142048923933,0.004086315660968584,-2.0034905024146408,-0.37796504510032736,0.3039999403608089,0.13486371858125307,0.6852544532479014,3 Demographics + clinical + date,all
postest,positive_test_1_date,Positive test,regionEast Midlands,-0.6862770643996134,0.463125975034735,-1.4818366954005155,0.13838375252362678,-1.5939872957726902,0.22143316697346316,0.5034468847722502,0.2031141189106829,1.2478638469162198,3 Demographics + clinical + date,all
