outcome,outcome_var,outcome_descr,strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-0.5082158085708962,-0.6398603982870483,-0.3765712188547441,0.06716684120450574,-7.566468803014123,3.835062314136001e-14,0.6015679342364033,0.5273660401070162,0.6862102448387045,0.3984320657635967,0.3137897551612955,0.47263395989298385
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-0.3853746274970498,-0.48948809554755845,-0.2812611594465412,0.05312009244646455,-7.254780813595868,4.0231278677979915e-13,0.6801957684290996,0.6129400806451802,0.754831178443823,0.31980423157090043,0.24516882155617703,0.38705991935481976
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-0.6856748398711633,-0.8208937856276822,-0.5504558941146444,0.06899052575614083,-9.938681179134681,2.825428872494946e-23,0.503750164147005,0.4400381788908444,0.5766868423048427,0.496249835852995,0.4233131576951573,0.5599618211091556
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-0.768127010954818,-0.9399326350634133,-0.5963213868462226,0.0876575413955441,-8.762817194344263,1.9043033870761836e-18,0.46388109936852095,0.39065415086424027,0.5508342196679454,0.536118900631479,0.44916578033205456,0.6093458491357597
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.1858140376174224,-1.3788011185904756,-0.9928269566443693,0.09846460572505962,-12.043048655763096,2.110107179997693e-33,0.3054973918821943,0.2518803467813483,0.3705277431900613,0.6945026081178056,0.6294722568099387,0.7481196532186517
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.3584367264342154,-1.6424948326906788,-1.074378620177752,0.14493026836058087,-9.373036714832251,7.04750993714464e-21,0.25706232174194227,0.19349669772266254,0.34150989674289606,0.7429376782580577,0.658490103257104,0.8065033022773375
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.0371945682579558,-1.2548925459136937,-0.8194965906022178,0.11107243774524014,-9.33800130178923,9.816971422646195e-21,0.35444766716776405,0.2851064824351086,0.4406534277566441,0.6455523328322359,0.5593465722433559,0.7148935175648914
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-0.6155824640060866,-0.7715637234574338,-0.4596012045547394,0.07958373760013325,-7.735028318210779,1.0338009035734834e-14,0.5403260831398595,0.46228960970722477,0.6315354487550787,0.4596739168601405,0.3684645512449213,0.5377103902927752
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.026616195310346,-1.240243640119453,-0.8129887505012393,0.10899559711003512,-9.418877665984423,4.559352762897109e-21,0.3582170485926858,0.2893137209219237,0.44353048135274525,0.6417829514073141,0.5564695186472548,0.7106862790780764
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.3513159403702717,-1.636526352225778,-1.0661055285147654,0.14551819018370218,-9.286233828666852,1.5984431754624688e-20,0.2588993402859378,0.1946550322930833,0.3443469588783683,0.7411006597140621,0.6556530411216317,0.8053449677069167
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.623208208409797,-1.923196474356804,-1.32321994246279,0.15305805020565494,-10.60518023213277,2.8191990234162463e-26,0.19726481617086442,0.1461390849125119,0.2662765250119156,0.8027351838291356,0.7337234749880843,0.8538609150874881
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-1.455902264412205,-1.739825831100565,-1.171978697723845,0.1448616244624457,-10.050296410900991,9.159150737953095e-24,0.23318987003385028,0.1755509734743439,0.3097534260859627,0.7668101299661497,0.6902465739140373,0.8244490265256561
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.145186152893865,-1.361556840158577,-0.9288154656291531,0.11039523632649188,-10.373510587965933,3.272758724086992e-25,0.31816468500057404,0.25626150802845543,0.3950213497154399,0.681835314999426,0.6049786502845601,0.7437384919715446
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-0.7397906572174235,-0.8893797174804114,-0.5902015969544356,0.07632235155488944,-9.692975152703223,3.229804040410476e-22,0.47721380633106075,0.4109105543536663,0.5542155453056867,0.5227861936689393,0.44578445469431327,0.5890894456463337
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.1924748584411948,-1.394205360244046,-0.9907443566383437,0.10292561669197785,-11.585792699303184,4.864455338004939e-31,0.30346929040133935,0.2480300526188708,0.37130020835904826,0.6965307095986606,0.6286997916409518,0.7519699473811292
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.614576143561623,-1.8936809949436983,-1.3354712921795477,0.14240305106809045,-11.33807268490061,8.499572120331229e-30,0.19897498940032365,0.15051673650788233,0.26303418028722403,0.8010250105996763,0.736965819712776,0.8494832634921177
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-2.0101603738493004,-2.301482159109707,-1.7188385885888935,0.14863629513517387,-13.524020980348077,1.1283581193187707e-41,0.13396718811227262,0.10011035423395898,0.17927423819484467,0.8660328118877274,0.8207257618051553,0.899889645766041
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,0.5021099938768685,-1.0453858344518405,2.0496058222055775,0.7895531961480716,0.6359419432743371,0.5248142632762022,1.6522037351833205,0.3515561507322222,7.764839775575332,-0.6522037351833205,-6.764839775575332,0.6484438492677778
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,0.32623571560686876,-0.7377768129908606,1.390248244204598,0.5428735104269898,0.6009424098631603,0.547878344824116,1.3857419713883667,0.4781758089363507,4.015846839970364,-0.38574197138836674,-3.015846839970364,0.5218241910636493
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-0.46416279779520764,-0.7276162095572535,-0.2007093860331618,0.13441747595370773,-3.4531432352967366,5.540947024780362e-4,0.6286612014783708,0.4830591304372014,0.8181501628724671,0.3713387985216292,0.1818498371275329,0.5169408695627986
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-0.8940966047043711,-1.2597549937240429,-0.5284382156846994,0.1865638307152267,-4.792443429558064,1.6476223831111099e-6,0.4089768996104819,0.2837235320307613,0.5895249619156285,0.5910231003895181,0.41047503808437147,0.7162764679692387
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-0.19697897052420327,-1.4010310402388995,1.0070730991904928,0.6143235688064197,-0.3206436811579885,0.7484804312210614,0.8212079027027881,0.2463428435756654,2.737576662154474,0.1787920972972119,-1.7375766621544741,0.7536571564243346
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.4425528257730038,-1.8429024582668325,-1.042203193279175,0.20426376997319115,-7.0622060190230185,1.6387976801522266e-12,0.23632369475644996,0.1583571334688214,0.3526768101945701,0.76367630524355,0.6473231898054299,0.8416428665311786
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-4.851879311813004,-6.811720198144887,-2.892038425481121,0.9999371936376682,-4.852184059843167,1.2210921461698497e-6,0.007813679402347309,0.0011007976802208947,0.05546304002967658,0.9921863205976527,0.9445369599703234,0.9988992023197791
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-4.173048985360888,-5.308474126382742,-3.0376238443390333,0.579309186279923,-7.203491821281882,5.868980356593593e-13,0.015405218160570928,0.004949473229324055,0.0479486877853454,0.9845947818394291,0.9520513122146546,0.995050526770676
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-2.610591668341387,-2.9895496145779883,-2.2316337221047857,0.19334944377844346,-13.501935238731946,1.523217245901928e-41,0.07349104857014735,0.05031009055309686,0.1073529019837413,0.9265089514298527,0.8926470980162587,0.9496899094469031
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-2.6009646596123974,-2.974330389134879,-2.2275989300899157,0.19049621955686083,-13.653628747399056,1.9207085509314768e-42,0.07420196404036641,0.05108162736744628,0.10778692362014872,0.9257980359596336,0.8922130763798513,0.9489183726325537
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-2.3160313684915725,-2.7196087356583836,-1.9124540013247615,0.2059106036387291,-11.24775182804601,2.3757032903057996e-29,0.09866437218369463,0.06590053391179056,0.14771744264519443,0.9013356278163054,0.8522825573548056,0.9340994660882095
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-2.7565073957417714,-3.18416482494751,-2.328849966536033,0.2181965753345703,-12.633137763574423,1.3863760811649668e-36,0.06351320793462716,0.04141281831462003,0.0974077048198162,0.9364867920653729,0.9025922951801838,0.9585871816853799
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-4.92367101941129,-6.883246598499127,-2.9640954403234527,0.9998018303115364,-4.924646935160224,8.451280518228296e-7,0.007272384718579142,0.001024811486927289,0.0516071298669741,0.9927276152814208,0.9483928701330259,0.9989751885130728
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-4.243383837178818,-5.378558224187472,-3.1082094501701643,0.5791812482080105,-7.326521447833243,2.362034071472106e-13,0.014358921291229123,0.004614470167682349,0.04468088711282488,0.9856410787087708,0.9553191128871751,0.9953855298323177
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-2.6792958256600166,-3.052791605257704,-2.305800046062329,0.19056257285530487,-14.05992680259633,6.695543103905381e-45,0.06861145157100673,0.04722690133268209,0.09967902093595293,0.9313885484289932,0.9003209790640471,0.952773098667318
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-2.706657060875601,-3.069455250069409,-2.343858871681793,0.18510451827457744,-14.62231762954939,2.0239158559262024e-48,0.06675960740648369,0.04644644966736527,0.09595663851567435,0.9332403925935163,0.9040433614843256,0.9535535503326348
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-2.60596740195184,-3.0031991491237933,-2.2087356547798866,0.20267298292482244,-12.857991057044206,7.756645353478219e-38,0.07383167772897167,0.04962804661449652,0.10983943572508943,0.9261683222710283,0.8901605642749105,0.9503719533855035
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-3.253816223733771,-3.679824815817975,-2.8278076316495673,0.21735531644688658,-14.970032833445234,1.1526433260026818e-50,0.038626518766035144,0.025227393888504777,0.0591423735078208,0.9613734812339648,0.9408576264921792,0.9747726061114952
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-4.973254719525485,-7.214214871205366,-2.732294567845605,1.1433680258189887,-4.349653486210766,1.3635281970862502e-5,0.006920586770479082,7.360482596522315e-4,0.06506981114303469,0.9930794132295209,0.9349301888569653,0.9992639517403478
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-3.8741756135801833,-5.74116117206938,-2.0071900550909865,0.9525611558251789,-4.067114840751706,4.759878926805148e-5,0.020771454522392086,0.0032110375426065456,0.13436570493211122,0.979228545477608,0.8656342950678888,0.9967889624573935
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,0.417837726681455,0.08234786309533876,0.7533275902675713,0.171171443063453,2.4410481047738974,0.01464470386675142,1.5186742141013043,1.0858334655298418,2.124056258894913,-0.5186742141013043,-1.124056258894913,-0.08583346552984183
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.4164892312779225,-1.8531029394583787,-0.9798755230974663,0.22276618939144266,-6.358636537921295,2.0355240624202986e-10,0.2425641102747151,0.15675002508168367,0.3753578193222205,0.7574358897252849,0.6246421806777795,0.8432499749183163
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.158784726438422,-1.6152581805869763,-0.7023112722898674,0.23289889903547153,-4.9754839170018315,6.50848384422556e-7,0.3138673839362321,0.19883932735895982,0.49543888529220126,0.686132616063768,0.5045611147077987,0.8011606726410402
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.5288523635777058,-2.028737660688996,-1.028967066466416,0.25504820550495905,-5.994366282839733,2.042804723699745e-9,0.21678431418535604,0.13150141582542668,0.3573759155506238,0.783215685814644,0.6426240844493762,0.8684985841745734
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-2.172245324681837,-2.6651835176778675,-1.679307131685807,0.25150369949869683,-8.637031300182098,5.769258158799371e-18,0.11392153868643659,0.06958658199346503,0.1865031534082829,0.8860784613135634,0.8134968465917171,0.930413418006535
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.5538145538063213,-1.8548354556509274,-1.252793651961715,0.1535849149367135,-10.116973756482459,4.645574659701435e-24,0.2114398847398125,0.15647868824065325,0.2857055191441102,0.7885601152601875,0.7142944808558898,0.8435213117593467
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.4585598085859148,-1.6755319611860933,-1.2415876559857364,0.1107021120345206,-13.175537320652811,1.2136031028457512e-39,0.23257098038091376,0.18720856529842353,0.2889251398787086,0.7674290196190863,0.7110748601212914,0.8127914347015764
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.6145413737514875,-1.8573639651429823,-1.3717187823599928,0.12389135377325733,-13.031913241551774,8.056189985686352e-39,0.1989819078432026,0.15608353018311444,0.25367058012123395,0.8010180921567974,0.746329419878766,0.8439164698168855
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.3052607909285245,-1.554646000617151,-1.055875581239898,0.12723968994111381,-10.258283335432488,1.0862049586778349e-24,0.2711018249290742,0.2112641567863101,0.3478876899795855,0.7288981750709258,0.6521123100204145,0.78873584321369
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.2960620932024016,-1.5266183955347872,-1.065505790870016,0.1176329280287721,-11.017851165665068,3.1345252740381823e-28,0.27360711370105245,0.2172691447618257,0.3445535386531044,0.7263928862989475,0.6554464613468955,0.7827308552381743
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-2.198938011656329,-2.6908333434930163,-1.7070426798196414,0.2509716177014962,-8.761699955537322,1.9232763865031375e-18,0.11092089253004828,0.06782439479643544,0.1814014623586311,0.8890791074699518,0.8185985376413689,0.9321756052035646
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.574321089569041,-1.8735063245080046,-1.2751358546300773,0.15264833297902342,-10.31338540582281,6.13030161432597e-25,0.20714813998564896,0.15358420055825064,0.2793930088091268,0.792851860014351,0.7206069911908732,0.8464157994417494
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.4771821148982964,-1.6881120091595225,-1.2662522206370703,0.1076192705197719,-13.726000071956513,7.094342911112071e-43,0.22828004985985773,0.1848682242320272,0.2818860914605524,0.7717199501401423,0.7181139085394477,0.8151317757679728
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.6712588141265976,-1.9023986450596009,-1.4401189831935943,0.11793065217330773,-14.171538809694365,1.3745512433600172e-45,0.1880102466600403,0.14921028712063367,0.23689956993776928,0.8119897533399597,0.7631004300622307,0.8507897128793663
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.5080015517882672,-1.751292463822806,-1.2647106397537284,0.124130297267494,-12.148537343293446,5.8401044712669674e-34,0.22135189653840434,0.17354949199412753,0.28232097678975854,0.7786481034615956,0.7176790232102415,0.8264505080058725
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.6653107428634246,-1.894276105293959,-1.4363453804328903,0.11682120908168919,-14.255208929561139,4.1605524247385576e-46,0.18913187746847304,0.15042718908804004,0.23779522366674022,0.810868122531527,0.7622047763332598,0.84957281091196
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-2.14899202912022,-2.6412276526913474,-1.6567564055490922,0.2511452391236877,-8.556769925715585,1.1607386134872132e-17,0.11660162960663586,0.07127371645515354,0.19075671514165904,0.8833983703933641,0.809243284858341,0.9287262835448464
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.4192727817944848,-1.7246445543428022,-1.1139010092461674,0.15580478771908618,-9.109301469948495,8.291408212260017e-20,0.2418898596609323,0.17823639386705004,0.32827585285657085,0.7581101403390678,0.6717241471434292,0.82176360613295
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.1977618366639589,-1.4253707328504308,-0.970152940477487,0.11612912175010452,-10.314052311886021,6.08789376386588e-25,0.30186908871486395,0.24041931534626573,0.37902506539584385,0.698130911285136,0.6209749346041562,0.7595806846537343
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.2295358795483942,-1.5091199204130494,-0.9499518386837389,0.1426475399905195,-8.619397710119014,6.730719663264239e-18,0.2924282681299342,0.22110448189845286,0.38675964985977546,0.7075717318700658,0.6132403501402246,0.7788955181015471
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.2703874958483723,-1.5218233232287441,-1.0189516684680004,0.12828594268245005,-9.902780221157977,4.0486060227779684e-23,0.28072282177198576,0.2183134678221386,0.36097316143514,0.7192771782280143,0.63902683856486,0.7816865321778614
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.3550308070174237,-1.60338530850709,-1.1066763055277575,0.12671380874784177,-10.693631739173044,1.090167543990322e-26,0.2579393479874351,0.20121419158906842,0.330656136700637,0.7420606520125649,0.669343863299363,0.7987858084109316
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-2.7575448670149685,-3.2344399215076125,-2.2806498125223245,0.2433182743429632,-11.333077527617757,8.998634645463958e-30,0.06344734897522288,0.03938225591891212,0.10221776274757692,0.9365526510247771,0.8977822372524231,0.9606177440810879
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-2.1371453870272696,-2.4252427090478452,-1.8490480650066943,0.14699113059885302,-14.53928123636016,6.830608379766871e-48,0.11799118189322964,0.08845664720786908,0.15738691713970718,0.8820088181067703,0.8426130828602928,0.911543352792131
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.8515841268221502,-2.037532891353596,-1.6656353622907047,0.09487356196245733,-19.516334039980975,7.975977235677504e-85,0.15698827988691091,0.13034990187894804,0.1890704915507986,0.8430117201130891,0.8109295084492014,0.869650098121052
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.9647491635045955,-2.1651508546082696,-1.7643474724009214,0.10224763959155224,-19.21559432915187,2.740776382629081e-82,0.14019104723682352,0.11473262534646907,0.17129852704065335,0.8598089527631765,0.8287014729593467,0.8852673746535309
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.6622402317692309,-1.8718940728125264,-1.4525863907259353,0.10696821099623177,-15.539572142865767,1.8722923369077652e-54,0.18971350148103291,0.1538320166632869,0.23396438156936308,0.8102864985189671,0.7660356184306369,0.8461679833367131
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.7407862678369075,-1.9378917963511235,-1.5436807393226915,0.10056589308219915,-17.309907111490052,3.960533551411042e-67,0.1753824488119113,0.14400722654124531,0.2135934708974689,0.8246175511880887,0.7864065291025311,0.8559927734587547
