term,estimate.robust,std.error.robust,statistic.robust,p.value.robust,conf.low.robust,conf.high.robust,model,strata,or,or.ll,or.ul
imd3,-0.25705654752572676,0.07197460183487066,-3.5714896779211713,3.5495653984609965e-4,-0.3981241749236837,-0.11598892012776982,2 Fully adjusted,Male,0.7733244829429315,0.671578629259086,0.89048508970383
imd4,-0.46003802299116464,0.07618502885795136,-6.038430776851388,1.5562016040634747e-9,-0.609357935713894,-0.3107181102684353,2 Fully adjusted,Male,0.6312596426707832,0.5436998472835908,0.7329204495012399
imd5 least deprived,-0.47750508227107274,0.0780233850777927,-6.120025192382764,9.35605644853313e-10,-0.6304281069754463,-0.3245820575666992,2 Fully adjusted,Male,0.6203291329073591,0.532363843540393,0.7228293915952217
ethnicityMixed,-0.14562415457616165,0.40624061466051664,-0.3584677388740549,0.7199933065794419,-0.9418411283681883,0.6505928192158651,2 Fully adjusted,Male,0.8644825539458714,0.38990930102937815,1.9166767350863168
ethnicitySouth Asian,0.2574703941931575,0.21877729968357815,1.1768606458053095,0.2392511319353321,-0.17132523382158177,0.6862660222078967,2 Fully adjusted,Male,1.2936535107574036,0.8425475039611212,1.9862849252143533
ethnicityWhite,-0.277812775618528,0.20173943741229786,-1.3770870940358477,0.16848532237224165,-0.6732148072080041,0.11758925597094805,2 Fully adjusted,Male,0.7574386192169137,0.510066174781304,1.1247820189747146
ethnicityOther,-0.12230693279579312,0.29475131222415196,-0.41494957858841136,0.6781788146004728,-0.7000088891510514,0.4553950235594652,2 Fully adjusted,Male,0.8848767291288396,0.4965808895892535,1.5767961316461803
chronic_cardiac_diseaseTRUE,0.3627888472841545,0.049329830665891763,7.354350144465394,1.9185820935539286e-13,0.26610415581554714,0.45947353875276187,2 Fully adjusted,Male,1.4373323305717132,1.3048709615084502,1.583240250912223
current_copdTRUE,0.24452111975754798,0.06519387569489557,3.750676227655124,1.763583046602843e-4,0.1167434713829715,0.3722987681321245,2 Fully adjusted,Male,1.277009632073351,1.123831097872126,1.4510664489493146
dementiaTRUE,1.014167945796032,0.09084832663072372,11.163309038353312,6.165320350359075e-29,0.8361084975440825,1.1922273940479815,2 Fully adjusted,Male,2.7570684123695846,2.3073703455619734,3.2944109926292615
dialysisTRUE,0.4562659136865158,0.38179850173621704,1.1950437511191387,0.232069936805327,-0.2920453990678227,1.2045772264408543,2 Fully adjusted,Male,1.5781699459634344,0.7467346341475061,3.3353486827159076
solid_organ_transplantationTRUE,-0.1863102214227301,0.506862880043913,-0.36757519391948523,0.7131900142023835,-1.179743211409045,0.8071227685635848,2 Fully adjusted,Male,0.8300160662735686,0.3073576544073528,2.2414495308426203
chemo_or_radioTRUE,-0.03860723974181379,0.13920308606312262,-0.27734471148367407,0.7815154307442722,-0.3114402749623636,0.234225795478736,2 Fully adjusted,Male,0.962128520793045,0.732391351300167,1.2639298496358442
permanant_immunosuppressionTRUE,0.3164401577430699,0.5766864174265867,0.5487213642990878,0.5831966822979162,-0.8138444507864716,1.4467247662726113,2 Fully adjusted,Male,1.3722341221922085,0.4431511145286407,4.249174659329265
aspleniaTRUE,0.49565101767444336,0.3292923308976192,1.5052006110295566,0.13227250813343822,-0.14975009127013622,1.141052126619023,2 Fully adjusted,Male,1.641566580122289,0.8609231017419575,3.1300598526418395
dmardsTRUE,0.34862060329266953,0.11543859496720853,3.0199657522832695,0.0025280326962949053,0.12236511473103412,0.574876091854305,2 Fully adjusted,Male,1.4171114409236505,1.1301666669575536,1.7769103396075725
intel_dis_incl_downs_syndromeTRUE,1.3886644687542211,0.1858930137087106,7.470234846642603,8.005182224205177e-14,1.024320856907538,1.7530080806009043,2 Fully adjusted,Male,4.009491674238891,2.785203266543754,5.771939046208369
psychosis_schiz_bipolarTRUE,0.23688787636813097,0.18184697280758907,1.3026770405399064,0.19268504363461697,-0.11952564103237812,0.59330139376864,2 Fully adjusted,Male,1.2672990156406312,0.8873412551814966,1.8099539333547745
lung_cancerTRUE,0.5152486095576604,0.20911981385468806,2.463891871650638,0.013743756599607812,0.10538130594875167,0.9251159131665692,2 Fully adjusted,Male,1.6740546360504778,1.1111342116744944,2.522160595036268
cancer_excl_lung_and_haemTRUE,0.10404242719744798,0.06596723492678924,1.5771833897982046,0.11475333380060376,-0.025250977418751666,0.23333583181364764,2 Fully adjusted,Male,1.1096475331518634,0.9750651619787815,1.2628054983845383
haematological_cancerTRUE,0.12619184492443927,0.16596604577388296,0.7603473610280911,0.4470469790316911,-0.19909562744889733,0.4514793172977759,2 Fully adjusted,Male,1.1344997954345568,0.8194715256144943,1.5706339337122246
flu_vaccineTRUE,0.2179181138189956,0.07729509318294134,2.8193007453038312,0.0048128401396455725,0.06642251499876314,0.36941371263922806,2 Fully adjusted,Male,1.2434852391925755,1.068678154338848,1.446886074925363
"ns(tstop, df = 4)1",1.3456694996239809,0.22621193164697825,5.948711413348458,2.7026165162351037e-9,0.9023022607226672,1.7890367385252945,2 Fully adjusted,Male,3.8407570654323338,2.4652722822440034,5.983685835400291
"ns(tstop, df = 4)2",0.4856722280672939,0.29131014071910244,1.667199867702533,0.09547466904593313,-0.08528515607344184,1.0566296122080296,2 Fully adjusted,Male,1.6252671919283046,0.9182504023854275,2.876659175205864
"ns(tstop, df = 4)3",2.0786196626391096,0.5517824662200589,3.7670998806441336,1.6515493798613775e-4,0.9971459015471054,3.160093423731114,2 Fully adjusted,Male,7.993427668874749,2.710534645368512,23.572798084949607
"ns(tstop, df = 4)4",-1.3544506394322195,0.4506864770987805,-3.005305701984384,0.002653140445433622,-2.237779902865065,-0.4711213759993741,2 Fully adjusted,Male,0.258089039454956,0.10669511515207954,0.6243017985578655
regionEast Midlands,-0.2342359558215744,0.3751038168970581,-0.6244563378726086,0.5323279360885439,-0.969425927403315,0.5009540157601662,2 Fully adjusted,Male,0.7911751114960128,0.3793007217645761,1.650294927303743
regionLondon,-0.7377694793189729,0.6897197546626699,-1.0696655769701757,0.2847698660955393,-2.0895953578836073,0.6140563992456618,2 Fully adjusted,Male,0.478179315733697,0.12373719496920006,1.8479120853876014
regionNorth East,-0.187327630322965,0.6755075868266109,-0.2773138806671141,0.7815391021451515,-1.5112981717866856,1.1366429111407557,2 Fully adjusted,Male,0.82917202997823,0.22062338492233988,3.1162891256528873
regionNorth West,0.32904974685644406,0.39535369915280344,0.8322920654633029,0.4052441081673949,-0.4458292646377342,1.1039287583506223,2 Fully adjusted,Male,1.3896469844371677,0.6402930834012768,3.015991881556943
regionSouth East,-0.7831354562461766,0.5810339763356711,-1.3478307433673187,0.17771282737721006,-1.9219411236581898,0.3556702111658364,2 Fully adjusted,Male,0.4569709502750109,0.14632265591373642,1.4271368168601066
regionSouth West,-0.778096175095577,0.4862870798358527,-1.6000757728505253,0.10958177484240583,-1.731201337721002,0.17500898752984795,2 Fully adjusted,Male,0.45927956737092634,0.17707155939914423,1.1912569230213983
regionWest Midlands,0.3080087325213551,0.5278672898630562,0.5834965311096684,0.5595590915697886,-0.7265921442269999,1.3426096092697102,2 Fully adjusted,Male,1.3607128713394756,0.4835540679260522,3.8290227319772394
regionYorkshire and The Humber,-1.0823656601179066,0.46776939505755344,-2.313887294795621,0.020673905220711934,-1.9991768275007995,-0.16555449273501366,2 Fully adjusted,Male,0.3387931075521589,0.13544673338499982,0.8474236835124752
"timesincevax_pw(0,1]",-1.058698641269564,0.45247030273760647,-2.3398190662769696,0.019293084046845405,-1.9455241387092075,-0.17187314382992058,2 Fully adjusted,Male,0.3469069671182825,0.14291229783681236,0.842085990196751
"timesincevax_pw(1,4]",-0.8552076571501941,0.2566537014305307,-3.3321462047243298,8.617896871166784e-4,-1.35823966845293,-0.352175645847458,2 Fully adjusted,Male,0.42519488715557674,0.2571129829155596,0.7031566045912915
"timesincevax_pw(4,7]",-0.42645011320973525,0.22099090285986994,-1.9297179553139647,0.05364179397123283,-0.8595843237260699,0.006684097306599357,2 Fully adjusted,Male,0.6528224319789739,0.4233380173188648,1.0067064857393586
"timesincevax_pw(7,14]",-0.3191910900315836,0.1829341291544373,-1.7448416624440535,0.08101243442187363,-0.6777353947174793,0.03935321465431213,2 Fully adjusted,Male,0.7267366639048944,0.5077655799405888,1.0401378106909323
"timesincevax_pw(14,21]",-0.4562577038208815,0.24139604608973345,-1.8900794408673876,0.058747336283508596,-0.9293852601671299,0.01686985252536688,2 Fully adjusted,Male,0.633650521895381,0.3947963328207745,1.017012952044221
"timesincevax_pw(21, Inf]",-0.7363348775392476,0.3142110100201757,-2.343440726319447,0.019106797961209412,-1.3521771407247458,-0.12049261435374936,2 Fully adjusted,Male,0.478865804932652,0.2586764720631811,0.8864836345757325
"ns(tstop, df = 4)1:regionEast Midlands",0.20049563356514022,0.3789717286862942,0.5290516901093348,0.5967695928070433,-0.5422753058188811,0.9432665729491615,2 Fully adjusted,Male,1.2220082764088573,0.5814238291896893,2.5683574574040318
"ns(tstop, df = 4)2:regionEast Midlands",0.310166971912094,0.44182333643699157,0.7020158201994995,0.4826692975051994,-0.5557908550337327,1.1761247988579207,2 Fully adjusted,Male,1.363652786837426,0.5736184327388566,3.2417872524958584
"ns(tstop, df = 4)3:regionEast Midlands",-0.3483454846521093,0.8941410593404292,-0.389586722378088,0.696842171904816,-2.1008297580578414,1.404138788753623,2 Fully adjusted,Male,0.7058549720247838,0.12235486118877688,4.072018362747397
"ns(tstop, df = 4)4:regionEast Midlands",0.6349597391276844,0.5276549346257065,1.203361699967982,0.22883638225006053,-0.39922492900353657,1.6691444072589054,2 Fully adjusted,Male,1.886946169830596,0.6708397930560709,5.307624688776853
"ns(tstop, df = 4)1:regionLondon",0.7834304228613624,0.6315669810267418,1.2404550054021752,0.21480714669880863,-0.4544181137757428,2.021278959498468,2 Fully adjusted,Male,2.188968488084692,0.6348172519109909,7.547972313927631
"ns(tstop, df = 4)2:regionLondon",1.0557186049691367,0.7621460000051816,1.385192082569428,0.16599374101863357,-0.43806010600228285,2.549497315940556,2 Fully adjusted,Male,2.8740397112299108,0.645286996069988,12.80066747359436
"ns(tstop, df = 4)3:regionLondon",0.9183668300203022,1.5784521706183379,0.5818147975054221,0.56069143568988,-2.175342575710712,4.012076235751317,2 Fully adjusted,Male,2.5051956368251793,0.11356924094243563,55.26148741232681
"ns(tstop, df = 4)4:regionLondon",-1.6148367677917759,0.8338511514758354,-1.9366007529445415,0.05279416586432552,-3.249154993151666,0.01948145756811437,2 Fully adjusted,Male,0.1989231384539915,0.038806986149879784,1.019672459478239
"ns(tstop, df = 4)1:regionNorth East",-0.6176862683299645,0.7033709016410281,-0.8781800141132459,0.37984603617434937,-1.9962679033198443,0.7608953666599151,2 Fully adjusted,Male,0.5391905376913844,0.13584131128333185,2.1401916190984034
"ns(tstop, df = 4)2:regionNorth East",0.7631963194006949,0.6821471745403817,1.1188147483201447,0.26321917848678344,-0.5737875748542111,2.1001802136556007,2 Fully adjusted,Male,2.1451217687156237,0.5633875200877211,8.167641700514011
"ns(tstop, df = 4)3:regionNorth East",-1.02534819695781,1.6411949600685922,-0.6247570958388493,0.5321304935274562,-4.242031210300902,2.1913348163852824,2 Fully adjusted,Male,0.3586715553161429,0.014378356695567421,8.94714794720317
"ns(tstop, df = 4)4:regionNorth East",1.040587964361108,0.6954621970545766,1.496253813317545,0.13458752601486987,-0.3224928944749599,2.403668823197176,2 Fully adjusted,Male,2.830880982254815,0.724341078612302,11.063692744093776
"ns(tstop, df = 4)1:regionNorth West",0.04849058951385149,0.4283796464256067,0.11319536284801632,0.9098756719514028,-0.79111808919034,0.8880992682180429,2 Fully adjusted,Male,1.0496854937230473,0.453337639897969,2.4305055189782707
"ns(tstop, df = 4)2:regionNorth West",-0.7016779909702814,0.5377453681333165,-1.3048517617288395,0.19194332963416189,-1.7556395453648146,0.3522835634242517,2 Fully adjusted,Male,0.4957527368509289,0.17279669561993957,1.4223117821405031
"ns(tstop, df = 4)3:regionNorth West",-2.4136339731536838,0.9946782177317302,-2.426547530776082,0.01524325346079571,-4.363167456114365,-0.46410049019300303,2 Fully adjusted,Male,0.08948950052492248,0.012737976701182412,0.6287003730707653
"ns(tstop, df = 4)4:regionNorth West",0.11221581308119422,0.6660657891828518,0.16847556938611685,0.8662091617521686,-1.193249145051443,1.4176807712138317,2 Fully adjusted,Male,1.1187542764012584,0.30323440913760347,4.127536629255489
"ns(tstop, df = 4)1:regionSouth East",1.5493066665404693,0.5688818455931076,2.7234243429322054,0.0064609011973290565,0.4343187377193025,2.6642945953616364,2 Fully adjusted,Male,4.708204694836344,1.5439108923356122,14.357817901617821
"ns(tstop, df = 4)2:regionSouth East",-0.4509921718845976,0.7082197294372131,-0.6367969616477341,0.5242571054516532,-1.8390773347222367,0.9370929909530413,2 Fully adjusted,Male,0.6369958286353227,0.15896402905381726,2.552550335531757
"ns(tstop, df = 4)3:regionSouth East",0.6413643671506758,1.3624974894491615,0.47072700839248544,0.6378356947217559,-2.0290816411959223,3.311810375497274,2 Fully adjusted,Male,1.8990701414690216,0.13145618968065156,27.4347477359599
"ns(tstop, df = 4)4:regionSouth East",0.36723452915006655,0.958199086325506,0.3832549356296451,0.7015307490732623,-1.5108011700671111,2.2452702283672443,2 Fully adjusted,Male,1.4437364777017327,0.2207330623767087,9.442966969258816
"ns(tstop, df = 4)1:regionSouth West",0.6219733231604375,0.4907401395383398,1.2674188904652357,0.2050055487274592,-0.3398596761028688,1.5838063224237438,2 Fully adjusted,Male,1.8625999293236764,0.711870208156152,4.8734705525920266
"ns(tstop, df = 4)2:regionSouth West",0.011700348564634021,0.5737678314458818,0.020392130620410367,0.9837305614017356,-1.1128639365569424,1.1362646336862106,2 Fully adjusted,Male,1.0117690653849696,0.32861647537272604,3.115110526667575
"ns(tstop, df = 4)3:regionSouth West",-0.2699312314833024,1.1500607272308374,-0.23471041579974103,0.8144335029070597,-2.5240088368896862,1.9841463739230814,2 Fully adjusted,Male,0.7634319926174499,0.08013770297084018,7.272836452074557
"ns(tstop, df = 4)4:regionSouth West",0.8600138188224954,0.6751552943426854,1.273801488381697,0.20273377756509314,-0.4632662420607071,2.183293879705698,2 Fully adjusted,Male,2.3631933500295847,0.6292250840219069,8.875492969745654
"ns(tstop, df = 4)1:regionWest Midlands",0.4504249882496774,0.5678956809802247,0.7931474095246063,0.4276919436984736,-0.662630093447411,1.5634800699467657,2 Fully adjusted,Male,1.5689788413912562,0.5154937532489091,4.775411126165102
"ns(tstop, df = 4)2:regionWest Midlands",0.4276755102774219,0.6344303987839902,0.6741094233459581,0.500241748926221,-0.8157852220365827,1.6711362425914265,2 Fully adjusted,Male,1.53368833411302,0.4422918936314109,5.318207138914023
"ns(tstop, df = 4)3:regionWest Midlands",-1.059805140671742,1.2433593301697394,-0.8523723713297432,0.3940074496979072,-3.4967446476462767,1.3771343663027926,2 Fully adjusted,Male,0.3465233270544476,0.030295846724936695,3.963527320530255
"ns(tstop, df = 4)4:regionWest Midlands",1.09887412996086,0.7623357284737065,1.4414569446468768,0.14945563263033226,-0.3952764419757102,2.59302470189743,2 Fully adjusted,Male,3.0007856267285216,0.6734938315468195,13.370151226031684
"ns(tstop, df = 4)1:regionYorkshire and The Humber",0.8406507725419157,0.48902298765585467,1.7190414229228745,0.08560682962721466,-0.11781667087573466,1.799118215959566,2 Fully adjusted,Male,2.317874895409383,0.8888589914189391,6.044315333068232
"ns(tstop, df = 4)2:regionYorkshire and The Humber",0.6319858139863441,0.5570761668080756,1.1344693089411533,0.2565977405656079,-0.45986340960311134,1.7238350375757996,2 Fully adjusted,Male,1.881342869203825,0.6313698786797927,5.605986460591287
"ns(tstop, df = 4)3:regionYorkshire and The Humber",0.7629107877447535,1.0825113074286234,0.7047601096721633,0.48095953688683346,-1.358772387672714,2.8845939631622213,2 Fully adjusted,Male,2.1445093559805786,0.25697605036444376,17.896299563192915
"ns(tstop, df = 4)4:regionYorkshire and The Humber",0.8280591195523892,0.6934444965764235,1.1941245819103996,0.23242923879258773,-0.5310671190149094,2.187185358119688,2 Fully adjusted,Male,2.288871999453125,0.5879771931386556,8.910099049785954
(Intercept),-8.443203419438516,0.02327371418908761,-362.778512739376,0,-8.488819061035606,-8.397587777841427,0 Unadjusted,Female,2.1535915838970934e-4,2.057561020946694e-4,2.2541040887810192e-4
"timesincevax_pw(0,1]",-1.50180985200734,0.5004371432811875,-3.000995973561254,0.0026909812325924863,-2.482648629364578,-0.5209710746501021,0 Unadjusted,Female,0.2227266927984157,0.08352171430595283,0.5939435043586526
"timesincevax_pw(1,4]",-1.094760631931493,0.23685528611808804,-4.622065438664866,3.7993811462711734e-6,-1.5589884622708754,-0.6305328015921108,0 Unadjusted,Female,0.33461969463299673,0.2103487393078077,0.5323081108293758
"timesincevax_pw(4,7]",-1.342344831840453,0.2682543706103236,-5.003999855757779,5.615279878775801e-7,-1.868113736932147,-0.8165759267487589,0 Unadjusted,Female,0.2612324038017334,0.15441465394386944,0.4419423095740536
"timesincevax_pw(7,14]",-0.6624255316722097,0.12714697047348603,-5.209919899824475,1.8892217652247444e-7,-0.91162901454362,-0.4132220488007995,0 Unadjusted,Female,0.5155992143524665,0.4018690400155608,0.6615153778220559
"timesincevax_pw(14,21]",-1.04372231771148,0.1579046548830971,-6.6098261541699825,3.847716042482883e-11,-1.353209754273577,-0.7342348811493831,0 Unadjusted,Female,0.3521414569725305,0.25840949709807065,0.4798724780292234
"timesincevax_pw(21, Inf]",-1.4714937776405128,0.17560682740956893,-8.379479313799903,5.3162357935427786e-17,-1.815676834802609,-1.1273107204784165,0 Unadjusted,Female,0.2295822840348887,0.16272773131665938,0.3239031523158726
(Intercept),23.90789056113313,17.586207269300235,1.3594682579949167,0.1739982542791425,-10.560442311351814,58.37622343361807,"1 Age, sex, IMD",Female,24158220708.583927,2.592138352025023e-5,22514987571890966e9
age,-0.9151966296937256,0.4736189695998035,-1.9323479177091334,0.053316577781774184,-1.843472752504311,0.013079493116859742,"1 Age, sex, IMD",Female,0.40043788037142564,0.158266849054928,1.0131654038345643
I(age * age),0.0065278219773966615,0.0031841338477328314,2.0501091629815136,0.04035377943883406,2.8703431388536847e-4,0.012768609640907955,"1 Age, sex, IMD",Female,1.006549174644131,1.0002870755121758,1.0128504764075092
imd2,-0.19843305876175618,0.07001263366097481,-2.8342464550417734,0.0045933891820405795,-0.33565529920006343,-0.06121081832344891,"1 Age, sex, IMD",Female,0.8200146616999823,0.7148694794324372,0.9406249179036152
imd3,-0.3666001925911532,0.06981617820444054,-5.250934697652014,1.5132932653155194e-7,-0.5034373874100869,-0.22976299777221945,"1 Age, sex, IMD",Female,0.6930866908521939,0.6044493580285325,0.7947219310534352
imd4,-0.41428954810861796,0.07069058471808215,-5.860604347252565,4.611856258903982e-9,-0.5528405482021365,-0.27573854801509945,"1 Age, sex, IMD",Female,0.66080958739653894,0.5753132820530763,0.7590113498455586
imd5 least deprived,-0.5295271645634015,0.07322741857058196,-7.231269036925075,4.785013362170872e-13,-0.6730502676425817,-0.3860040614842214,"1 Age, sex, IMD",Female,0.5888833487747414,0.5101501077529972,0.6797677648086634
ethnicityMixed,0.27231089463932756,0.3459246957820367,0.7871970343826149,0.43116653301474744,-0.405689050456439,0.9503108397350941,"1 Age, sex, IMD",Female,1.3129951410144025,0.6665173884832942,2.58651352555169
ethnicitySouth Asian,0.6880863517250473,0.20596310505145665,3.340823355489517,8.353034937927767e-4,0.2844060836801527,1.0917666197699418,"1 Age, sex, IMD",Female,1.989903911167346,1.328972495232901,2.9795331279487196
ethnicityWhite,-0.14583249379419633,0.19171891624419704,-0.7606578247523887,0.44686147184689445,-0.5215946647878735,0.22992967719948093,"1 Age, sex, IMD",Female,0.8643024670868067,0.5935732425047598,1.2585115047640483
ethnicityOther,-0.24395609923408457,0.314149990738355,-0.7765593074209811,0.43741881745476374,-0.8596787668248518,0.37176656835668265,"1 Age, sex, IMD",Female,0.783522030725102,0.42329803785259906,1.4502943971721465
"timesincevax_pw(0,1]",-1.4783297457414812,0.5005017592224592,-2.9536954036647143,0.003139937533969908,-2.459295168016439,-0.4973643234665236,"1 Age, sex, IMD",Female,0.22801821890513163,0.08549518947979827,0.6081313869121705
"timesincevax_pw(1,4]",-1.0709767516070365,0.23683874995393,-4.521965902181815,6.1267930868066516e-6,-1.5351721716602267,-0.6067813315538464,"1 Age, sex, IMD",Female,0.3426736468673887,0.21541859899889002,0.5451025529044541
"timesincevax_pw(4,7]",-1.3180388581578937,0.2682836956944475,-4.912854859652108,8.975972411816625e-7,-1.8438652393583141,-0.7922124769574732,"1 Age, sex, IMD",Female,0.2676597062315382,0.1582047435858368,0.45284178410922826
"timesincevax_pw(7,14]",-0.6371056815386318,0.12719121409498785,-5.009038447127598,5.470264572034625e-7,-0.8863958803147312,-0.3878154827625324,"1 Age, sex, IMD",Female,0.5288207869580616,0.4121384755849761,0.678537533585078
"timesincevax_pw(14,21]",-1.020009165057015,0.15798896565565246,-6.456205095235534,1.0736108755891584e-10,-1.3296618476968294,-0.7103564824172008,"1 Age, sex, IMD",Female,0.3605916353150369,0.2645667100176614,0.49146896618434166
"timesincevax_pw(21, Inf]",-1.5021293048197017,0.17579391331895344,-8.54483114039505,1.2872435049513219e-17,-1.8466790436262066,-1.157579566013197,"1 Age, sex, IMD",Female,0.2226555534934437,0.15776021210871582,0.31424587251003616
(Intercept),24.26486992108653,17.624688131741962,1.3767545694828855,0.1685881410332516,-10.278884055878244,58.8086238980513,2 Fully adjusted,Female,34522251396.18211,3.435084101569245e-5,3469451711289269e10
