term,estimate.robust,std.error.robust,statistic.robust,p.value.robust,conf.low.robust,conf.high.robust,model,strata,or,or.ll,or.ul
imd3,-0.29057081279377833,0.0715540467881575,-4.06085785272272,4.8892734210851044e-5,-0.4308141674466609,-0.15032745814089574,2 Fully adjusted,Male,0.7478365710402106,0.6499796869371727,0.8604261767325633
imd4,-0.44229734459965053,0.07446977680341496,-5.939286561409005,2.8626510436607915e-9,-0.5882554250710802,-0.29633926412822087,2 Fully adjusted,Male,0.6425585457336574,0.5552951942677342,0.7435351304270121
imd5 least deprived,-0.5623281591514004,0.07863815852143338,-7.150830712778377,8.62543098140446e-13,-0.7164561176639614,-0.4082002006388395,2 Fully adjusted,Male,0.5698807451081617,0.4884803088814415,0.6648457629514327
ethnicityMixed,-0.058297272044642925,0.3669789901387457,-0.1588572469028872,0.8737813449017371,-0.777562875799464,0.6609683317101781,2 Fully adjusted,Male,0.9433694683788538,0.45952456616395965,1.9366667625596885
ethnicitySouth Asian,0.15256441046971808,0.20559364844101097,0.7420677225517107,0.4580463048842533,-0.25039173592485275,0.5555205568642889,2 Fully adjusted,Male,1.1648174861198388,0.7784957585747997,1.7428480001669482
ethnicityWhite,-0.4103243829146902,0.1893552449782117,-2.166955464908851,0.030238250092678068,-0.7814538433557441,-0.03919492247363637,2 Fully adjusted,Male,0.6634350082461286,0.4577400449941048,0.9615632605886801
ethnicityOther,-0.25415122993361333,0.2856579128286027,-0.8897048480715686,0.37362439013523063,-0.8140304509765568,0.3057279911093301,2 Fully adjusted,Male,0.7755745030965279,0.44306869600227033,1.3576129735203497
chronic_cardiac_diseaseTRUE,0.34198003179587005,0.04940983035679518,6.921295404707631,4.4753214188232945e-12,0.24513854381431768,0.43882151977742245,2 Fully adjusted,Male,1.4077321873497715,1.2777983319970179,1.5508784615514721
current_copdTRUE,0.24542961717308523,0.06479494339906347,3.787789668423919,1.5199343271810945e-4,0.11843386173060955,0.3724253726155609,2 Fully adjusted,Male,1.2781703191844933,1.1257324176459023,1.4512501720973574
dementiaTRUE,0.9717106391374221,0.09327996574293873,10.417141895348308,2.0708283667976154e-25,0.7888852658021321,1.154536012472712,2 Fully adjusted,Male,2.6424608922807677,2.200941593405398,3.1725510518566153
dialysisTRUE,0.58159414214504,0.3253975318162219,1.7873342151639704,0.07388348714091346,-0.05617330087298111,1.2193615851630613,2 Fully adjusted,Male,1.7888879005116682,0.945375287330668,3.3850259928338122
solid_organ_transplantationTRUE,-0.5109374181230644,0.5110470491735463,-0.9997854775785142,0.31741433528988017,-1.5125712289086848,0.49069639266255605,2 Fully adjusted,Male,0.5999329271350096,0.22034269745438356,1.6334533488920957
chemo_or_radioTRUE,0.017517429708739273,0.13680063169561088,0.12805079546501322,0.8981087749114532,-0.25060688147698656,0.2856417408944651,2 Fully adjusted,Male,1.0176717597185452,0.7783282866910487,1.3306156646722718
permanant_immunosuppressionTRUE,0.30557635036806,0.5759317844373676,0.5305773333322453,0.5957117063852949,-0.8232292046810663,1.4343819054171862,2 Fully adjusted,Male,1.3574071196909954,0.4390117044341964,4.197050033011102
aspleniaTRUE,0.5016376639641861,0.32954514483748765,1.522212272954482,0.12795590092180967,-0.14425895119732524,1.1475342791256975,2 Fully adjusted,Male,1.651423534207982,0.8656635544189544,3.150415280179512
dmardsTRUE,0.37443355644547865,0.11540390243541807,3.244548481842006,0.0011763699004445685,0.14824606399668508,0.6006210488942723,2 Fully adjusted,Male,1.4541674774884759,1.1597982458461382,1.8232507767266664
intel_dis_incl_downs_syndromeTRUE,1.3933076423808184,0.18858206163157307,7.38833603963287,1.4867760947962256e-13,1.0236935934526223,1.7629216913090144,2 Fully adjusted,Male,4.02815172764628,2.7834567581378526,5.829444374697237
psychosis_schiz_bipolarTRUE,0.08365623448006529,0.19866917048476063,0.4210831216335216,0.673694385992297,-0.30572818450851336,0.473040653468644,2 Fully adjusted,Male,1.0872550687544134,0.7365868079529265,1.6048666250451107
lung_cancerTRUE,0.5433639390185222,0.20555566883905907,2.643390678969559,0.008208026659079284,0.14048223127592424,0.9462456467611202,2 Fully adjusted,Male,1.721789124761248,1.1508286306267765,2.5760201921041155
cancer_excl_lung_and_haemTRUE,0.08279704577911771,0.06621812189654235,1.2503683796480651,0.21116500990307296,-0.0469880882619884,0.21258217982022382,2 Fully adjusted,Male,1.0863213126780689,0.9540987624971792,1.236867754958535
haematological_cancerTRUE,0.09287566530738557,0.16659910125067917,0.5574799900489076,0.5771995268546312,-0.23365257300068742,0.41940390361545854,2 Fully adjusted,Male,1.0973252911831137,0.7916368041230523,1.5210545901841828
flu_vaccineTRUE,0.2609105241892689,0.07841822542892085,3.327166902364567,8.773380873885291e-4,0.10721362661704104,0.4146074217614968,2 Fully adjusted,Male,1.2981115106574106,1.113172032256026,1.513776348374605
"ns(tstop, df = 4)1",1.4447421291813483,0.2213348368612358,6.527405037857273,6.691890716353555e-11,1.0109338204092777,1.8785504379534188,2 Fully adjusted,Male,4.240758433959626,2.7481661107634516,6.544012032156116
"ns(tstop, df = 4)2",0.1731739381934645,0.2743984181182719,0.6311039960836167,0.5279725284574915,-0.36463707873311135,0.7109849551200403,2 Fully adjusted,Male,1.1890729122919363,0.6944486353284776,2.035995635699749
"ns(tstop, df = 4)3",2.2411538427568862,0.533424909618022,4.201442044320248,2.6522014821405667e-5,1.1956602314490299,3.2866474540647426,2 Fully adjusted,Male,9.404175970037887,3.30573960341354,26.75302240506649
"ns(tstop, df = 4)4",-0.7743021548601692,0.3971715587900064,-1.94954079093453,0.05123087641270938,-1.5527441057722142,0.004139796051875866,2 Fully adjusted,Male,0.46102539309810603,0.21166634133214718,1.0041483768443757
regionEast Midlands,-0.22294624795730805,0.3689304225414951,-0.6043043195556267,0.545641335029479,-0.9460365889397824,0.5001440930251664,2 Fully adjusted,Male,0.8001578582579914,0.38827687870663297,1.6489588570525366
regionLondon,-0.7762433894449179,0.6851775392737347,-1.1329083995772977,0.2572527222831752,-2.119166689437216,0.5666799105473803,2 Fully adjusted,Male,0.46013130276089237,0.12013169382231324,1.7624059816686861
regionNorth East,-0.30664005771796293,0.6974371042230686,-0.43966696905171687,0.6601783292364497,-1.673591663477085,1.0603115480411593,2 Fully adjusted,Male,0.7359154403239184,0.1875721582740177,2.887270372589005
regionNorth West,0.2934693073383142,0.3942047493944777,0.7444590857646967,0.45659878468916093,-0.4791578040094996,1.066096418686128,2 Fully adjusted,Male,1.3410720177087618,0.619304748209028,2.9040212623631096
regionSouth East,-0.7886799252627703,0.5745285495542297,-1.3727427921113724,0.16983232100338208,-1.9147351904790961,0.3373753399535555,2 Fully adjusted,Male,0.4544442999396498,0.14738085527281963,1.4012649157541244
regionSouth West,-0.8008908365022536,0.4850635468996558,-1.6511049771133026,0.09871714120951279,-1.7515979186388342,0.14981624563432694,2 Fully adjusted,Male,0.44892886371294816,0.17349648856146768,1.161620770227846
regionWest Midlands,0.29564521366944396,0.5210717201462088,0.567379119301443,0.5704566332371361,-0.7256365911794592,1.316927018518347,2 Fully adjusted,Male,1.3439932418050369,0.48401635032181056,3.731935569566268
regionYorkshire and The Humber,-1.204964223880531,0.4807825643132075,-2.506256077738195,0.012201721416792181,-2.1472807343292297,-0.26264771343183224,2 Fully adjusted,Male,0.29970272152181965,0.11680134020111448,0.7690127624642471
"timesincevax_pw(0,1]",-0.6465108921314348,0.38335526996898334,-1.6864536443799063,0.09170845645491209,-1.3978734145542713,0.10485163029140177,2 Fully adjusted,Male,0.5238704321471034,0.2471219314523783,1.1105458267708583
"timesincevax_pw(1,4]",-0.6468751624530603,0.23533877288849073,-2.7486977794329097,0.005983252569133301,-1.1081306814803533,-0.1856196434257673,2 Fully adjusted,Male,0.5236796364490099,0.33017558790085566,0.8305894550681181
"timesincevax_pw(4,7]",-0.9112855606397332,0.2722236474949758,-3.3475620836964652,8.152572471658265e-4,-1.444834105470013,-0.3777370158094535,2 Fully adjusted,Male,0.4020070872112725,0.23578518878459276,0.6854107291520082
"timesincevax_pw(7,14]",-0.5881419052936571,0.17473973942772003,-3.3658165407585385,7.631744774117272e-4,-0.9306255012399018,-0.24565830934741223,2 Fully adjusted,Male,0.5553582348326994,0.3943069937053902,0.7821894460916724
"timesincevax_pw(14,21]",-0.6783353774619203,0.20010174430626262,-3.389952345561289,6.990477435064615e-4,-1.0705275895458377,-0.28614316537800283,2 Fully adjusted,Male,0.5074610207286755,0.3428275974407244,0.7511550688491887
"timesincevax_pw(21, Inf]",-0.8843679567078367,0.20229963648040825,-4.371574621160941,1.2335367633411716e-5,-1.280867958294982,-0.4878679551206914,2 Fully adjusted,Male,0.4129751089564872,0.2777960803715804,0.6139339345231101
"ns(tstop, df = 4)1:regionEast Midlands",0.21344684787865703,0.3719575271147461,0.5738473678281292,0.5660710917701031,-0.5155765090448259,0.9424702048021398,2 Fully adjusted,Male,1.2379376975046636,0.5971562293955219,2.5663129135476455
"ns(tstop, df = 4)2:regionEast Midlands",0.24727301718476202,0.4232495736326216,0.5842250827626201,0.5590688881545398,-0.5822809036071098,1.0768269379766338,2 Fully adjusted,Male,1.2805286713912147,0.5586227476963641,2.9353507085361787
"ns(tstop, df = 4)3:regionEast Midlands",-0.33979980568341406,0.8833176969725507,-0.3846858348338666,0.7004701912616857,-2.0710706786564783,1.39147106728965,2 Fully adjusted,Male,0.7119128293999748,0.12605074958272133,4.02076051385696
"ns(tstop, df = 4)4:regionEast Midlands",0.8414305321011851,0.5133555452953839,1.6390794641499928,0.10119671130052178,-0.1647278479416875,1.8475889121440576,2 Fully adjusted,Male,2.319682985362368,0.8481244915079248,6.3445039100481955
"ns(tstop, df = 4)1:regionLondon",0.8183230439482653,0.6321219301586112,1.2945651857750493,0.19547026867486159,-0.4206131730005557,2.0572592608970863,2 Fully adjusted,Male,2.2666954998344964,0.6566440599384055,7.824495495248834
"ns(tstop, df = 4)2:regionLondon",1.0155375959929704,0.6823793522750956,1.4882302528748919,0.13669018150335974,-0.3219013582599868,2.352976550245928,2 Fully adjusted,Male,2.760847218894375,0.7247696793462239,10.516827046286561
"ns(tstop, df = 4)3:regionLondon",1.6661324126670662,1.5634834855765918,1.0656539886973087,0.2865800840885312,-1.3982389094862022,4.730503734820335,2 Fully adjusted,Male,5.291662203446275,0.24703162614293522,113.35264764512299
"ns(tstop, df = 4)4:regionLondon",-0.5103140476584938,0.71648920157917,-0.7122424825576461,0.4763146342339495,-1.9146070780655253,0.8939789827485378,2 Fully adjusted,Male,0.6003070241909224,0.14739973779941995,2.444838292611799
"ns(tstop, df = 4)1:regionNorth East",-0.950333946770585,0.7305701436817624,-1.3008113662862084,0.193323030412877,-2.3822251165670916,0.48155722302592163,2 Fully adjusted,Male,0.38661189410103114,0.09234487063279541,1.6185929509256851
"ns(tstop, df = 4)2:regionNorth East",1.3762459421965267,0.705023300192104,1.9520573884884778,0.050931391531943385,-0.005574334441567741,2.758066218834621,2 Fully adjusted,Male,3.9600075910506205,0.9944411733321127,15.769319032349985
"ns(tstop, df = 4)3:regionNorth East",-0.8323962992297139,1.6942379325508639,-0.4913101538084728,0.6232070993736232,-4.153041628271008,2.4882490298115796,2 Fully adjusted,Male,0.4350056327051944,0.015716539838389828,12.040175664049551
"ns(tstop, df = 4)4:regionNorth East",0.32969405846702804,0.871537699302683,0.37829007136560605,0.7052151202905121,-1.3784884433351297,2.0378765602691855,2 Fully adjusted,Male,1.3905426386330673,0.2519591158470219,7.674295979950223
"ns(tstop, df = 4)1:regionNorth West",-0.062328707754015805,0.423147732341575,-0.14729774731181255,0.8828970104704589,-0.8916830232832972,0.7670256077752656,2 Fully adjusted,Male,0.939573990769374,0.40996519083793886,2.1533518061031245
"ns(tstop, df = 4)2:regionNorth West",-0.5486380677166246,0.516737293384997,-1.061734995209374,0.2883560076482012,-1.561424552219926,0.46414841678667684,2 Fully adjusted,Male,0.5777361122765596,0.20983693451255353,1.5906590334241903
"ns(tstop, df = 4)3:regionNorth West",-1.9194648192167734,0.9946975491760865,-1.9296969423586865,0.05364439904865111,-3.869036191112162,0.03010655267861506,2 Fully adjusted,Male,0.14668544435838643,0.020878482598122982,1.0305643374941273
"ns(tstop, df = 4)4:regionNorth West",0.7313036777701042,0.6106343993078319,1.197612972015749,0.2310677236684636,-0.4655177525944961,1.9281251081347044,2 Fully adjusted,Male,2.0777876082783813,0.6278099707860885,6.8766052563796904
"ns(tstop, df = 4)1:regionSouth East",1.4629613528031358,0.560681674661453,2.6092548034256535,0.009073964875767919,0.3640454636750843,2.561877241931187,2 Fully adjusted,Male,4.318729893109815,1.4391396412478077,12.960123781642595
"ns(tstop, df = 4)2:regionSouth East",-0.05918706341399356,0.6148223074712602,-0.09626694200057186,0.9233085655768761,-1.2642166429494746,1.1458425161214876,2 Fully adjusted,Male,0.9425304397033754,0.2824604769035348,3.14509002996136
"ns(tstop, df = 4)3:regionSouth East",0.6935177603538356,1.3648057221730523,0.5081439424576945,0.6113524004449937,-1.9814523009995255,3.3684878217071965,2 Fully adjusted,Male,2.00074129693413,0.13786886475539223,29.034588370331097
"ns(tstop, df = 4)4:regionSouth East",0.24602487171335868,0.8050162792654465,0.3056147782972154,0.7598979670735596,-1.3317780426153545,1.8238277860420717,2 Fully adjusted,Male,1.278931382360914,0.26400742727467924,6.19552827612617
"ns(tstop, df = 4)1:regionSouth West",0.5423696615497802,0.4873464388070934,1.112903713582827,0.26574978497112245,-0.41281180650597604,1.4975511296055364,2 Fully adjusted,Male,1.7200780394163389,0.6617868150824301,4.470727421962666
"ns(tstop, df = 4)2:regionSouth West",-0.023982104598944055,0.5549273021318397,-0.043216660104509294,0.965528824652792,-1.1116196308153268,1.0636554216174385,2 Fully adjusted,Male,0.9763031809385571,0.329025629243286,2.8969411996959042
"ns(tstop, df = 4)3:regionSouth West",-0.4644126793605854,1.1719509408602242,-0.3962731400852852,0.691903539915316,-2.761394315094455,1.8325689563732843,2 Fully adjusted,Male,0.6285041302586715,0.06320358118630275,6.249921829394944
"ns(tstop, df = 4)4:regionSouth West",0.5174972649017459,0.6859061912195559,0.7544723630233234,0.45056563435111363,-0.8268541666616268,1.8618486964651186,2 Fully adjusted,Male,1.6778232435158007,0.4374231845980821,6.435623294792831
"ns(tstop, df = 4)1:regionWest Midlands",0.43589216931228736,0.5577325651767245,0.7815433355127281,0.43448299928479456,-0.6572435714392307,1.5290279100638053,2 Fully adjusted,Male,1.5463420426331451,0.5182779635690493,4.6136897203739125
"ns(tstop, df = 4)2:regionWest Midlands",0.5297716729206847,0.6605127244084942,0.8020612674723392,0.42251751859962927,-0.7648094782503938,1.8243528240917632,2 Fully adjusted,Male,1.6985444406486347,0.4654225956550006,6.198782018303555
"ns(tstop, df = 4)3:regionWest Midlands",-1.5935295960431737,1.264174474932588,-1.2605297984110528,0.2074783053169231,-4.071266037085879,0.8842068449995315,2 Fully adjusted,Male,0.2032071054663067,0.01705578158077568,2.421063351241434
"ns(tstop, df = 4)4:regionWest Midlands",0.2868667837643689,0.9991543314111617,0.28710958332053754,0.7740284145298507,-1.671439720798705,2.2451732883274427,2 Fully adjusted,Male,1.3322467247601446,0.18797623742833613,9.442051612033069
"ns(tstop, df = 4)1:regionYorkshire and The Humber",0.677683599307407,0.49553113686947564,1.3675903467715103,0.17144033975009726,-0.29353958217495324,1.6489067807897673,2 Fully adjusted,Male,1.9693107320277319,0.7456197090302218,5.201290567176262
"ns(tstop, df = 4)2:regionYorkshire and The Humber",1.1855326810240145,0.5411053507850537,2.1909461425654064,0.02845569007696756,0.12498568164339718,2.246079680404632,2 Fully adjusted,Male,3.2724295183808225,1.1331322283593472,9.450613692521411
"ns(tstop, df = 4)3:regionYorkshire and The Humber",0.9851727017813763,1.126408156149911,0.8746143184444963,0.3817837943034361,-1.2225467161646184,3.1928921197273707,2 Fully adjusted,Male,2.6782743872400605,0.2944792560698835,24.358774159779337
"ns(tstop, df = 4)4:regionYorkshire and The Humber",0.3103135592802088,0.7285031727816768,0.4259604774201936,0.6701366453133932,-1.1175264219950374,1.7381535405554551,2 Fully adjusted,Male,1.3638526957621744,0.3270878721558641,5.686833215422238
(Intercept),-8.443203419487261,0.023273714188821525,-362.77851274561806,0,-8.48881906108383,-8.397587777890692,0 Unadjusted,Female,2.1535915837921164e-4,2.057561020847469e-4,2.2541040886699698e-4
"timesincevax_pw(0,1]",-0.6829786444761696,0.3786996878476973,-1.8034835158112013,0.07131231197648029,-1.425216393614217,0.05925910466187767,0 Unadjusted,Female,0.5051102056647458,0.2404564243433808,1.0610501281610074
"timesincevax_pw(1,4]",-1.1615929640847156,0.27832939580737837,-4.173446935833582,3.000255640821181e-5,-1.7071085557059704,-0.6160773724634606,0 Unadjusted,Female,0.31298720618530446,0.18138951277011606,0.5400587373528762
"timesincevax_pw(4,7]",-0.8332003520716433,0.23685878356698484,-3.517709326730584,4.352888842618517e-4,-1.297435037284901,-0.36896566685838555,0 Unadjusted,Female,0.4346560057680649,0.2732317241867397,0.6914491496643599
"timesincevax_pw(7,14]",-0.4394904925731266,0.12911646143203961,-3.4038300593023316,6.644808012453306e-4,-0.6925541067911791,-0.1864268783550741,0 Unadjusted,Female,0.6443646460322843,0.5002966248358933,0.8299192447930392
"timesincevax_pw(14,21]",-1.1063197977161292,0.1811054705284207,-6.1087044719751615,1.0044311804069936e-9,-1.461279997355014,-0.7513595980772445,0 Unadjusted,Female,0.3307740392116679,0.23193920307839047,0.47172476047278344
"timesincevax_pw(21, Inf]",-1.5156643032764032,0.14923443803968078,-10.1562636827392,3.1075792647348393e-24,-1.8081584270872517,-1.2231701794655547,0 Unadjusted,Female,0.219662214040198,0.16395579550609413,0.2942957162819432
(Intercept),40.65870479417942,17.17780283181125,2.3669327906642597,0.01793618964688651,6.990829910299226,74.32657967805962,"1 Age, sex, IMD",Female,454832127020714100,1086.622901620486,1903809163801696e17
age,-1.366194600358924,0.4623091398451431,-2.955153776143275,0.0031251324096933574,-2.2723038641790954,-0.4600853365387525,"1 Age, sex, IMD",Female,0.2550757802913934,0.10307443682139233,0.6312297762441883
I(age * age),0.009562592352009618,0.0031057405616303543,3.0790055261376206,0.0020769282917936617,0.003475452705888924,0.01564973199813031,"1 Age, sex, IMD",Female,1.0096084600262967,1.0034814990942609,1.01577283036777
imd2,-0.18812668226067397,0.07002279721842875,-2.6866490590747554,0.007217273761519335,-0.3253688429055458,-0.050884521615802175,"1 Age, sex, IMD",Female,0.8285097430970281,0.7222609036957255,0.9503884135141868
imd3,-0.35069605767573836,0.06991736231649387,-5.015865102122243,5.279536339531701e-7,-0.4877315697101043,-0.21366054564137243,"1 Age, sex, IMD",Female,0.7041977568346441,0.6140176718649895,0.8076224894712511
imd4,-0.39127907679274715,0.07068665246803624,-5.535402556652112,3.1051433230331076e-8,-0.5298223698177975,-0.25273578376769684,"1 Age, sex, IMD",Female,0.6761914203717613,0.5887095329728881,0.7766730643470606
imd5 least deprived,-0.5354184026347496,0.07385994716977905,-7.249103514845519,4.195391683123286e-13,-0.6801812389875476,-0.39065556628195164,"1 Age, sex, IMD",Female,0.5854242958274133,0.5065251819348849,0.6766131642968946
ethnicityMixed,0.39429142755567703,0.32595503842145274,1.2096497402376913,0.2264133231543024,-0.24456870832973976,1.033151563441094,"1 Age, sex, IMD",Female,1.4833327697344698,0.7830421849963692,2.809907496590795
ethnicitySouth Asian,0.7205731327533614,0.2017808203106847,3.5710685071251325,3.5552788030234243e-4,0.3250899921734713,1.1160562733332515,"1 Age, sex, IMD",Female,2.055611011092268,1.3841552035112514,3.052791058549401
ethnicityWhite,-0.1819985610422453,0.18850543129604225,-0.9654817889911188,0.33430355306030923,-0.5514624172726775,0.18746529518818697,"1 Age, sex, IMD",Female,0.8336025399337115,0.5761066856626568,1.2061883881535693
ethnicityOther,-0.21396343104058918,0.30611404855643176,-0.698966388669827,0.48457303631237764,-0.8139359413729406,0.38600907929176226,"1 Age, sex, IMD",Female,0.8073779094528393,0.4431105722279258,1.47109802728231
"timesincevax_pw(0,1]",-0.7145216998209292,0.379021343063866,-1.8851753678170324,0.059406165259675535,-1.4573898815981066,0.028346481956248226,"1 Age, sex, IMD",Female,0.48942614843642546,0.23284323067287133,1.028752066706411
"timesincevax_pw(1,4]",-1.1930466389868297,0.2786655938269799,-4.281284325784323,1.8581775986841523e-5,-1.7392211666181776,-0.646872111355482,"1 Age, sex, IMD",Female,0.3032958221624984,0.17565715501171936,0.523681234249118
"timesincevax_pw(4,7]",-0.8643478293064237,0.23693658107564203,-3.6480134278230367,2.642758293847829e-4,-1.3287349948347367,-0.3999606637781109,"1 Age, sex, IMD",Female,0.4213262396721138,0.26481203810401266,0.6703464144123197
"timesincevax_pw(7,14]",-0.4701878030357407,0.1290303942865848,-3.644008108596672,2.684249572826853e-4,-0.7230827287484496,-0.21729287732303176,"1 Age, sex, IMD",Female,0.6248849019805913,0.4852540412683897,0.8046942580892832
"timesincevax_pw(14,21]",-1.1394272461248616,0.18082314185858026,-6.301335295987694,2.9509224912589204e-10,-1.493834091739056,-0.7850204005106672,"1 Age, sex, IMD",Female,0.3200022518682443,0.22451021050582878,0.4561103968057109
"timesincevax_pw(21, Inf]",-1.6330360524057133,0.1503427750182237,-10.86208533937042,1.7471322448714485e-27,-1.92770247677724,-1.3383696280341866,"1 Age, sex, IMD",Female,0.1953356237604841,0.14548206322451748,0.26227292261460816
(Intercept),36.95678714084955,17.20319767501171,2.148251030942385,0.03169381874128934,3.2391392789034086,70.67443500279569,2 Fully adjusted,Female,11223510679495312,25.51175378986754,49376139723790957e14
