variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,2573567,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,99014,1169,-0.8171601432836231,0.03133184451223366,-26.08081828583565,0.4416841949740944,0.41537671226674416,0.46965783667870953,-0.87856943009681,-0.7557508564704362,"-0.88, -0.76",6.018069234908429e-150
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,2573567,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,8182,122,-0.40628118427228854,0.09629867659323457,-4.2189695502090805,0.6661228378236436,0.551549812700738,0.804496030734724,-0.5950231221538986,-0.2175392463906785,"-0.60, -0.22",2.454214123337011e-5
ethnicity,Ethnicity,categorical,FALSE,level,Other,2573567,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,13948,177,-0.6067909343812791,0.08229341186677407,-7.373505613834814,0.5450973184038385,0.46390148885203114,0.6405047055708641,-0.7680830578050772,-0.44549881095748084,"-0.77, -0.45",1.6619868614073063e-13
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,2573567,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,2573567,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,2084707,36662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),2573567,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,346719,6019,0.002299115125566337,0.014648995913316294,0.15694694292844913,1.0023017601174051,0.9739333671070288,1.0314964578311325,-0.02641238927420803,0.0310106195253407,"-0.03, 0.03",0.8752866631577292
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),2573567,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,105108,1961,0.007397396958589828,0.03810080436248023,0.19415330154747115,1.0074248252905116,0.934934498363273,1.085535703718649,-0.06727880737387797,0.08207360129105763,"-0.07, 0.08",0.8460558469888051
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),2573567,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,37033,718,-0.025786727558649872,0.048493468424397834,-0.5317567168628458,0.9745429105924598,0.8861826670376313,1.0717134513145394,-0.12083217915589993,0.06925872403860019,"-0.12, 0.07",0.5948945041888365
chronic_cardiac_disease,Chronic cardiac disease,continuous,NA,label,Chronic cardiac disease,2573567,chronic_cardiac_disease,integer,NA,NA,NA,NA,2573567,45360,-0.01069907113416967,0.04197839324659903,-0.2548709063569621,0.9893579603515414,0.911216089038977,1.0742009337689529,-0.09297521002636318,0.07157706775802385,"-0.09, 0.07",0.798822807704413
heart_failure,Heart failure,continuous,NA,label,Heart failure,2573567,heart_failure,integer,NA,NA,NA,NA,2573567,45360,0.005412408707124766,0.020217361449737854,0.26771093352515324,1.005427082252261,0.9663657515887975,1.046067305328553,-0.03421289159678991,0.04503770901103945,"-0.03, 0.05",0.7889218331842204
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,2573567,other_heart_disease,integer,NA,NA,NA,NA,2573567,45360,0.04906522169872564,0.026289071464986512,1.8663733241424627,1.0502888501291385,0.9975426127719985,1.105824106741912,-0.002460411559647546,0.10059085495709882,"0.00, 0.10",0.06198915260634273
dialysis,Dialysis,continuous,NA,label,Dialysis,2573567,dialysis,integer,NA,NA,NA,NA,2573567,45360,-0.13022804632490273,0.1309229999362823,-0.9946918905637833,0.8778952073156223,0.6792049126965268,1.1347090997442377,-0.38683241094795584,0.12637631829815035,"-0.39, 0.13",0.3198861397764542
diabetes,Diabetes,continuous,NA,label,Diabetes,2573567,diabetes,integer,NA,NA,NA,NA,2573567,45360,0.016148935216078478,0.03230433915821765,0.4998998783719269,1.0162800340217089,0.9539286448571682,1.0827068807707425,-0.04716640607839506,0.07946427651055202,"-0.05, 0.08",0.6171455779239041
chronic_liver_disease,Chronic liver disease,continuous,NA,label,Chronic liver disease,2573567,chronic_liver_disease,integer,NA,NA,NA,NA,2573567,45360,0.06610704175943911,0.06217142019458945,1.0633027450962456,1.068341068153335,0.9457786687455696,1.206786191759683,-0.05574670268966238,0.18796078620854062,"-0.06, 0.19",0.28764468070267296
current_copd,COPD,continuous,NA,label,COPD,2573567,current_copd,integer,NA,NA,NA,NA,2573567,45360,-0.04329030269391438,0.030029722156987976,-1.441581859052953,0.9576333461703618,0.9028963857719831,1.0156886661068527,-0.10214747658735526,0.01556687119952651,"-0.10, 0.02",0.14942036913485304
other_resp_conditions,Other respiratory conditions,continuous,NA,label,Other respiratory conditions,2573567,other_resp_conditions,integer,NA,NA,NA,NA,2573567,45360,-0.034302722427883396,0.026386438404257705,-1.300013359224272,0.9662789460491572,0.9175766214890811,1.0175662497401374,-0.08601919138051302,0.017413746524746226,"-0.09, 0.02",0.19359639050807104
lung_cancer,Lung Cancer,continuous,NA,label,Lung Cancer,2573567,lung_cancer,integer,NA,NA,NA,NA,2573567,45360,-0.010795541737252355,0.0696964325709316,-0.15489374906334688,0.9892625209960618,0.8629504207551254,1.134063222996199,-0.14739803942720262,0.1258069559526979,"-0.15, 0.13",0.876905081697719
haematological_cancer,Haematological cancer,continuous,NA,label,Haematological cancer,2573567,haematological_cancer,integer,NA,NA,NA,NA,2573567,45360,-0.01434775682095152,0.04535772811705121,-0.31632441518952104,0.9857546817355676,0.9019039318051321,1.077401104814721,-0.10324727035093163,0.0745517567090286,"-0.10, 0.07",0.7517562812214265
cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",continuous,NA,label,"Cancer excl. lung, haemo",2573567,cancer_excl_lung_and_haem,integer,NA,NA,NA,NA,2573567,45360,0.04919992022767882,0.03225290602305439,1.525441465414332,1.0504303320207145,0.9860831335640285,1.1189765293328606,-0.014014613974262756,0.11241445442962039,"-0.01, 0.11",0.1271490229613231
any_immunosuppression,Immunosuppressed,continuous,NA,label,Immunosuppressed,2573567,any_immunosuppression,integer,NA,NA,NA,NA,2573567,45360,0.03224501402848843,0.03549149869396026,0.90852782257898,1.03277051757309,0.9633706549139442,1.107169848414644,-0.03731704516902403,0.10180707322600088,"-0.04, 0.10",0.3635994209571887
dementia,Dementia,continuous,NA,label,Dementia,2573567,dementia,integer,NA,NA,NA,NA,2573567,45360,-0.01936465276987794,0.03265397468323857,-0.59302590137114,0.9808216376972042,0.9200150346137537,1.045647134863294,-0.08336526710110824,0.04463596156135237,"-0.08, 0.04",0.5531638182122289
other_neuro_conditions,Other neurological conditions,continuous,NA,label,Other neurological conditions,2573567,other_neuro_conditions,integer,NA,NA,NA,NA,2573567,45360,-0.006957679666155771,0.0377154184734661,-0.18447838968168156,0.9930664689484467,0.9223057064763251,1.0692561097962272,-0.08087854153600593,0.0669631822036944,"-0.08, 0.07",0.8536381787433043
LD_incl_DS_and_CP,Learning disabilities,continuous,NA,label,Learning disabilities,2573567,LD_incl_DS_and_CP,integer,NA,NA,NA,NA,2573567,45360,-0.10054257998399473,0.14987324551515094,-0.67085075550613,0.9043466045289972,0.6741593690392677,1.2131297415455626,-0.3942887434398197,0.1932035834718302,"-0.39, 0.19",0.5023156100426008
psychosis_schiz_bipolar,Serious mental illness,continuous,NA,label,Serious mental illness,2573567,psychosis_schiz_bipolar,integer,NA,NA,NA,NA,2573567,45360,-0.1902832814519176,0.05660348106434029,-3.3616886783981643,0.8267249049371551,0.7399119652512445,0.9237234975802396,-0.3012240657376195,-0.07934249716621575,"-0.30, -0.08",7.746741104482838e-4
multimorb,Morbidity count,categorical,NA,label,Morbidity count,2573567,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
multimorb,Morbidity count,categorical,TRUE,level,0,2573567,multimorb0,factor,5,FALSE,contr.treatment,treatment,787307,12855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
multimorb,Morbidity count,categorical,FALSE,level,1,2573567,multimorb1,factor,5,FALSE,contr.treatment,treatment,903186,16041,0.016091627388574038,0.03253391831104732,0.49461080078724834,1.016221794889618,0.9534448637066558,1.0831320988964994,-0.04767368077704689,0.07985693555419496,"-0.05, 0.08",0.6208748766043035
multimorb,Morbidity count,categorical,FALSE,level,2,2573567,multimorb2,factor,5,FALSE,contr.treatment,treatment,581813,10601,-0.017487284173833002,0.061706260828346494,-0.28339562208247965,0.9826647309795284,0.8707247805874184,1.108995626447687,-0.13842933301802682,0.10345476467036083,"-0.14, 0.10",0.7768735839668924
multimorb,Morbidity count,categorical,FALSE,level,3,2573567,multimorb3,factor,5,FALSE,contr.treatment,treatment,232645,4477,-1.4392290568711547e-4,0.09200593880587975,-0.001564278431969197,0.9998560874507174,0.8348758487404756,1.197438154571676,-0.18047224932900754,0.1801844035176333,"-0.18, 0.18",0.9987518868993501
multimorb,Morbidity count,categorical,FALSE,level,4+,2573567,multimorb4+,factor,5,FALSE,contr.treatment,treatment,68616,1386,-0.03892644453533757,0.12798569039974916,-0.3041468496497938,0.9618214537684623,0.748432852732076,1.2360501086400675,-0.2897737882553396,0.2119208991846645,"-0.29, 0.21",0.7610160155505672
shielded,Shielding criteria met,continuous,NA,label,Shielding criteria met,2573567,shielded,integer,NA,NA,NA,NA,2573567,45360,0.04591171041970096,0.01469064040450893,3.125235466631495,1.0469819692775306,1.0172659469605672,1.0775660457989824,0.017118584317034537,0.0747048365223674,"0.02, 0.07",0.0017766278399125098
flu_vaccine,Flu vaccine in previous 5 years,continuous,NA,label,Flu vaccine in previous 5 years,2573567,flu_vaccine,integer,NA,NA,NA,NA,2573567,45360,0.7012248593627084,0.015324959590443622,45.757044592794884,2.016220782542264,1.956561293864534,2.0776994090105907,0.6711884905009072,0.7312612282245096,"0.67, 0.73",0
region,region,categorical,NA,label,region,2573567,NA,factor,9,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,region,categorical,TRUE,level,East,2573567,regionEast,factor,9,FALSE,contr.treatment,treatment,864149,15958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,region,categorical,FALSE,level,East Midlands,2573567,regionEast Midlands,factor,9,FALSE,contr.treatment,treatment,611681,8223,1.8790636491093748,0.21819250644344046,8.611953177211715,6.547371354082741,4.2691476544901015,10.041365424120787,1.451414194783708,2.3067131034350417,"1.5, 2.3",7.182618195328264e-18
region,region,categorical,FALSE,level,London,2573567,regionLondon,factor,9,FALSE,contr.treatment,treatment,13316,182,-10.777910317991173,9.43959793652936,-1.1417764178580967,2.0855135814963265e-5,1.9240337752540298e-13,2260.5460229155265,-29.279182302127325,7.72336166614498,"-29, 7.7",0.25354696702965984
region,region,categorical,FALSE,level,North East,2573567,regionNorth East,factor,9,FALSE,contr.treatment,treatment,165296,3272,0.8292446616181166,0.2670522631741843,3.1051774351646046,2.2915871626436153,1.3577539726112158,3.8676901927185234,0.3058318438068034,1.3526574794294297,"0.31, 1.4",0.0019016491079186005
region,region,categorical,FALSE,level,North West,2573567,regionNorth West,factor,9,FALSE,contr.treatment,treatment,211722,5156,-0.6934480993598152,0.5385849153941201,-1.2875371729495448,0.4998495632358255,0.17393821376220295,1.4364272258689725,-1.7490551361488427,0.3621589374292121,"-1.7, 0.36",0.19790712164632893
region,region,categorical,FALSE,level,South East,2573567,regionSouth East,factor,9,FALSE,contr.treatment,treatment,30756,572,-0.3754086779724257,0.6570599436079951,-0.5713461635037612,0.6870084561889603,0.18952724283539604,2.490304886063544,-1.6632225031280148,0.9124051471831633,"-1.7, 0.91",0.5677650150226703
region,region,categorical,FALSE,level,South West,2573567,regionSouth West,factor,9,FALSE,contr.treatment,treatment,62953,1134,-2.682444530172376,1.728989906522302,-1.5514518159147943,0.06839575414578172,0.0023083957491732672,2.026506584430161,-6.071202476589361,0.7063134162446096,"-6.1, 0.71",0.1207934459526554
region,region,categorical,FALSE,level,West Midlands,2573567,regionWest Midlands,factor,9,FALSE,contr.treatment,treatment,1223,12,-175.083129113207,80.9787849804838,-2.1620863928176095,9.169869429906062e-77,1.0791862634437675e-145,7.791658234529333e-8,-333.79863118676826,-16.367627039645754,"-334, -16",0.030611517668584047
region,region,categorical,FALSE,level,Yorkshire and The Humber,2573567,regionYorkshire and The Humber,factor,9,FALSE,contr.treatment,treatment,612471,10851,0.9143776085320243,0.17098755854311395,5.347626554369843,2.495221763779675,1.7846961059731263,3.4886228695192236,0.579248151983087,1.2495070650809617,"0.58, 1.2",8.911509837017588e-8
timesince_suspectedcovid_pw,Time since suspected COVID,categorical,NA,label,Time since suspected COVID,2573567,NA,factor,7,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_suspectedcovid_pw,Time since suspected COVID,categorical,TRUE,level,Not suspected,2573567,timesince_suspectedcovid_pwNot suspected,factor,7,FALSE,contr.treatment,treatment,2560892,45065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_suspectedcovid_pw,Time since suspected COVID,categorical,FALSE,level,"(0, 3]",2573567,"timesince_suspectedcovid_pw(0, 3]",factor,7,FALSE,contr.treatment,treatment,1425,39,0.4825107259723876,0.16458719011343412,2.931642041156662,1.6201370200937877,1.1734237539912438,2.236910540587169,0.15992576103340994,0.8050956909113652,"0.16, 0.81",0.003371751368065572
timesince_suspectedcovid_pw,Time since suspected COVID,categorical,FALSE,level,"(3, 7]",2573567,"timesince_suspectedcovid_pw(3, 7]",factor,7,FALSE,contr.treatment,treatment,1441,39,0.3627176066481116,0.16720521460951765,2.1692960204332348,1.4372299377495863,1.0356211669388735,1.9945806052509945,0.03500140798616658,0.6904338053100566,"0.04, 0.69",0.030060217176093397
timesince_suspectedcovid_pw,Time since suspected COVID,categorical,FALSE,level,"(7, 14]",2573567,"timesince_suspectedcovid_pw(7, 14]",factor,7,FALSE,contr.treatment,treatment,1774,34,-0.113747231404723,0.18039207453034362,-0.6305555923167215,0.8924835191789993,0.6266862886877633,1.2710136576850948,-0.46730920058066155,0.2398147377712156,"-0.47, 0.24",0.5283311427230847
timesince_suspectedcovid_pw,Time since suspected COVID,categorical,FALSE,level,"(14, 21]",2573567,"timesince_suspectedcovid_pw(14, 21]",factor,7,FALSE,contr.treatment,treatment,2026,24,-0.40832316549294406,0.20417529554495703,-1.999865676222499,0.6647640153153354,0.44552612523232255,0.9918861566821248,-0.8084993912938812,-0.008146939692007027,"-0.81, -0.01",0.045514770385940005
timesince_suspectedcovid_pw,Time since suspected COVID,categorical,FALSE,level,"(21, 28]",2573567,"timesince_suspectedcovid_pw(21, 28]",factor,7,FALSE,contr.treatment,treatment,2394,40,0.1834504109940641,0.1729749837999248,1.060560359446288,1.201355389914998,0.8559234559308513,1.6861960761528836,-0.1555743274801877,0.5224751494683159,"-0.16, 0.52",0.28888974552322977
timesince_suspectedcovid_pw,Time since suspected COVID,categorical,FALSE,level,"(28, Inf)",2573567,"timesince_suspectedcovid_pw(28, Inf)",factor,7,FALSE,contr.treatment,treatment,3615,119,-0.06964933467545285,0.09655732737205468,-0.7213262480544853,0.9327208354205611,0.7719015841397342,1.1270454351990844,-0.2588982187681235,0.1195995494172178,"-0.26, 0.12",0.47070881127592307
timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,categorical,NA,label,Time since discharge from infectious hosp admission,2573567,NA,factor,6,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,categorical,TRUE,level,Not in hospital,2573567,timesince_hospinfectiousdischarge_pwNot in hospital,factor,6,FALSE,contr.treatment,treatment,1469084,24425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,categorical,FALSE,level,In hospital,2573567,timesince_hospinfectiousdischarge_pwIn hospital,factor,6,FALSE,contr.treatment,treatment,1043357,19546,-0.02864568488504046,0.010383558223612605,-2.758754202379208,0.9717607129855113,0.9521839052775065,0.9917400179400164,-0.04899708503469586,-0.008294284735385057,"-0.05, -0.01",0.005802215868139133
timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,categorical,FALSE,level,"(0, 7]",2573567,"timesince_hospinfectiousdischarge_pw(0, 7]",factor,6,FALSE,contr.treatment,treatment,18933,350,-0.5045307017160916,0.05503119251570816,-9.168085928213854,0.6037888660266144,0.5420538885731413,0.6725548924616069,-0.6123898570731697,-0.39667154635901347,"-0.61, -0.40",4.814921401243778e-20
timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,categorical,FALSE,level,"(7, 14]",2573567,"timesince_hospinfectiousdischarge_pw(7, 14]",factor,6,FALSE,contr.treatment,treatment,15962,397,-0.14956922314447707,0.05424606692078775,-2.7572362686290965,0.861078829372364,0.7742274692785986,0.9576730093084239,-0.2558895606121706,-0.04324888567678352,"-0.26, -0.04",0.0058292215082236965
timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,categorical,FALSE,level,"(14, 21]",2573567,"timesince_hospinfectiousdischarge_pw(14, 21]",factor,6,FALSE,contr.treatment,treatment,14197,332,-0.0777612759141914,0.05806368929626742,-1.3392410447331016,0.9251852641892552,0.8256667677418863,1.0366988311930316,-0.19156401574439935,0.036041463916016564,"-0.19, 0.04",0.1804922144477393
timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,categorical,FALSE,level,"(21, 28]",2573567,"timesince_hospinfectiousdischarge_pw(21, 28]",factor,6,FALSE,contr.treatment,treatment,12034,310,0.05455896536675748,0.061185602538687815,0.8916961360682801,1.0560747464125657,0.9367277330866124,1.1906275757795268,-0.0653626119814531,0.17448054271496807,"-0.07, 0.17",0.372555825170542
timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,categorical,NA,label,Time since discharge from non-infectious hosp admission,2573567,NA,factor,6,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,categorical,TRUE,level,Not in hospital,2573567,timesince_hospnoninfectiousdischarge_pwNot in hospital,factor,6,FALSE,contr.treatment,treatment,2347398,41209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,categorical,FALSE,level,In hospital,2573567,timesince_hospnoninfectiousdischarge_pwIn hospital,factor,6,FALSE,contr.treatment,treatment,218716,3977,-0.0025333568736833185,0.017430779338842992,-0.14533813000764403,0.9974698493667529,0.9639681188987362,1.0321358983660025,-0.03669705660028047,0.03163034285291383,"-0.04, 0.03",0.8844439109254519
timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,categorical,FALSE,level,"(0, 7]",2573567,"timesince_hospnoninfectiousdischarge_pw(0, 7]",factor,6,FALSE,contr.treatment,treatment,2312,51,-0.23596555871704272,0.1415455834972864,-1.6670640855535168,0.7898078754608929,0.5984634623561775,1.0423300992915,-0.513389804542431,0.041458687108345604,"-0.51, 0.04",0.09550166254038961
timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,categorical,FALSE,level,"(7, 14]",2573567,"timesince_hospnoninfectiousdischarge_pw(7, 14]",factor,6,FALSE,contr.treatment,treatment,1907,49,-0.022788018948195137,0.15453837855533475,-0.14745863882631297,0.9774696668611453,0.7220378806828608,1.3232642984465484,-0.3256776751458682,0.2801016372494779,"-0.33, 0.28",0.8827700242226928
timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,categorical,FALSE,level,"(14, 21]",2573567,"timesince_hospnoninfectiousdischarge_pw(14, 21]",factor,6,FALSE,contr.treatment,treatment,1730,29,-0.459513539441,0.1892962004077652,-2.427484220238739,0.6315908148088245,0.4358194291907359,0.9153032899235286,-0.830527274650496,-0.08849980423150394,"-0.83, -0.09",0.015203948230089259
timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,categorical,FALSE,level,"(21, 28]",2573567,"timesince_hospnoninfectiousdischarge_pw(21, 28]",factor,6,FALSE,contr.treatment,treatment,1504,45,0.21012632674198636,0.1554369895276039,1.351842488590338,1.2338339163309244,0.9098053762504308,1.6732657036634933,-0.09452457459744676,0.5147772280814195,"-0.09, 0.51",0.17642570872393987
