term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,1213649,39065,-0.13771531881836874,0.07066796367900963,-1.9487659138432776,0.051323386135168896,-0.27622198249001223,7.913448532747558e-4,0.8713467124524209,0.758644506271753,1.000791658049223
current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,1213649,39065,-0.07501988438800826,0.02858005188224838,-2.6249037159587716,0.008667347306946004,-0.13103575675350126,-0.01900401202251526,0.9277250389005072,0.8771864084920924,0.9811754257370099
other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,1213649,39065,-0.051525757894708625,0.0290198852357329,-1.775532793329716,0.07580995579458281,-0.10840368779223075,0.005352172002813502,0.9497791853348699,0.8972653082583626,1.0053665204624407
lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,1213649,39065,-0.06890771260260659,0.07239078565113256,-0.9518851326560857,0.34115524033714845,-0.21079104529138531,0.07297562008617214,0.9334128183431012,0.8099432906649027,1.0757043110166054
haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,1213649,39065,-0.016664685951379866,0.046412214372659015,-0.3590581957062766,0.7195515540970912,-0.10763095456454377,0.07430158266178405,0.9834734018004894,0.897958922931143,1.0771316007326928
cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",1213649,39065,0.043433252569667284,0.02845296420356261,1.526493066203239,0.12688711595489327,-0.012333532522722797,0.09920003766205737,1.044390281617918,0.9877422137632961,1.104287176491318
any_immunosuppression,any_immunosuppression,Immunosuppressed,integer,continuous,NA,NA,NA,NA,Immunosuppressed,1213649,39065,-0.0068652323954723595,0.033081401989566175,-0.20752543672839632,0.8355995294074285,-0.07170358885311374,0.05797312406216902,0.9931582794768592,0.9308067564233067,1.0596865152586654
dementia,dementia,Dementia,integer,continuous,NA,NA,NA,NA,Dementia,1213649,39065,-0.3060469472223563,0.03351775600727329,-9.130890121520805,6.793836956927376e-20,-0.371740541839213,-0.24035335260549964,0.736352048961237,0.689533124313285,0.7863499531649191
other_neuro_conditions,other_neuro_conditions,Other neurological conditions,integer,continuous,NA,NA,NA,NA,Other neurological conditions,1213649,39065,-0.320852987712498,0.045616005247774795,-7.033780927762183,2.0101064867473167e-12,-0.4102587151167267,-0.2314472603082693,0.7255299049612064,0.6634785759926952,0.7933845372556727
LD_incl_DS_and_CP,LD_incl_DS_and_CP,Learning disabilities,integer,continuous,NA,NA,NA,NA,Learning disabilities,1213649,39065,-0.5873836863865618,0.25265370500116996,-2.324856808982246,0.02007961813378932,-1.0825758487494621,-0.09219152402366143,0.5557794776235039,0.3387219045757923,0.9119304762244498
psychosis_schiz_bipolar,psychosis_schiz_bipolar,Serious mental illness,integer,continuous,NA,NA,NA,NA,Serious mental illness,1213649,39065,-0.421880620469514,0.07005162596951434,-6.022424385311365,1.7182364966985346e-9,-0.5591792844282328,-0.2845819565107952,0.6558123252879619,0.5716780564506907,0.7523286947024882
multimorb0,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,TRUE,0,387558,12998,0,NA,NA,NA,NA,NA,NA,NA,NA
multimorb1,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,1,426657,13883,0.022007939610104475,0.027758691096424648,0.7928305961421619,0.42787652790588804,-0.03239809519686049,0.07641397441706943,1.0222519007197386,0.9681211009949191,1.0794093295262268
multimorb2,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,2,266550,8328,0.06578466973765972,0.05204080509593961,1.264097848147865,0.20619490889002928,-0.03621343397685041,0.16778277345216985,1.0679967203902687,0.9644344284391339,1.1826796733193927
multimorb3,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,3,102810,3035,0.08668801439610187,0.07835362324085705,1.1063689311421516,0.2685668673446864,-0.06688226521419847,0.2402582940064022,1.090556388744568,0.9353053128253376,1.271577548767426
multimorb4+,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,4+,30074,821,0.13704782388961514,0.11007023168203049,1.2450943528993124,0.2130970696713064,-0.07868586597714419,0.35278151375637445,1.1468829956146709,0.9243302424208215,1.4230201991284013
shielded,shielded,Shielding criteria met,integer,continuous,NA,NA,NA,NA,Shielding criteria met,1213649,39065,-5.419081994307385e-4,0.017059958166723614,-0.03176491959328249,0.9746595226193611,-0.03397881178396898,0.032894995385107505,0.999458238606298,0.9665919847803244,1.0334420173627092
flu_vaccine,flu_vaccine,Flu vaccine in previous 5 years,integer,continuous,NA,NA,NA,NA,Flu vaccine in previous 5 years,1213649,39065,0.6231532691089846,0.018051765200722644,34.52035090086584,3.9717957086246837e-261,0.5877724594581948,0.6585340787597744,1.8647989936974536,1.7999744303825507,1.9319581590700508
efi_catNone,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,TRUE,None,92084,2600,0,NA,NA,NA,NA,NA,NA,NA,NA
efi_catMild,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Mild,363015,13763,0.0702161490290287,0.022220485079176035,3.1599737259935825,0.0015778336671282624,0.02666479855483403,0.11376749950322337,1.0727400279120323,1.0270234853023654,1.1204915797479644
efi_catModerate,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Moderate,438089,14650,-0.03760319743760919,0.023097477814025467,-1.6280218013576973,0.10352026310636886,-0.08287342208681203,0.007667027211593652,0.9630950236536883,0.9204676507209695,1.0076964941244593
efi_catSevere,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Severe,320461,8052,-0.23570733484151968,0.026055329734705354,-9.046415349238917,1.4773866128227072e-19,-0.2867748427268577,-0.18463982695618164,0.7900118490457044,0.7506807310367175,0.8314036791255881
regionEast,region,region,factor,categorical,9,contr.treatment,treatment,TRUE,East,408274,11494,0,NA,NA,NA,NA,NA,NA,NA,NA
regionEast Midlands,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,East Midlands,240709,10163,0.18096881027051415,0.055061243905295,3.2866822003109735,0.0010137516933638247,0.07305075527216041,0.28888686526886787,1.1983778016308484,1.0757851372964928,1.334940691828674
regionLondon,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,London,13398,482,-1.4169267571242188,0.198289500221464,-7.145747785645195,8.950727292771461e-13,-1.8055670360707352,-1.0282864781777024,0.24245800542058674,0.16438122006429223,0.35761922420053294
regionNorth East,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,North East,37813,1539,0.7432073284022817,0.06116829592553168,12.15020489220571,5.722201224184035e-34,0.6233196713925515,0.8630949854120118,2.1026686599316893,1.8651093263277112,2.3704859715457185
regionNorth West,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,North West,44321,1311,0.1923728578095912,0.06636537186548279,2.8986932854006353,0.0037472126311330297,0.06229911913263719,0.3224465964865452,1.2121223820152738,1.0642806438240489,1.380501165278434
regionSouth East,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,South East,23226,593,-0.476597753054315,0.1609488647987912,-2.9611749896473607,0.0030646775966341696,-0.7920517314125521,-0.16114377469607782,0.62089223107273,0.45291458225941034,0.8511696856465313
regionSouth West,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,South West,6970,229,-0.7926141127711871,0.2453683794817975,-3.230302594185681,0.0012365926582710825,-1.2735272995004667,-0.31170092604190736,0.4526599431501491,0.27984278951817537,0.7322004775806032
regionWest Midlands,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,West Midlands,645,18,-2.8709712052283085,0.8251533585799237,-3.4793183295880974,5.02691073249357e-4,-4.488242069767224,-1.2537003406893936,0.056643887017594687,0.011240386266419837,0.2854465905720139
regionYorkshire and The Humber,region,region,factor,categorical,9,contr.treatment,treatment,FALSE,Yorkshire and The Humber,438293,13236,-0.27754670752236693,0.04649467979955028,-5.969429378133959,2.380847867848297e-9,-0.3686746054022074,-0.18641880964252644,0.7576401762810506,0.6916504331522458,0.8299259411998788
timesince_suspectedcovid_pwNot suspected,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,4,contr.treatment,treatment,TRUE,Not suspected,1208210,38868,0,NA,NA,NA,NA,NA,NA,NA,NA
timesince_suspectedcovid_pw1-21,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,4,contr.treatment,treatment,FALSE,1-21,2968,125,0.3268809958920437,0.08837032115597385,3.698990697511418,0.00021645853343620801,0.15367834912409703,0.5000836426599904,1.3866364519271341,1.1661157442986623,1.648859179900258
timesince_suspectedcovid_pw22-28,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,4,contr.treatment,treatment,FALSE,22-28,850,25,-0.005985192926159004,0.20687649035390485,-0.02893123774441503,0.9769194319265062,-0.4114556632678603,0.3994852774155423,0.9940326826602978,0.662684901626134,1.4910570193649648
timesince_suspectedcovid_pw29+,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,4,contr.treatment,treatment,FALSE,29+,1621,47,0.2427458794779944,0.17163363723996125,1.4143257894057852,0.15726626818794073,-0.0936498680479422,0.579141627003931,1.2747446441808246,0.9106015371246144,1.7845060013832612
timesince_hospinfectiousdischarge_pwNot in hospital,timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,factor,categorical,4,contr.treatment,treatment,TRUE,Not in hospital,1170364,38573,0,NA,NA,NA,NA,NA,NA,NA,NA
timesince_hospinfectiousdischarge_pwIn hospital,timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,factor,categorical,4,contr.treatment,treatment,FALSE,In hospital,12319,23,-2.629701295136339,0.20634974732935935,-12.74390363531202,3.370964148379167e-37,-3.0341393681208237,-2.2252632221518547,0.07209999564190803,0.04811605527229975,0.10803897663979661
timesince_hospinfectiousdischarge_pw1-21,timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,factor,categorical,4,contr.treatment,treatment,FALSE,1-21,24645,339,-0.6783057081510387,0.05427186377662033,-12.498293976836756,7.627051146594897e-36,-0.7846766065270785,-0.571934809774999,0.5074760769708129,0.4562672317738995,0.5644323123894744
timesince_hospinfectiousdischarge_pw22-28,timesince_hospinfectiousdischarge_pw,Time since discharge from infectious hosp admission,factor,categorical,4,contr.treatment,treatment,FALSE,22-28,6321,130,-0.350139446485266,0.09052760608573973,-3.8677643386885205,1.0983773538844988e-4,-0.5275702940199449,-0.17270859895058716,0.7045898302925184,0.5900368455072852,0.8413827589441788
timesince_hospnoninfectiousdischarge_pwNot in hospital,timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,factor,categorical,4,contr.treatment,treatment,TRUE,Not in hospital,1208901,39002,0,NA,NA,NA,NA,NA,NA,NA,NA
timesince_hospnoninfectiousdischarge_pwIn hospital,timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,factor,categorical,4,contr.treatment,treatment,FALSE,In hospital,1550,9,-1.2450921499257201,0.32962826689874636,-3.777261463769373,1.585622471851111e-4,-1.8911516813336193,-0.599032618517821,0.28791437561997746,0.15089792240419675,0.5493428031871698
timesince_hospnoninfectiousdischarge_pw1-21,timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,factor,categorical,4,contr.treatment,treatment,FALSE,1-21,2405,33,-0.637235267987847,0.17615863828413825,-3.61739437926403,2.975837022039751e-4,-0.9824998545903767,-0.2919706813853174,0.5287522633899674,0.3743740474122781,0.7467904305132776
timesince_hospnoninfectiousdischarge_pw22-28,timesince_hospnoninfectiousdischarge_pw,Time since discharge from non-infectious hosp admission,factor,categorical,4,contr.treatment,treatment,FALSE,22-28,793,21,-0.037032470233156436,0.2207640312280709,-0.16774684728826256,0.8667824395349358,-0.4697220205220511,0.39565708005573824,0.9636448450682554,0.6251760302369647,1.485359870682573
