term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,or,or.ll,or.ul
imd2,-0.08750326577909227,0.053189406001959656,-1.6451258315587955,0.09994386457559819,-0.19175258590201177,0.016746054343827213,"1 Age, sex, IMD",0.9162158794873285,0.8255110863082554,1.016887055483199
imd3,-0.16841121022540248,0.05104845404819997,-3.2990462368632856,9.701393061718069e-4,-0.2684643416263223,-0.06835807882448264,"1 Age, sex, IMD",0.8450062880060246,0.7645526850291245,0.9339259945735726
imd4,-0.29903238101410556,0.05255467693368187,-5.6899290122447335,1.2709219576151751e-8,-0.40203765502325994,-0.19602710700495118,"1 Age, sex, IMD",0.7415353973780829,0.6689555556790755,0.8219899526904716
imd5 most deprived,-0.36086735401291703,0.05353931896208043,-6.740230563420197,1.581354919060975e-11,-0.46580249093539705,-0.255932217090437,"1 Age, sex, IMD",0.6970714560660297,0.6276312346643268,0.7741944441657546
"timesincevax_pw(0,3]",-0.46110947401972086,0.15348893309384687,-3.0041871079903024,0.0026629150377674004,-0.7619422549091386,-0.16027669313030307,"1 Age, sex, IMD",0.6305836410933215,0.4667589811270875,0.8519080392504415
"timesincevax_pw(3,7]",-0.03946080146139593,0.10921826784172625,-0.3613022092474547,0.7178735423684671,-0.2535246728850285,0.17460306996223665,"1 Age, sex, IMD",0.9613076351065162,0.7760605970350352,1.1907734690366762
"timesincevax_pw(7,14]",-0.24340795265502463,0.09443277622812625,-2.577579124296962,0.009949509979858712,-0.4284927930222822,-0.05832311228776704,"1 Age, sex, IMD",0.7839516333777174,0.6514902858132355,0.9433450917973848
"timesincevax_pw(14,21]",-0.5273786786533885,0.11524809090196922,-4.576029629002534,4.73883459582618e-6,-0.7532607861082464,-0.30149657119853057,"1 Age, sex, IMD",0.5901499164664396,0.4708287749925603,0.7397103626702697
"timesincevax_pw(21, Inf]",-0.9658982375540985,0.12814708578046807,-7.537418675355619,4.7936538823526256e-14,-1.2170619104075808,-0.7147345647006162,"1 Age, sex, IMD",0.38064113997031457,0.2960988551217952,0.48932197788574205
(Intercept),-17.506437710728015,4.699561709422546,-3.7251213609192297,1.95221278411565e-4,-26.717409404319696,-8.295466017136336,2 Fully adjusted,2.4948859911369598e-8,2.4933114127675295e-12,2.496461563885599e-4
age,0.1559529020488924,0.10709628300766953,1.4561934146465576,0.14533915947957987,-0.05395195552424881,0.3658577596220336,2 Fully adjusted,1.1687711550668374,0.9474776264741479,1.4417501529821524
I(age * age),-5.90820419968966e-4,6.088435118948889e-4,-0.9703978254283601,0.331848232192862,-0.001784131775503832,6.024909355658999e-4,2 Fully adjusted,0.9994093540800476,0.9982174588414949,1.0006026724696853
sexMale,0.0684636866675491,0.03335393602613819,2.052641901510417,0.04010732056564899,0.003091173313665249,0.13383620002143293,2 Fully adjusted,1.070861737686631,1.0030959559165746,1.14320554726332
imd2,-0.09292939243610485,0.05433487001840108,-1.710308544119703,0.08720883265400128,-0.19942378077683612,0.013564995904626426,2 Fully adjusted,0.9112578397208319,0.8192026574236214,1.013657417890028
imd3,-0.1521869396503381,0.053006189369193234,-2.871116400961053,0.0040902487907134065,-0.25607716177166673,-0.048296717529009506,2 Fully adjusted,0.8588277167806301,0.7740822369309526,0.9528510175288032
imd4,-0.24513566162019107,0.054512885836939695,-4.496838827308593,6.897122997285884e-6,-0.35197895455393646,-0.13829236868644568,2 Fully adjusted,0.7825983624782302,0.7032949229759619,0.870844046992418
imd5 most deprived,-0.28333757264713627,0.055610845339296396,-5.095005675932801,3.4873080747789645e-7,-0.3923328266619843,-0.17434231863228822,2 Fully adjusted,0.7532654631192129,0.67547925903682,0.8400092976019464
chronic_cardiac_diseaseTRUE,0.3346521303706519,0.0335483402459864,9.975221662737502,1.956640652382645e-23,0.2688985917474229,0.40040566899388086,2 Fully adjusted,1.3974541687936766,1.3085224393440247,1.4924300074348154
current_copdTRUE,0.40858800292515235,0.04595983473727308,8.890110359639534,6.104824460791376e-19,0.31850838210468424,0.49866762374562046,2 Fully adjusted,1.5046916641994446,1.3750751471593703,1.6465260164060598
dementiaTRUE,0.8860633060882016,0.03969858482804377,22.319770589461193,2.3750513810496176e-110,0.8082555095880276,0.9638711025883756,2 Fully adjusted,2.4255621357633554,2.243989951227984,2.621826212380911
dialysisTRUE,0.652579310146762,0.2782838191888733,2.345013490359824,0.019026391170946094,0.10715304705631401,1.19800557323721,2 Fully adjusted,1.920487980286729,1.1131045988258625,3.3135017915803298
solid_organ_transplantationTRUE,0.30303884617039584,0.5218283104101002,0.5807251927980686,0.5614256797399348,-0.7197258483467881,1.3258035406875799,2 Fully adjusted,1.353967059855834,0.4868857181892572,3.765209638911731
chemo_or_radioTRUE,-0.06391603896453651,0.09600003539231056,-0.665791827089848,0.5055441695619476,-0.25207265084803565,0.12424057291896265,2 Fully adjusted,0.9380837587080648,0.77718827263075,1.1322882361220963
sickle_cell_diseaseTRUE,-7.996510242066897,54.39482249964613,-0.14700866506401264,0.8831251809012058,-114.6084032868223,98.61538280268849,2 Fully adjusted,3.3663535634852936e-4,1.6834602753585767e-50,6731573343467334e27
permanant_immunosuppressionTRUE,0.15717498433621974,0.5701433508143364,0.2756762560007523,0.7827967341613072,-0.9602854492848647,1.2746354179573043,2 Fully adjusted,1.1702003627201878,0.3827836050724504,3.5773969176429983
temporary_immunosuppressionTRUE,0.571260486920404,0.18799748722297902,3.0386602255106023,0.00237632701631569,0.2027921827793362,0.9397287910614718,2 Fully adjusted,1.7704973342497135,1.2248179035444169,2.5592872226264496
aspleniaTRUE,0.5585035270516845,0.25116550375141383,2.2236474305183744,0.026172174726606233,0.06622818554005366,1.0507788685633153,2 Fully adjusted,1.7480546255359743,1.0684704988690217,2.8598777196863883
intel_dis_incl_downs_syndromeTRUE,0.6473908277382813,0.2807287226921902,2.306108265409393,0.02110458358632972,0.09717264183565644,1.197609013640906,2 Fully adjusted,1.9105493676396554,1.102050617240081,3.312188051152912
psychosis_schiz_bipolarTRUE,0.4225822389050719,0.13017203942403258,3.2463364696048087,0.0011690058685301697,0.16744972983984008,0.6777147479703037,2 Fully adjusted,1.52589670251767,1.1822858549917408,1.969372074379224
lung_cancerTRUE,0.4642288360126446,0.1602635698962027,2.896658525161457,0.003771600366807889,0.1501180109822698,0.7783396610430193,2 Fully adjusted,1.590786958136171,1.161971360019016,2.177853287308835
cancer_excl_lung_and_haemTRUE,0.17348794165804346,0.04198601469384904,4.132041179022868,3.595559844461997e-5,0.09119686500372985,0.25577901831235705,2 Fully adjusted,1.1894463439323792,1.0954846466206931,1.2914673057795634
haematological_cancerTRUE,0.22610891548081863,0.11279743711528126,2.0045572068249276,0.04501040537139343,0.005030001186445837,0.44718782977519145,2 Fully adjusted,1.2537122065101052,1.0050426728797157,1.5639080201926414
"ns(tstop, knots = knots)1",2.101721152507364,0.19708710933894855,10.663919926355224,1.501332013036941e-26,1.7154375163859172,2.488004788628811,2 Fully adjusted,8.180237238922526,5.55910718085792,12.037235316396231
"ns(tstop, knots = knots)2",-0.34918117246522107,0.15685847899823907,-2.2260905160832336,0.026008119068215874,-0.656618141971502,-0.0417442029589401,2 Fully adjusted,0.7052653440336166,0.5186022112664027,0.959115087998236
regionEast Midlands,-0.52916579332044,0.1584230732159256,-3.3402065909881946,8.371608905839583e-4,-0.8396693111438063,-0.2186622754970738,2 Fully adjusted,0.589096192737975,0.4318533088957594,0.8035930653993075
regionLondon,-0.561921806595796,0.26230122180094195,-2.14227674098382,0.03217121934023856,-1.0760227544264946,-0.04782085876509745,2 Fully adjusted,0.5701123646617376,0.34094886995343565,0.953304547935848
regionNorth East,0.4188714226742548,0.21439525223868278,1.9537346013984116,0.050732612004906294,-0.0013355501699437444,0.8390783955184533,2 Fully adjusted,1.5202448732029412,0.9986653412802815,2.314233186000985
regionNorth West,-0.3976956817990705,0.20544674047501896,-1.9357604841018532,0.05289704274355038,-0.800363893871255,0.004972530273113951,2 Fully adjusted,0.6718664577462206,0.4491654858071835,1.0049849138191167
regionSouth East,-1.0011868567667384,0.23558499357252166,-4.249790453900607,2.1397058965722633e-5,-1.4629249594669809,-0.5394487540664958,2 Fully adjusted,0.3674430799676904,0.23155798550723858,0.5830695785351004
regionSouth West,-1.0277290855791112,0.18834855701899417,-5.45652752452714,4.855360418537156e-8,-1.3968854738764285,-0.658572697281794,2 Fully adjusted,0.35781861407327353,0.2473661938993837,0.5175895645198642
regionWest Midlands,-0.486274190938369,0.2818564332816893,-1.725254894048784,0.08448154684396134,-1.0387026489813964,0.06615426710465855,2 Fully adjusted,0.614913180574626,0.3539135343323881,1.068391522120434
regionYorkshire and The Humber,-0.4678934169234712,0.1846947027863925,-2.5333342530381633,0.011298315863811904,-0.82988838252013,-0.10589845132681242,2 Fully adjusted,0.6263202752420258,0.43609795976032667,0.8995159880932186
"timesincevax_pw(0,3]",-0.6036100283807773,0.1415547832648001,-4.2641443436894075,2.0066969562572495e-5,-0.8810523054191586,-0.326167751342396,2 Fully adjusted,0.5468339823528744,0.4143466629495534,0.7216841137979919
"timesincevax_pw(3,7]",-0.3092891518156722,0.11196268991162474,-2.7624305209155184,0.005737277124830475,-0.5287319916546827,-0.08984631197666171,2 Fully adjusted,0.7339685110125972,0.5893517990848971,0.9140716563426439
"timesincevax_pw(7,14]",-0.4785156317452313,0.10293491995914215,-4.648720103296024,3.3400108275327865e-6,-0.6802643676166631,-0.27676689587379955,2 Fully adjusted,0.6197025762648577,0.5064830769409877,0.7582312233386759
"timesincevax_pw(14,21]",-0.6557224150082029,0.12720923804773485,-5.154676068118144,2.540697429252146e-7,-0.9050479400825455,-0.40639688993386036,2 Fully adjusted,0.5190669453566159,0.4045224917965159,0.6660457680987928
"timesincevax_pw(21, Inf]",-0.9529565494681945,0.1462480246426554,-6.516030228761466,7.21924326818249e-11,-1.2395974105779253,-0.6663156883584637,2 Fully adjusted,0.38559929311007196,0.28950074441869844,0.5135973489309749
"ns(tstop, knots = knots)1:regionEast Midlands",0.8539552200092917,0.3385284242144934,2.5225510147065853,0.01165070497151794,0.19045170080578766,1.5174587392127958,2 Fully adjusted,2.348918994563851,1.2097959400572735,4.5606207297750165
"ns(tstop, knots = knots)2:regionEast Midlands",1.079560860463632,0.20758340076695345,5.200612652432729,1.9863268135831017e-7,0.6727048711720591,1.4864168497552048,2 Fully adjusted,2.9433867097423625,1.959530436198557,4.4212251889769085
"ns(tstop, knots = knots)1:regionLondon",1.4567747726542528,0.5444811243055144,2.675528512604305,0.007461152640485193,0.38961137875356844,2.523938166554937,2 Fully adjusted,4.292094201359613,1.476406919282722,12.477639052446836
"ns(tstop, knots = knots)2:regionLondon",-0.5665543661573981,0.3627206902097403,-1.5619576755596507,0.11829795989420051,-1.277473855415999,0.14436512310120297,2 Fully adjusted,0.5674773932190512,0.2787405507558788,1.155305860383136
"ns(tstop, knots = knots)1:regionNorth East",-1.770455378845786,0.5014579772921711,-3.5306156428223336,4.1459373402087007e-4,-2.7532949540987453,-0.7876158035928266,2 Fully adjusted,0.1702554404438452,0.06371756848109705,0.4549281413544084
"ns(tstop, knots = knots)2:regionNorth East",0.618953763454434,0.3540253010281787,1.7483320024213984,0.08040655479441759,-0.0749230761767471,1.3128306030856152,2 Fully adjusted,1.8569841804401206,0.9278148546494461,3.7166792804883073
"ns(tstop, knots = knots)1:regionNorth West",-0.08262118703477486,0.45280668976624855,-0.18246459008241733,0.8552181408691589,-0.9701059909354233,0.8048636168658736,2 Fully adjusted,0.9206998542104461,0.3790428608668362,2.236391471942122
"ns(tstop, knots = knots)2:regionNorth West",0.438519390175679,0.316077708163124,1.3873784162892127,0.16532640295874151,-0.18098153414000584,1.0580203144913638,2 Fully adjusted,1.5504099660362765,0.8344507674045645,2.8806625347846246
"ns(tstop, knots = knots)1:regionSouth East",1.9882652274856052,0.4883397167854567,4.071479667010402,4.671544070488501e-5,1.0311369703656204,2.94539348460559,2 Fully adjusted,7.302853976862142,2.8042523747027897,19.01814426136435
"ns(tstop, knots = knots)2:regionSouth East",0.29809544304163954,0.29757794228148776,1.0017390427401445,0.3164696447836592,-0.2851466064236153,0.8813374925068944,2 Fully adjusted,1.3472903712342654,0.7519040122803422,2.414126424083748
"ns(tstop, knots = knots)1:regionSouth West",1.0183691109553696,0.400841936876394,2.540575267376277,0.011067027011250197,0.23273335118435978,1.8040048707263794,2 Fully adjusted,2.76867567707143,1.2620449116755896,6.073924100394761
"ns(tstop, knots = knots)2:regionSouth West",0.8851237577202788,0.24644988972658677,3.591495856225545,3.287854051256594e-4,0.40209084986230104,1.3681566655782567,2 Fully adjusted,2.4232842730660593,1.4949471422488294,3.9281032098938726
"ns(tstop, knots = knots)1:regionWest Midlands",0.9752116152473704,0.5963767433706327,1.6352274398488769,0.10200137792059913,-0.19366532297635586,2.1440885534710965,2 Fully adjusted,2.651728297752943,0.8239336097780546,8.534259170466246
"ns(tstop, knots = knots)2:regionWest Midlands",0.1616048493850974,0.36341176555854987,0.44468799499850253,0.6565452461453676,-0.5506691226677738,0.8738788214379687,2 Fully adjusted,1.1753956912132772,0.5765638893128594,2.396187233593931
"ns(tstop, knots = knots)1:regionYorkshire and The Humber",-0.13087122229388715,0.40654507638165793,-0.3219107299457917,0.7475203242061673,-0.9276849300940219,0.6659424855062476,2 Fully adjusted,0.8773307477578605,0.39546818792407296,1.946324039366588
"ns(tstop, knots = knots)2:regionYorkshire and The Humber",1.0405031127962423,0.2512805852457923,4.140801852154496,3.4609383769374074e-5,0.5480022157003427,1.5330040098921418,2 Fully adjusted,2.8306407877641053,1.729793808728336,4.63207072942655
