term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,strata,robust.se
imd4,-0.17685200680266175,0.06964562808336693,-2.531443749688539,0.011359403581215356,-0.31377923023770626,-0.039924783367617206,1 Demographics,all,0.06986211201588859
imd5 least deprived,-0.20759033289551057,0.07096576159323682,-2.900833048950035,0.0037217210700657244,-0.3478498959755536,-0.06733076981546754,1 Demographics,all,0.07156231654581034
ethnicityBlack,-0.5074965034637026,0.20276116778444384,-2.48513307847235,0.01295030126079189,-0.9077466460759065,-0.10724636085149863,1 Demographics,all,0.20421300889675836
ethnicitySouth Asian,-0.11440151539880494,0.12038628393383889,-0.9401880261819515,0.34712112256398486,-0.35288875807197306,0.12408572727436318,1 Demographics,all,0.12167940051670599
ethnicityMixed,-0.7336798664953826,0.4480338495991385,-1.638582584177393,0.10130022185621902,-1.61125914043537,0.1438994074446046,1 Demographics,all,0.4477527550823489
ethnicityOther,-0.5977405711795624,0.2897233710610285,-2.0625701078845484,0.039153490233374465,-1.165745502081974,-0.02973564027715081,1 Demographics,all,0.2898037593459687
"tt(tte_vax1)(0,3]",-2.1651341148080645,0.2110982118530134,-10.216793040123049,1.6676697509926492e-24,-2.5804880198991778,-1.7497802097169513,2 Demographics + cinical,all,0.2119191517636916
"tt(tte_vax1)(3,7]",-1.807723264530187,0.1484461946927892,-12.081477612984504,1.323202616639911e-33,-2.1009880957033573,-1.5144584333570166,2 Demographics + cinical,all,0.14962766330728836
"tt(tte_vax1)(7,14]",-1.7737663372725216,0.10741235361093518,-16.164942959340518,8.91203680394007e-59,-1.9888316268184305,-1.5587010477266128,2 Demographics + cinical,all,0.10972920484371979
"tt(tte_vax1)(14,21]",-1.8780287943113267,0.10925842044384246,-16.81630506534509,1.853650686806096e-63,-2.096915689171773,-1.6591418994508804,2 Demographics + cinical,all,0.11167903930225158
"tt(tte_vax1)(21, Inf]",-2.153235788871245,0.07474876459289403,-27.430752945701787,1.1789875259182677e-165,-2.30708736577707,-1.9993842119654195,2 Demographics + cinical,all,0.07849714490643037
age,0.0728875187714001,0.12916038107751338,0.5601769136141522,0.5753587723899203,-0.18213354375819674,0.3279085813009969,2 Demographics + cinical,all,0.13011517790182398
I(age * age),1.62261958452965e-4,7.288721218704928e-4,0.22104125893754253,0.8250603074384668,-0.00127650832433215,0.00160103224123808,2 Demographics + cinical,all,7.340799597002557e-4
sexMale,0.366875990438771,0.04302740347842398,8.535406618947286,1.396633687825247e-17,0.28263117819324285,0.45112080268429916,2 Demographics + cinical,all,0.04298283688375934
imd2,-0.02702569519096536,0.07111556571372805,-0.3789670727053437,0.7047123154594144,-0.16679876004674626,0.11274736966481554,2 Demographics + cinical,all,0.07131409860502184
imd3,-0.06878234573396143,0.06877522253053808,-0.9915490298159539,0.32141756369577684,-0.20474225932065465,0.06717756785273181,2 Demographics + cinical,all,0.069368577514244
imd4,-0.1386175427693702,0.06993446638999654,-1.9748750214589805,0.04828233267675944,-0.2761884718161576,-0.0010466137225828287,2 Demographics + cinical,all,0.07019053928129769
imd5 least deprived,-0.16447392503453714,0.07153023259453914,-2.2767197473002683,0.022802966521247903,-0.30606490031636147,-0.02288294975271285,2 Demographics + cinical,all,0.07224162096787282
ethnicityBlack,-0.5478959041599871,0.20373734722978656,-2.6599756398634673,0.007814630329766904,-0.9516049544750882,-0.14418685384488605,2 Demographics + cinical,all,0.20597779015303683
ethnicitySouth Asian,-0.1457860873870734,0.12153319491574884,-1.1887098546356252,0.23455386137901665,-0.38616054008584344,0.09458836531169662,2 Demographics + cinical,all,0.1226422804678112
ethnicityMixed,-0.7550877854278257,0.44831470605195145,-1.6827334643003282,0.0924267004519668,-1.6345763651714988,0.12440079431584727,2 Demographics + cinical,all,0.4487269085967737
ethnicityOther,-0.6226103204592194,0.28998868547653817,-2.14663111228529,0.031822660977331996,-1.1910795826064051,-0.05414105831203375,2 Demographics + cinical,all,0.290040667395523
bmiObese I (30-34.9),-0.1978287936254948,0.07030701732702795,-2.8245584918124567,0.004734580573319277,-0.3351023929277965,-0.06055519432319312,2 Demographics + cinical,all,0.07003883764451713
bmiObese II (35-39.9),0.02237538236910521,0.11696211016012314,0.1911937172325682,0.8483738257438104,-0.20699901454380967,0.2517497792820201,2 Demographics + cinical,all,0.11702990397894601
bmiObese III (40+),-0.16581218264306566,0.2318827218263436,-0.7163896679789524,0.4737507728860615,-0.6194562268058218,0.28783186151969054,2 Demographics + cinical,all,0.23145529598556025
chronic_cardiac_disease,0.28769720529944126,0.1012427032935347,2.8480959244152073,0.004398166571227932,0.08971364863411932,0.4856807619647632,2 Demographics + cinical,all,0.10101387486045205
heart_failure,0.49670086278010117,0.07529017497946708,6.604134622707216,3.998460591170938e-11,0.34929081471843726,0.6441109108417651,2 Demographics + cinical,all,0.07521059020697096
other_heart_disease,-0.17664639006952065,0.08631439423416822,-2.0522688884003153,0.04014353782049941,-0.3453477549307028,-0.007945025208338535,2 Demographics + cinical,all,0.08607370655373109
dialysis,1.2197209241159428,0.2788279147930605,4.370363802766589,1.2403970263625037e-5,0.6727163289964649,1.7667255192354205,2 Demographics + cinical,all,0.27908910542957954
diabetes,0.19619205126456196,0.046474466076341696,4.199512618374793,2.6749012411818668e-5,0.10462681751598715,0.2877572850131368,2 Demographics + cinical,all,0.04671781444497435
chronic_liver_disease,0.4756266912597832,0.20208252719529518,2.340755390450313,0.019244771156262185,0.07737440537023182,0.8738789771493345,2 Demographics + cinical,all,0.20319367551185363
current_copd,0.29289353496069676,0.06247472992928215,4.639063882532654,3.4999086544019366e-6,0.16914857382983484,0.4166384960915587,2 Demographics + cinical,all,0.06313634439558401
other_resp_conditions,0.3377264135923233,0.07653442117919028,4.363239646716285,1.2815042943035141e-5,0.18601996130818327,0.48943286587646334,2 Demographics + cinical,all,0.07740267345766617
lung_cancer,1.09513329106753,0.1404140000184198,7.73837524223628,1.0069528876122054e-14,0.8177595864366218,1.3725069956984381,2 Demographics + cinical,all,0.14151979669973358
haematological_cancer,0.4945219612337302,0.11958063864790044,4.132220332409457,3.592757745092961e-5,0.25996398619538885,0.7290799362720716,2 Demographics + cinical,all,0.11967463529355885
cancer_excl_lung_and_haem,0.3503728427164765,0.050236466894584844,7.0062711358095155,2.4475339707950823e-12,0.2523580585932431,0.4483876268397099,2 Demographics + cinical,all,0.0500084618372386
chemo_or_radio,0.21297592317497807,0.10224502514047328,2.0956847907946186,0.03611016192491958,0.013792753630262444,0.4121590927196937,2 Demographics + cinical,all,0.10162593349461883
permanant_immunosuppression,-0.6231888623041738,1.0008405408841605,-0.6216344291949047,0.5341822766890695,-2.588053850983412,1.3416761263750643,2 Demographics + cinical,all,1.0025005582642554
asplenia,0.1236671970825606,0.3791782047816759,0.32577228250718693,0.7445966510638441,-0.6203594293861548,0.867693823551276,2 Demographics + cinical,all,0.3796123971345916
dmards,0.18983583488567565,0.11375306817816101,1.6613323414075434,0.09664671802688468,-0.03412380887577887,0.4137954786471302,2 Demographics + cinical,all,0.11426722405514575
dementia,0.7920275315985487,0.05213931230871834,15.091512945675046,1.841703286480125e-51,0.6891653836955984,0.8948896795014989,2 Demographics + cinical,all,0.05248165206825929
other_neuro_conditions,0.47563966376643374,0.10542486087179155,4.4638120119438955,8.051421118304026e-6,0.2667965027850685,0.684482824747799,2 Demographics + cinical,all,0.10655459111937439
LD_incl_DS_and_CP,0.9501539348523216,0.38200489401337245,2.4592107057095904,0.013924286855047062,0.19289166051531204,1.707416209189331,2 Demographics + cinical,all,0.3863654027881114
psychosis_schiz_bipolar,0.42586140720262367,0.1843245586107816,2.316493263736173,0.020531351815107523,0.06554392491628186,0.7861788894889654,2 Demographics + cinical,all,0.18383882822770226
flu_vaccine,0.06380331426670274,0.06746798872429581,0.9258348596505092,0.3545318080374185,-0.0712663439488386,0.1988729724822441,2 Demographics + cinical,all,0.06891435724378285
