term,estimate.robust,std.error.robust,statistic.robust,p.value.robust,conf.low.robust,conf.high.robust,model,strata,or,or.ll,or.ul
"timesincevax_pw(14,21]",-0.6589410271958368,0.1710891936770993,-3.8514473826995284,1.174217613813026e-4,-0.9942696849469492,-0.3236123694447243,"1 Age, sex, IMD",Female,0.5173989559056373,0.36999355776294457,0.7235306506167886
"timesincevax_pw(21, Inf]",-1.2003578153458845,0.15474569247949643,-7.75697078291811,8.698195805781555e-15,-1.503653799368408,-0.8970618313233609,"1 Age, sex, IMD",Female,0.30108645928001065,0.22231637491953718,0.40776598662416796
(Intercept),-15.845741419449286,6.689636533282532,-2.3686999047874955,0.01785073077970812,-28.957188094346428,-2.7342947445521446,2 Fully adjusted,Female,1.3130520433467288e-7,2.654929536922464e-13,0.06493979009836792
age,0.09032344583201611,0.15165469225215622,0.5955862261210839,0.5514516804760121,-0.20691428906871556,0.3875611807327478,2 Fully adjusted,Female,1.0945282470576736,0.8130893376453784,1.4733830935188545
I(age * age),-1.917570712930776e-4,8.58839164366255e-4,-0.2232747169076492,0.8233217035857486,-0.0018750509019634129,0.0014915367593772576,2 Fully adjusted,Female,0.999808261312919,0.9981267059077716,1.0014926496535683
imd2,-0.1856742182533357,0.07972765315307098,-2.3288559353033436,0.019866698987845946,-0.341937547005256,-0.02941088950141532,2 Fully adjusted,Female,0.8305441270287238,0.710392569467214,0.9710174016308328
imd3,-0.3430229671266687,0.07912587877163756,-4.335155229260143,1.45657299983757e-5,-0.4981068397641607,-0.1879390944891767,2 Fully adjusted,Female,0.7096219133966765,0.6076800070454755,0.828665175971597
imd4,-0.3613996006515166,0.08100277708892879,-4.461570499672555,8.13611702743507e-6,-0.5201621263935432,-0.20263707490948996,2 Fully adjusted,Female,0.696700540844621,0.594424168310919,0.8165745430446544
imd5 least deprived,-0.27529681575257603,0.08133561083662556,-3.3847021362580016,7.125553231176003e-4,-0.43471168365292784,-0.11588194785222422,2 Fully adjusted,Female,0.7593467037092643,0.6474513109673847,0.8905803520153374
ethnicityMixed,0.13933880757539402,0.395982583519036,0.35188115178478707,0.7249273950386222,-0.6367727946270403,0.9154504097778284,2 Fully adjusted,Female,1.1495134979155104,0.5289968537801619,2.497900077188523
ethnicitySouth Asian,0.2584308031535892,0.21008991252666928,1.2300962004579035,0.2186610827167416,-0.15333785891385288,0.6701994652210312,2 Fully adjusted,Female,1.2948965439954125,0.8578398440072952,1.9546271618936415
ethnicityWhite,0.1184592294483658,0.18070115120266633,0.6555532638278946,0.5121116048106855,-0.2357085188737868,0.4726269777705184,2 Fully adjusted,Female,1.1257609752703615,0.7900109136467376,1.604202868023137
ethnicityOther,0.09351627601286436,0.31227169470921806,0.2994708697499627,0.7645807952994189,-0.5185249990084898,0.7055575510342186,2 Fully adjusted,Female,1.0980284747214417,0.5953981134137686,2.0249753973627804
chronic_cardiac_diseaseTRUE,0.26244299398603205,0.05213565941582984,5.033848174678444,4.807304616481031e-7,0.16025897922075905,0.36462700875130505,2 Fully adjusted,Female,1.300102352403128,1.1738148252799554,1.4399768092220322
current_copdTRUE,0.22927774129115705,0.07784809873532839,2.9451938456540376,0.003227523848386524,0.07669827150499531,0.3818572110773188,2 Fully adjusted,Female,1.2576913033114936,1.0797162460809653,1.4650028840139808
dementiaTRUE,0.848025249324789,0.059112263299081085,14.346012180825628,1.1284183144942235e-46,0.7321673422139412,0.9638831564356367,2 Fully adjusted,Female,2.335031191614504,2.0795828947084303,2.6218578156640904
dialysisTRUE,0.170400855450814,0.5722811392136878,0.2977572451277079,0.7658884485874677,-0.9512495664395667,1.2920512773411947,2 Fully adjusted,Female,1.1857800824740292,0.3862580666569332,3.6402460566369563
solid_organ_transplantationTRUE,0.6384562213764376,0.7226441931134068,0.8835001062220433,0.37696612516500616,-0.777900370762847,2.0548128135157224,2 Fully adjusted,Female,1.893555391397348,0.4593695051049636,7.805376674863699
chemo_or_radioTRUE,-0.11255578772359252,0.15461211845311948,-0.7279881347575028,0.4666208495926965,-0.41558997146514737,0.1904783960179623,2 Fully adjusted,Female,0.8935474967372444,0.6599508136805917,1.2098282362476562
permanant_immunosuppressionTRUE,0.3081511546432971,0.7144561473321295,0.43130870354180995,0.6662439227199379,-1.092157162660919,1.7084594719475132,2 Fully adjusted,Female,1.360906680755012,0.335492001744971,5.520450514738349
aspleniaTRUE,0.3043181886708423,0.45080864342299787,0.6750495872487027,0.49964426098742426,-0.5792505163575927,1.1878868936992775,2 Fully adjusted,Female,1.3557003559629903,0.5603181585265067,3.28014258897382
dmardsTRUE,0.09686246744030508,0.13945335136048045,0.6945868743585809,0.4873142402836496,-0.17646107874964628,0.37018601363025644,2 Fully adjusted,Female,1.10170884236388,0.8382314035346007,1.4480039380827827
intel_dis_incl_downs_syndromeTRUE,0.3457951779663832,0.4999139886030271,0.6917093457070134,0.48911987673733864,-0.6340182350633168,1.325608590996083,2 Fully adjusted,Female,1.4131131494651414,0.5304560158747451,3.764475683998671
psychosis_schiz_bipolarTRUE,0.6444616928710524,0.1641664038454434,3.9256612667095347,8.649179971949764e-5,0.3227014538625256,0.9662219318795792,2 Fully adjusted,Female,1.9049612989701201,1.380853041020114,2.6279969285457563
lung_cancerTRUE,-0.047101249352102435,0.3217529153401315,-0.1463895029585381,0.8836139134683101,-0.6777253753395251,0.5835228766353202,2 Fully adjusted,Female,0.9539908017497317,0.5077706674613331,1.792341519791314
cancer_excl_lung_and_haemTRUE,0.0669979987717452,0.06858206453545934,0.9769026235292884,0.32861736284225324,-0.06742037770315679,0.20141637524664718,2 Fully adjusted,Female,1.0692933382724177,0.9348021487470961,1.2231339485111803
haematological_cancerTRUE,0.2936991326272082,0.17687679159234249,1.6604729766023374,0.09681933988274623,-0.05297300859478005,0.6403712738491965,2 Fully adjusted,Female,1.341380265392859,0.9484056109369852,1.8971851237866284
flu_vaccineTRUE,0.32269987931172833,0.08298635062199006,3.88858983306368,1.0082835049295736e-4,0.16004962088421473,0.48535013773924196,2 Fully adjusted,Female,1.3808508667985693,1.1735691030836164,1.6247437933806144
"ns(tstop, df = 4)1",2.3387110216251186,0.2779507059948146,8.414121537323059,3.9585013507028626e-17,1.793937648397801,2.8834843948524362,2 Fully adjusted,Female,10.367863993625656,6.013083318751885,17.876453408703345
"ns(tstop, df = 4)2",1.526515659332052,0.3082916312836438,4.951531291900626,7.363177673229402e-7,0.9222751652810084,2.1307561533830954,2 Fully adjusted,Female,4.602113522242437,2.515005939756218,8.42123214772989
"ns(tstop, df = 4)3",2.4646799117877922,0.6282450109815799,3.9231189563080453,8.740996506044452e-5,1.233342316796925,3.6960175067786594,2 Fully adjusted,Female,11.7597174025671,3.432683499959772,40.28654357148282
"ns(tstop, df = 4)4",-0.3950530067878523,0.4003203153582333,-0.9868422651354393,0.3237199713478733,-1.179666407169706,0.38956039359400146,2 Fully adjusted,Female,0.6736443305803561,0.3073812616847624,1.476331646359274
regionEast Midlands,0.4431136198596807,0.4036535739213329,1.097757206891566,0.27231052219158564,-0.348032847257008,1.2342600869763694,2 Fully adjusted,Female,1.5575492928206862,0.7060756831840401,3.4358353606321383
regionLondon,1.0479892605021215,0.5293055344030693,1.9799325576370632,0.04771110743671221,0.010569476254379317,2.0854090447498637,2 Fully adjusted,Female,2.8519108990654605,1.0106255304824014,8.047882752700747
regionNorth East,0.3161498200876835,0.5917116099265523,0.5342971386465214,0.5931359715633078,-0.8435836246025716,1.4758832647779387,2 Fully adjusted,Female,1.3718357687858254,0.4301662037598367,4.374898260419562
regionNorth West,0.21204535058593818,0.4849645607087417,0.4372388577756048,0.6619381318876987,-0.7384677221814839,1.1625584233533603,2 Fully adjusted,Female,1.236203946380595,0.47784554697887144,3.198104924716455
regionSouth East,0.3485865091728319,0.5942237484710268,0.5866250045875242,0.5574555855056365,-0.8160706365887682,1.5132436549344321,2 Fully adjusted,Female,1.4170631265799825,0.44216567510181415,4.541437786300922
regionSouth West,0.4363838364059758,0.4548287655466025,0.9594464322887317,0.33733389332512914,-0.4550641631981771,1.3278318360101287,2 Fully adjusted,Female,1.5471025150654107,0.6344072610434842,3.7728543462519726
regionWest Midlands,0.6382930578877783,0.6337181049638702,1.0072192239547408,0.3138294368872586,-0.6037716041923806,1.8803577199679373,2 Fully adjusted,Female,1.8932464574977697,0.5467456343460061,6.5558496010952885
regionYorkshire and The Humber,0.30023119851396984,0.4458420064772894,0.6734026721397847,0.5006911490940831,-0.5736030769765906,1.1740654740045304,2 Fully adjusted,Female,1.3501709290059989,0.5634914734787502,3.235118228637523
"timesincevax_pw(0,1]",-0.5403634609940966,0.33949079878585,-1.5916880897115466,0.111454805795419,-1.2057531996970967,0.1250262777089035,2 Fully adjusted,Female,0.5825364846018676,0.29946635657775345,1.1331782300032536
"timesincevax_pw(1,4]",-1.0227470617416101,0.25616951819895717,-3.9924619795993106,6.539081997616554e-5,-1.524830091348544,-0.5206640321346763,2 Fully adjusted,Female,0.35960572295118426,0.21765803570695688,0.5941258982661608
"timesincevax_pw(4,7]",-0.30638206374224114,0.1944625489801956,-1.5755324886410063,0.11513358542893547,-0.6875216560852806,0.07475752860079837,2 Fully adjusted,Female,0.736105326567863,0.5028206887253163,1.0776228264895156
"timesincevax_pw(7,14]",-0.29213093806982227,0.1489879790720015,-1.9607685122612744,0.04990603275786246,-0.5841420111803525,-1.1986495929205976e-4,2 Fully adjusted,Female,0.7466707619439639,0.5575840575269222,0.9998801422242252
"timesincevax_pw(14,21]",-0.5488306035096889,0.1935243251453373,-2.835977353738429,0.004568568536181543,-0.9281313109269691,-0.16952989609240876,2 Fully adjusted,Female,0.5776248881036613,0.39529169789875607,0.8440615199619582
"timesincevax_pw(21, Inf]",-0.6719753822402291,0.21935159463148934,-3.06346248984033,0.002187916321132024,-1.1018966076693777,-0.2420541568110806,2 Fully adjusted,Female,0.5106987554707162,0.3322403561582353,0.7850136625639826
"ns(tstop, df = 4)1:regionEast Midlands",-1.1035716236872526,0.4185516808342305,-2.6366436314093495,0.00837307443290322,-1.9239178437910478,-0.2832254035834574,2 Fully adjusted,Female,0.33168431405960297,0.1460337026578462,0.7533499609398449
"ns(tstop, df = 4)2:regionEast Midlands",0.12793309367167727,0.4518913089222919,0.28310589547912035,0.7770956624571806,-0.7577575967426783,1.013623784086033,2 Fully adjusted,Female,1.1364769626525142,0.46871630040901174,2.755568529434168
"ns(tstop, df = 4)3:regionEast Midlands",-1.4344128576999007,0.9374016398971755,-1.5302009263150456,0.12596700216963838,-3.2716863109471492,0.4028605955473479,2 Fully adjusted,Female,0.23825521266871622,0.037942390429158805,1.496098314358991
"ns(tstop, df = 4)4:regionEast Midlands",0.058189480126520095,0.5910471943181305,0.09845149538972293,0.9215737858430707,-1.1002417339004622,1.2166206941535025,2 Fully adjusted,Female,1.059915809666276,0.3327906271975898,3.375760708890103
"ns(tstop, df = 4)1:regionLondon",-0.42708278410695666,0.5555519607518498,-0.7687539857279401,0.4420393697713714,-1.5159446187211916,0.6617790505072783,2 Fully adjusted,Female,0.6524095408510802,0.2196006479583311,1.938237491331453
"ns(tstop, df = 4)2:regionLondon",-1.3483240291254517,0.6675212616716216,-2.0198967531744962,0.04339409815143475,-2.6566416609165673,-0.04000639733433631,2 Fully adjusted,Female,0.2596751040629101,0.0701835264869575,0.9607832926807147
"ns(tstop, df = 4)3:regionLondon",-3.0614689304162668,1.2777208657347097,-2.396038925650536,0.01657333015396305,-5.565755809551636,-0.5571820512808983,2 Fully adjusted,Female,0.04681887101968729,0.0038266872052346336,0.5728209717688986
"ns(tstop, df = 4)4:regionLondon",-0.6523592843069611,0.8509822061646645,-0.7665956815326525,0.44332194385463736,-2.3202537598741424,1.01553519126022,2 Fully adjusted,Female,0.5208155741219106,0.09824865087549768,2.760840579802631
"ns(tstop, df = 4)1:regionNorth East",-1.3364311444107575,0.6409579632367121,-2.08505271962305,0.037064515328093434,-2.592685667958861,-0.0801766208626542,2 Fully adjusted,Female,0.26278182747247175,0.07481883147809205,0.9229533191786337
"ns(tstop, df = 4)2:regionNorth East",-0.39857185127132544,0.6909316238190891,-0.576861497622934,0.5640330219451077,-1.7527729497365168,0.9556292471938659,2 Fully adjusted,Female,0.6712780466780611,0.17329274451830498,2.600306303673981
"ns(tstop, df = 4)3:regionNorth East",-0.356925083163806,1.364255033483463,-0.26162636340247925,0.7936095167190327,-3.0308158145188786,2.3169656481912666,2 Fully adjusted,Female,0.6998249244399938,0.04827623760094114,10.144844528188655
"ns(tstop, df = 4)4:regionNorth East",0.4937109368380085,0.7797415787388982,0.6331725154845578,0.5266209917604241,-1.0345544747386342,2.0219763484146513,2 Fully adjusted,Female,1.6383848956189933,0.3553846785113255,7.5532380220688555
"ns(tstop, df = 4)1:regionNorth West",-0.993112068003771,0.5450777547481174,-1.8219640397225385,0.06846044218751805,-2.0614448360840374,0.07522070007649528,2 Fully adjusted,Female,0.37042211657989305,0.12726995276936645,1.078122066252189
"ns(tstop, df = 4)2:regionNorth West",-0.17197350099945677,0.5614299705533815,-0.30631336056026476,0.7593660675713876,-1.2723560231254674,0.9284090211265539,2 Fully adjusted,Female,0.8420014850706873,0.2801707547977495,2.530480033053535
"ns(tstop, df = 4)3:regionNorth West",-0.9340156891966653,1.1304173880790958,-0.8262573621446381,0.40865811488217485,-3.14959305732953,1.2815616789361994,2 Fully adjusted,Female,0.3929724822845059,0.04286956877467031,3.6022609101701635
"ns(tstop, df = 4)4:regionNorth West",0.9670999418284386,0.6525770265160791,1.4819705606118359,0.13834812840582092,-0.3119275272813159,2.2461274109381932,2 Fully adjusted,Female,2.6303053492544684,0.7320345788420277,9.451064786120819
"ns(tstop, df = 4)1:regionSouth East",0.18640944203271204,0.6083296456976048,0.3064283375815856,0.759278535137991,-1.0058947542626047,1.3787136383280287,2 Fully adjusted,Female,1.2049155024462892,0.3657172612879862,3.969791753668822
"ns(tstop, df = 4)2:regionSouth East",0.012759111779012565,0.6324167176389259,0.020175165240172058,0.9839036391204856,-1.2267548780143187,1.2522731015723436,2 Fully adjusted,Female,1.0128408565392477,0.29324264345686457,3.4982858856476544
"ns(tstop, df = 4)3:regionSouth East",-1.7053254264832027,1.3910272058533353,-1.2259468537404048,0.22021867540476894,-4.431688651471124,1.0210377985047177,2 Fully adjusted,Female,0.1817132422510127,0.01189438723006266,2.776074275261448
"ns(tstop, df = 4)4:regionSouth East",0.650922470461336,0.8253352313470483,0.7886764622890879,0.4303011283695741,-0.9667048581509118,2.268549799073584,2 Fully adjusted,Female,1.9173086741132241,0.38033423078309647,9.665373911417044
"ns(tstop, df = 4)1:regionSouth West",-1.212954952490531,0.4915938027000213,-2.4673926844246576,0.013610101077260002,-2.176461100805662,-0.24944880417540027,2 Fully adjusted,Female,0.29731742124615673,0.11344228191309383,0.7792301731393638
"ns(tstop, df = 4)2:regionSouth West",0.3980545919784283,0.5334689379076382,0.7461626417081949,0.4555691724652548,-0.6475253131913766,1.443634497148233,2 Fully adjusted,Female,1.4889253110670708,0.5233392764013886,4.2360638344978065
"ns(tstop, df = 4)3:regionSouth West",-3.142266199084003,1.0829215022841487,-2.901656484293818,0.0037119533479146646,-5.264753341644944,-1.019779056523062,2 Fully adjusted,Female,0.043184821523927566,0.00517066825956809,0.3606746200749795
"ns(tstop, df = 4)4:regionSouth West",-1.716303041289542,0.6731787900668263,-2.5495500847838133,0.010786201678077189,-3.035709224976771,-0.39689685760231264,2 Fully adjusted,Female,0.17972937326975932,0.04804057921185544,0.6724033753524945
"ns(tstop, df = 4)1:regionWest Midlands",-0.40147401747442346,0.6591326572121551,-0.6090944107859626,0.5424618620904569,-1.6933502866444323,0.8904022516955853,2 Fully adjusted,Female,0.6693327104280634,0.1839023651029827,2.436109383357308
"ns(tstop, df = 4)2:regionWest Midlands",0.1699238445755854,0.6536202370345396,0.25997335294654594,0.7948843283183908,-1.1111482795786451,1.4509959687298162,2 Fully adjusted,Female,1.1852145873634412,0.3291807524364122,4.267362559025818
"ns(tstop, df = 4)3:regionWest Midlands",-2.2974848763727325,1.5065031190335847,-1.525044885301372,0.12724790260153462,-5.250176732275816,0.6552069795303508,2 Fully adjusted,Female,0.10051132448656445,0.005246591075258759,1.9255410237103718
"ns(tstop, df = 4)4:regionWest Midlands",0.6157123097595095,0.8774343959920561,0.7017189120599324,0.48285447643434853,-1.104027505181576,2.335452124700595,2 Fully adjusted,Female,1.850974597361555,0.3315331397802622,10.334131189263822
"ns(tstop, df = 4)1:regionYorkshire and The Humber",-1.6331281479433424,0.49826822834373913,-3.2776084346616217,0.0010469051128323926,-2.6097159301376505,-0.6565403657490342,2 Fully adjusted,Female,0.1953176350495485,0.07355543567802302,0.5186425477559481
"ns(tstop, df = 4)2:regionYorkshire and The Humber",0.4635926388837037,0.5385789478102175,0.8607700705135299,0.38936469210610963,-0.5920027016557998,1.5191879794232073,2 Fully adjusted,Female,1.5897752259053433,0.5532182434735788,4.56851396120506
"ns(tstop, df = 4)3:regionYorkshire and The Humber",-1.648663456845505,1.0601264736812186,-1.5551573305406012,0.11990860374254644,-3.7264731643181426,0.42914625062713263,2 Fully adjusted,Female,0.192306763221836,0.024077604020107748,1.5359456509864888
"ns(tstop, df = 4)4:regionYorkshire and The Humber",-0.5566891752581903,0.771164289865356,-0.7218814234193692,0.4703673833415805,-2.0681434095576945,0.9547650590413138,2 Fully adjusted,Female,0.5731033710793954,0.12642027463261454,2.598060120475585
(Intercept),-7.694425262517283,0.03182206109285636,-241.79531426531582,0,-7.756795356173115,-7.632055168861451,0 Unadjusted,Male,4.5535862506327615e-4,4.2782541427497457e-4,4.8466376821234625e-4
"timesincevax_pw(0,1]",-1.030919660966725,0.7078449876372299,-1.4564200905171496,0.14527652505219385,-2.418270343372895,0.35643102143944505,0 Unadjusted,Male,0.35667878613040377,0.08907555441497762,1.4282230103534097
"timesincevax_pw(1,4]",-0.42283295590213266,0.3032274148949249,-1.3944417131566214,0.16318425915072485,-1.0171477682213697,0.17148185641710434,0 Unadjusted,Male,0.6551880692711844,0.3616249086768499,1.1870626049681268
"timesincevax_pw(4,7]",-0.24810097678678864,0.2792285817726007,-0.8885228554032414,0.37425956726827103,-0.7953789405152832,0.2991769869417059,0 Unadjusted,Male,0.7802811490166861,0.4514101449152535,1.3487483131888884
"timesincevax_pw(7,14]",-0.31462916845993427,0.1916437548909851,-1.6417397406918288,0.10064395198447751,-0.6902440259082868,0.060985688988418274,0 Unadjusted,Male,0.7300595531862628,0.5014536864430994,1.0628837031373672
"timesincevax_pw(14,21]",-0.8293710799613716,0.2520261036590788,-3.2908141971011062,9.989787208994178e-4,-1.3233331662971244,-0.33540899362561893,0 Unadjusted,Male,0.4363236127111723,0.26624637786948024,0.7150455774562937
"timesincevax_pw(21, Inf]",-1.0599214499003533,0.19172317325706043,-5.528395091182961,3.23173588223945e-8,-1.4356919644859245,-0.6841509353147821,0 Unadjusted,Male,0.34648302553734667,0.23795065363267545,0.5045184165404127
(Intercept),-44.98766118466635,9.998159707104936,-4.499594175585836,6.808331286938541e-6,-64.58369412227155,-25.391628247061146,"1 Age, sex, IMD",Male,2.898057471723846e-20,8.946600024272061e-29,9.387630034458593e-12
age,0.7985775542538351,0.22905055155457443,3.4864685932160397,4.894428502197867e-4,0.34964672256783447,1.247508385939836,"1 Age, sex, IMD",Male,2.2223774677248733,1.4185663125965167,3.4816571951515183
I(age * age),-0.004178414546554628,0.0013102391782423952,-3.1890471724099356,0.0014274258232673759,-0.006746436147043079,-0.0016103929460661776,"1 Age, sex, IMD",Male,0.995830302881604,0.9932762699628324,0.9983909030408781
imd2,-0.048423057308716155,0.09616285335539476,-0.5035526257707453,0.614575790420967,-0.23689878653589655,0.14005267191846424,"1 Age, sex, IMD",Male,0.9527306421454151,0.7890711486004324,1.1503343875806205
imd3,-0.35632303975145657,0.09834609363692182,-3.6231539715948937,2.910324591988279e-4,-0.549077841300027,-0.16356823820288607,"1 Age, sex, IMD",Male,0.7002463762789727,0.5774820950553285,0.8491085553827477
imd4,-0.37764332632664666,0.09834384865544885,-3.8400299712667683,1.230192909239842e-4,-0.5703937277923842,-0.18489292486090914,"1 Age, sex, IMD",Male,0.6854749479369981,0.5653028194455905,0.831193279223429
imd5 least deprived,-0.3994218902537644,0.09950311703502945,-4.01416460263401,5.965670581612413e-5,-0.594444415991896,-0.2043993645156328,"1 Age, sex, IMD",Male,0.670707676623064,0.5518690903510606,0.8151367694736196
ethnicityMixed,-0.5745455377930229,0.6135503065300784,-0.9364277577210478,0.3490529918591306,-1.7770820412954864,0.6279909657094407,"1 Age, sex, IMD",Male,0.5629606550216919,0.16913094505045972,1.8738421819135396
ethnicitySouth Asian,-0.06038439639904047,0.24624539020358274,-0.24522041346283813,0.8062857711840771,-0.5430164925570747,0.42224769975899384,"1 Age, sex, IMD",Male,0.9414025922577229,0.5809930452236267,1.5253863157147491
ethnicityWhite,-0.08166085258970554,0.20520495864391153,-0.3979477549146858,0.6906686974772656,-0.48385518098080327,0.32053347580139224,"1 Age, sex, IMD",Male,0.9215844586841029,0.6164024622488498,1.3778626246713306
ethnicityOther,0.11011903266868271,0.3621887104211949,0.30403772812416924,0.7610991479708861,-0.5997577953638661,0.8199958607012315,"1 Age, sex, IMD",Male,1.116410951925051,0.5489445769154444,2.2704904392746754
"timesincevax_pw(0,1]",-1.0733549285942572,0.7078967970597569,-1.5162590550662574,0.12945386060728992,-2.46080715560264,0.3140972984141257,"1 Age, sex, IMD",Male,0.3418596765526498,0.08536601949094276,1.3690229338276916
"timesincevax_pw(1,4]",-0.4650283562483011,0.30316639392145334,-1.5339046991098366,0.12505309978982423,-1.0592235696572323,0.12916685716063014,"1 Age, sex, IMD",Male,0.6281172938871635,0.3467249135900751,1.1378799717478005
"timesincevax_pw(4,7]",-0.2898770351054921,0.2792318363501938,-1.0381231556345454,0.2992127223598493,-0.8371613776888541,0.2574073074778699,"1 Age, sex, IMD",Male,0.7483555833864577,0.43293772751324416,1.293571900980963
"timesincevax_pw(7,14]",-0.35474414848688723,0.1916370511616156,-1.851125063428974,0.06415156315128093,-0.7303458668671134,0.020857569893339034,"1 Age, sex, IMD",Male,0.7013528624463348,0.4817423425581573,1.021076609229724
"timesincevax_pw(14,21]",-0.8637339559569457,0.25198182223355947,-3.427762956473738,6.085765978860738e-4,-1.3576092522934964,-0.369858659620395,"1 Age, sex, IMD",Male,0.4215849600247243,0.2572751221970315,0.6908319661896136
"timesincevax_pw(21, Inf]",-1.0702948664476313,0.19181272188742912,-5.579895097238467,2.406636857160219e-8,-1.44624089312359,-0.6943488397716726,"1 Age, sex, IMD",Male,0.34290739062584996,0.2354537222982603,0.49939953124579695
(Intercept),-38.78984463893085,10.145127105295577,-3.823495185061135,1.315731623002384e-4,-58.67392838389127,-18.90576089397043,2 Fully adjusted,Male,1.424900436230806e-17,3.2978938384835316e-26,6.15647850600416e-9
