outcome,outcome_var,outcome_descr,brand,brand_descr,stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-0.7977674125370935,-0.9327061657223747,-0.6628286593518122,0.068847567735765,-11.587445116418666,4.771535983007272e-31,0.45033325099122135,0.39348742606670534,0.5153914039274612,3,7,5,0.5496667490087787,0.4846085960725388,0.6065125739332946,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.5387422055835622,-0.6518021623655073,-0.4256822488016172,0.057684711389468166,-9.339427945580804,9.685599528615636e-21,0.583481691032845,0.5211058127473509,0.6533239035957752,7,14,10.5,0.416518308967155,0.3466760964042248,0.4788941872526491,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-0.6854280663563935,-0.8245641697145063,-0.5462919629982808,0.07098911227736866,-9.655397065373757,4.663491217851457e-22,0.5038744916853183,0.4384260301738142,0.5790931329293639,14,21,17.5,0.4961255083146817,0.42090686707063607,0.5615739698261858,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-0.968325483513779,-1.1397518125671335,-0.7968991544604246,0.08746401995421522,-11.071129408649044,1.7320380138867131e-28,0.3797183506725835,0.3198984067290717,0.4507244262695597,21,28,24.5,0.6202816493274165,0.5492755737304402,0.6801015932709282,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.1149870852467234,-1.3212738426227335,-0.9087003278707133,0.10525027959859153,-10.593673380242919,3.1882938725214786e-26,0.3279195138718579,0.2667952302770609,0.40304771365772485,28,35,31.5,0.6720804861281421,0.5969522863422752,0.7332047697229391,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.0149488078510471,-1.1939493261064542,-0.8359482895956399,0.09132847321039594,-11.113169553517897,1.0824774478118176e-28,0.36242098246652976,0.3030221644626192,0.433463237796283,35,42,38.5,0.6375790175334702,0.566536762203717,0.6969778355373808,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.1000548468348539,-1.2645902206176167,-0.935519473052091,0.0839481618440935,-13.103977772352529,3.124435204039474e-39,0.33285282727338245,0.28235497568490747,0.39238198071466185,0,3,1.5,0.6671471727266176,0.6076180192853382,0.7176450243150925,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.8155912865660031,-0.9502967443513051,-0.6808858287807011,0.06872853728325695,-11.866850638834858,1.759679047598185e-32,0.4423776780359864,0.38662627726635673,0.5061684151635908,3,7,5,0.5576223219640136,0.4938315848364092,0.6133737227336433,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.5519566304898784,-0.6639649837596483,-0.43994827722010854,0.05714816912620716,-9.658343196803495,4.5313281367339505e-22,0.5758220364685752,0.5148060847148253,0.6440697332986839,7,14,10.5,0.4241779635314248,0.3559302667013161,0.48519391528517475,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-0.6924938503555427,-0.8297517412186088,-0.5552359594924765,0.07003082298743186,-9.888415140856214,4.67368158752461e-23,0.5003267718355331,0.43615755282448326,0.5739368193770592,14,21,17.5,0.4996732281644669,0.4260631806229408,0.5638424471755168,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-0.9716711732862033,-1.1418910372577737,-0.8014513093146328,0.08684846523417936,-11.188121409701095,4.662063235053879e-29,0.3784500537174834,0.31921480360993265,0.44867732178793457,21,28,24.5,0.6215499462825166,0.5513226782120655,0.6807851963900673,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.1168802775304303,-1.322292049691397,-0.9114685053694636,0.10480385036726629,-10.656863021888258,1.6196869551133328e-26,0.32729928646863615,0.26652371574017514,0.40193354886028493,28,35,31.5,0.6727007135313638,0.5980664511397151,0.7334762842598248,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.0085770983990054,-1.1850139890329836,-0.8321402077650273,0.09002047589939914,-11.20386321358847,3.903324224833507e-29,0.36473759622339896,0.3057419024352382,0.4351170482004906,35,42,38.5,0.635262403776601,0.5648829517995094,0.6942580975647619,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-1.0335679315780522,-1.19901391301486,-0.8681219501412443,0.08441276612316592,-12.24421351232564,1.8041753641415216e-34,0.3557354538343345,0.3014913620884507,0.4197391004442567,0,3,1.5,0.6442645461656655,0.5802608995557432,0.6985086379115493,0,NA,NA,NA,NA,NA
