term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,strata,robust.se
imd5 least deprived,-0.2891746465112087,0.09299690067092393,-3.1307128356231133,0.001743825867872966,-0.47021069873388543,-0.10813859428853201,1 Demographics,all,0.09236703003252408
ethnicityBlack,-0.16021061703725586,0.23216009906684995,-0.6788076350301133,0.49725975547207146,-0.6227968095452859,0.3023755754707742,1 Demographics,all,0.23601770040513553
ethnicitySouth Asian,0.3081607967116921,0.12976313500988448,2.3893925536565805,0.01687625945817487,0.05538355335844519,0.5609380400649391,1 Demographics,all,0.12897035116314465
ethnicityMixed,-0.678458354939308,0.5791974008586278,-1.1755492326046162,0.2397750525945835,-1.8096350881715306,0.4527183782929147,1 Demographics,all,0.5771415914551495
ethnicityOther,-0.04940236102072793,0.3062962525784216,-0.16086744174788997,0.8721978059995573,-0.6513069310182935,0.5525022089768377,1 Demographics,all,0.3070998113972054
"tt(tte_vax1)(0,3]",-0.9580359197474518,0.17288698250100487,-5.537483918939842,3.068478583912883e-8,-1.29712781167663,-0.6189440278182737,2 Demographics + cinical,all,0.17300924639630716
"tt(tte_vax1)(3,7]",-1.0800222375563389,0.16012623213418795,-6.720861596214977,1.8065312825099226e-11,-1.3949825529577033,-0.7650619221549745,2 Demographics + cinical,all,0.16069699131500947
"tt(tte_vax1)(7,14]",-0.9333425075615391,0.12099405756362082,-7.557502799720943,4.1088118304732136e-14,-1.1753957027159578,-0.6912893124071204,2 Demographics + cinical,all,0.1234987974593939
"tt(tte_vax1)(14,21]",-1.1412118371795166,0.1394771227126373,-8.032896488079496,9.5197982976608e-16,-1.4196586095139874,-0.8627650648450459,2 Demographics + cinical,all,0.1420672902822824
"tt(tte_vax1)(21, Inf]",-1.5961828513159375,0.12700210117574384,-11.99955781478249,3.5719966572231995e-33,-1.8568975334407802,-1.3354681691910948,2 Demographics + cinical,all,0.1330201392379283
age,0.3948803033293446,0.18564936535444918,2.0874123194356247,0.03685087931895405,0.0241096771700523,0.7656509294886369,2 Demographics + cinical,all,0.1891721628988511
I(age * age),-0.0018038538341819247,0.0010557662684909212,-1.6769579216344395,0.093550710424227,-0.0039121288855470835,3.044212171832341e-4,2 Demographics + cinical,all,0.0010756703021050204
sexMale,0.17689946433485323,0.05556039917159489,3.2003091767193848,0.0013728023957428478,0.06856100081922602,0.28523792785048047,2 Demographics + cinical,all,0.055275741988213674
imd2,-0.03993052690602629,0.09122938362722936,-0.4411083191760964,0.659134581112529,-0.21735269560531056,0.137491641793258,2 Demographics + cinical,all,0.09052317802713099
imd3,-0.19820403916965815,0.09149415968293334,-2.1871130498540396,0.028734272211916982,-0.3758230142787964,-0.02058506406051991,2 Demographics + cinical,all,0.0906235913058475
imd4,-0.0589640711913199,0.08984151356727138,-0.666174145793438,0.5052997963684897,-0.2324434183659203,0.11451527598328053,2 Demographics + cinical,all,0.08851149742698511
imd5 least deprived,-0.18874764012233242,0.09362281266171428,-2.0424789451321295,0.041104045863980206,-0.3698699854411808,-0.007625294803484006,2 Demographics + cinical,all,0.09241105793143058
ethnicityBlack,-0.2113574673889825,0.2328710067580043,-0.8931715432018883,0.3717653147780458,-0.675157537038502,0.25244260226053705,2 Demographics + cinical,all,0.23663703685777668
ethnicitySouth Asian,0.22818391761943654,0.1312040271252463,1.7467643252103264,0.08067822718247442,-0.027850771165210647,0.48421860640408376,2 Demographics + cinical,all,0.1306323436574428
ethnicityMixed,-0.7412238631068252,0.5794715383497838,-1.2848046514431923,0.19886055653285678,-1.8719576867578822,0.3895099605442317,2 Demographics + cinical,all,0.576915613026638
ethnicityOther,0.0063663225047919615,0.3072326997815221,0.020699148263982645,0.9834856484621816,-0.5964489558934444,0.6091816009030283,2 Demographics + cinical,all,0.3075644670785619
bmiObese I (30-34.9),0.05822697792454315,0.08161669961517293,0.7162566396755705,0.47383289531171313,-0.10110526884165147,0.21755922469073777,2 Demographics + cinical,all,0.08129345642215219
bmiObese II (35-39.9),0.3210182164296069,0.12963598282822952,2.4782394107772543,0.013203251831697549,0.06713469740914968,0.5749017354500641,2 Demographics + cinical,all,0.12953478789562362
bmiObese III (40+),0.6163110146610677,0.19389030007107624,3.197793653950955,0.0013848333400646039,0.238567006532657,0.9940550227894784,2 Demographics + cinical,all,0.19273007621977106
chronic_cardiac_disease,0.30733208063443557,0.13772023273664188,2.2227257983580806,0.026234295199514212,0.03633157765641892,0.5783325836124522,2 Demographics + cinical,all,0.13826810345273388
heart_failure,0.20831789003496518,0.09771841957887922,2.1236853486390856,0.03369646333489315,0.01605985987736494,0.4005759201925654,2 Demographics + cinical,all,0.09809263418823361
other_heart_disease,0.026490882880856062,0.12213627564252831,0.21567411393624564,0.829241780429821,-0.21424814424455363,0.2672299100062658,2 Demographics + cinical,all,0.12282829124633335
dialysis,1.3000905499919344,0.30409711285221575,4.282363568391948,1.8491851399961234e-5,0.7050615166252278,1.8951195833586412,2 Demographics + cinical,all,0.30359182008456276
diabetes,0.295919031585167,0.058801414232770036,5.030157935320934,4.900759804419581e-7,0.1806163608331614,0.41122170233717265,2 Demographics + cinical,all,0.05882897423702599
chronic_liver_disease,0.5264721381059425,0.260300403720614,2.0137509426006126,0.04403568860641377,0.014061984634399338,1.0388822915774858,2 Demographics + cinical,all,0.26143855576600855
current_copd,0.3528692369232114,0.07966074753800448,4.419793031586702,9.879547430864384e-6,0.19638883372810118,0.5093496401183217,2 Demographics + cinical,all,0.07983840745514088
other_resp_conditions,0.14347346974198597,0.10453534061664886,1.36762831415833,0.17142844902661675,-0.06214002225737231,0.34908696174134424,2 Demographics + cinical,all,0.10490677054334228
lung_cancer,0.43564591501641675,0.24650114772391768,1.748560430640037,0.080367031169783,-0.05267023836447232,0.9239620683973058,2 Demographics + cinical,all,0.249145472688613
haematological_cancer,0.3551374945121929,0.1685705272027356,2.1363922697600204,0.03264745361596435,0.029328087384036305,0.6809469016403495,2 Demographics + cinical,all,0.16623234390942881
cancer_excl_lung_and_haem,0.09764453559204944,0.06932641743176238,1.4051408131773562,0.15997940987679163,-0.03855517567731531,0.2338442468614142,2 Demographics + cinical,all,0.06949092551888235
chemo_or_radio,0.16925985683884412,0.14367757661882904,1.18549184832794,0.23582303578724514,-0.11057608121542631,0.4490957948931146,2 Demographics + cinical,all,0.14277606132642268
permanant_immunosuppression,-0.16429636218049698,1.0008187543533056,-0.16388278860001063,0.8698234166102106,-2.129206499575497,1.800613775214503,2 Demographics + cinical,all,1.0025235937466
asplenia,0.06959977626902772,0.5013651570511493,0.1383170389586033,0.8899898598009042,-0.9166348615341043,1.0558344140721598,2 Demographics + cinical,all,0.5031901838923701
dmards,0.34555624537771623,0.13616721079690294,2.537790144315548,0.011155485495685288,0.0786792551386854,0.612433235616747,2 Demographics + cinical,all,0.1361642317635031
dementia,0.734216486046419,0.0704331855841738,10.290349597760065,7.789304655947021e-25,0.5943730477030049,0.874059924389833,2 Demographics + cinical,all,0.07135000410542304
other_neuro_conditions,0.25354324265542677,0.1558349881781084,1.6157828147366649,0.10614127839390214,-0.054007759617811846,0.5610942449286653,2 Demographics + cinical,all,0.15691666005047122
LD_incl_DS_and_CP,-0.29164572202677697,1.0027336986345465,-0.2895720985575393,0.7721436149772943,-2.2656449928994853,1.6823535488459316,2 Demographics + cinical,all,1.0071609919587112
psychosis_schiz_bipolar,0.4236966523543677,0.22676050114610483,1.8627755949327818,0.0624938450270467,-0.022105934518537096,0.8694992392272725,2 Demographics + cinical,all,0.22745447895437818
flu_vaccine,0.06879649496594831,0.08673334723831583,0.7852067757297676,0.4323323434213486,-0.10292725546976508,0.2405202454016617,2 Demographics + cinical,all,0.0876157683458719
