outcome,outcome_var,outcome_descr,strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
postest,positive_test_1_date,Positive test,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.0798190361687665,-1.2848981738474925,-0.8747398984900405,0.10463413577818988,-10.31994987236131,5.725304099855563e-25,0.3396569857131866,0.27667875533077707,0.41697046022143464,0.6603430142868134,0.5830295397785654,0.723321244669223
postest,positive_test_1_date,Positive test,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.193353951966672,-1.4824258573684337,-0.9042820465649104,0.14748837615482935,-8.09117289835723,5.909290157938413e-16,0.3032026297399699,0.22708614107813943,0.4048324316260229,0.6967973702600301,0.5951675683739771,0.7729138589218606
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-0.9901178085382392,-1.166850087742143,-0.8133855293343352,0.090171187122797,-10.980423349532664,4.746939810149356e-28,0.3715329186936603,0.3113461112383548,0.44335453275455977,0.6284670813063398,0.5566454672454402,0.6886538887616451
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-0.6625643792573089,-0.8012010932016718,-0.5239276653129461,0.07073431707822778,-9.366943891245231,7.466305267529496e-21,0.5155276296164734,0.44878960212995567,0.5921900499401974,0.48447237038352664,0.4078099500598026,0.5512103978700443
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-0.5975208258643069,-0.7191670762994218,-0.475874575429192,0.06206555395642219,-9.62725356940891,6.134719371515995e-22,0.5501739236839245,0.4871578523422415,0.6213414088399338,0.4498260763160755,0.37865859116006617,0.5128421476577585
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-0.750334479989216,-0.9044830501131325,-0.5961859098652995,0.07864867484291588,-9.54033213512943,1.4237559575986828e-21,0.4722085820020462,0.40475106704838903,0.5509088500802525,0.5277914179979538,0.4490911499197475,0.595248932951611
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-0.9665044567298269,-1.174024017390622,-0.7589848960690317,0.10587927242422973,-9.128363225403588,6.954270939820646e-20,0.38041045794119294,0.30912052877103513,0.4681413980700584,0.6195895420588071,0.5318586019299416,0.6908794712289649
postest,positive_test_1_date,Positive test,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.0489796301730314,-1.343375267743949,-0.7545839926021138,0.1502046159485954,-6.983671064623102,2.875649148980305e-12,0.3502949972632874,0.2609633591941171,0.4702061832995162,0.6497050027367126,0.5297938167004839,0.7390366408058828
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-0.5750731920765134,-0.7477728890810442,-0.4023734950719826,0.08811370941852198,-6.5264894177253865,6.732907131778563e-11,0.5626636847763342,0.47341973779301977,0.6687309313336998,0.4373363152236658,0.33126906866630024,0.5265802622069802
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-0.7281294708229542,-0.8964717636825437,-0.5597871779633647,0.08589050318651367,-8.4774153580379,2.3025175768479955e-17,0.4828112585134751,0.4080066671398095,0.5713306426619942,0.5171887414865248,0.4286693573380058,0.5919933328601905
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-0.6598288604514746,-0.8012453820841144,-0.5184123388188348,0.0721526123684493,-9.144906037248386,5.968172413896227e-20,0.5169397957651342,0.44876972618017047,0.5954651948567792,0.48306020423486584,0.4045348051432208,0.5512302738198296
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-0.8660051611251522,-1.047135797162418,-0.6848745250878865,0.09241528796753472,-9.370799790499792,7.198496326095064e-21,0.42062854060816957,0.3509414785613186,0.5041534842204313,0.5793714593918304,0.49584651577956873,0.6490585214386815
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.2506083405222597,-1.5014575414964728,-0.9997591395480466,0.12798663799584054,-9.77139770296102,1.4937687625938767e-22,0.28633055738627805,0.2228051755776815,0.36796805945179833,0.713669442613722,0.6320319405482017,0.7771948244223185
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.4505309114935803,-1.8092226928243333,-1.0918391301628272,0.1830093737232256,-7.92599243406675,2.2633137377388965e-15,0.2344457850847599,0.1637813957908231,0.33559871607278846,0.7655542149152401,0.6644012839272115,0.8362186042091769
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-0.5753927933901511,-0.7483088054362592,-0.40247678134404313,0.08822407626366989,-6.52194749730799,6.940031013902591e-11,0.5624838854571232,0.47316609238508683,0.6686618641756967,0.43751611454287676,0.33133813582430327,0.5268339076149131
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-0.7114620007145342,-0.8803674871519873,-0.5425565142770812,0.08617785212879323,-8.255740693690656,1.5096306312502168e-16,0.4909259384684973,0.4146305122947979,0.5812603508779414,0.5090740615315027,0.41873964912205863,0.585369487705202
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-0.6147054904257109,-0.757543496099116,-0.4718674847523058,0.07287787265485138,-8.434734275751266,3.319561635193592e-17,0.5408001426780238,0.46881666361410745,0.6238361752459051,0.4591998573219762,0.37616382475409493,0.5311833363858925
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-0.7799466931789383,-0.9641343089536648,-0.5957590774042117,0.09397500016713317,-8.299512548995098,1.0453942708177798e-16,0.4584304481237606,0.38131315628376244,0.5511440460516341,0.5415695518762393,0.44885595394836586,0.6186868437162376
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.1149681372918105,-1.3681347518798623,-0.8618015227037589,0.1291690136068814,-8.631854545898703,6.036511868004829e-18,0.32792572733488784,0.25458137439456924,0.4224004324898057,0.6720742726651121,0.5775995675101944,0.7454186256054307
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.2655223172010015,-1.6245698938910098,-0.9064747405109932,0.183190905303429,-6.908215858777751,4.907868136967158e-12,0.28209191619424173,0.19699638633471234,0.40394573049138816,0.7179080838057583,0.5960542695086118,0.8030036136652876
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-0.3905447083511163,-0.5879513542104426,-0.19313806249178997,0.10071952720378785,-3.8775470774492353,1.0551491478536399e-4,0.6766881763900304,0.5554640690290089,0.8243681519607902,0.3233118236099696,0.17563184803920984,0.4445359309709911
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-0.47910463142083326,-0.6764203455047176,-0.2817889173369489,0.10067313258829531,-4.759011854534623,1.945430110702653e-6,0.6193376791211669,0.5084337559126074,0.7544329154359398,0.3806623208788331,0.24556708456406018,0.4915662440873926
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-0.3175192247268592,-0.49811455798164395,-0.1369238914720744,0.09214216928438368,-3.445970799177533,5.690118418299728e-4,0.7279526859482349,0.607675316857121,0.8720365930279267,0.2720473140517651,0.1279634069720733,0.39232468314287905
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-0.5130739457446772,-0.7967616519311588,-0.2293862395581957,0.1447412852604303,-3.544765716440287,3.9296220026705664e-4,0.5986525221624266,0.45078640627928007,0.795021405480007,0.4013474778375734,0.204978594519993,0.5492135937207199
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-0.8530792565728645,-1.1313397546986257,-0.5748187584471034,0.1419722506743208,-6.00877461983608,1.8693077022162664e-9,0.4261008359678614,0.3226007608828065,0.5628068635537647,0.5738991640321386,0.43719313644623525,0.6773992391171935
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.057187458724763,-1.4447917340414462,-0.6695831834080798,0.1977609172281003,-5.345785575546191,9.002573405201158e-8,0.34743160318225125,0.23579517955153648,0.5119219108692874,0.6525683968177487,0.4880780891307126,0.7642048204484635
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-3.066729284161308,-3.593435318043605,-2.5400232502790105,0.2687325063301609,-11.411828535523606,3.649751724259248e-30,0.04657323383185595,0.027503684044060058,0.07886456614619171,0.953426766168144,0.9211354338538082,0.97249631595594
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-2.8838512047379967,-3.2882285492945535,-2.47947386018144,0.20631876286821288,-13.977648783111746,2.1342301074645153e-44,0.05591899212481814,0.03731990124052967,0.08378729783077779,0.9440810078751819,0.9162127021692222,0.9626800987594704
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-2.2489267145451586,-2.47672404493121,-2.0211293841591074,0.11622526341447473,-19.34972353235447,2.049384680085804e-83,0.10551240874514184,0.08401801448884084,0.13250573066899285,0.8944875912548582,0.8674942693310072,0.9159819855111592
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.8900477917076057,-2.100399487112776,-1.6796960963024354,0.10732426568263376,-17.61062868388613,2.0416479462447233e-69,0.1510645890291803,0.12240751825812507,0.18643062438724334,0.8489354109708197,0.8135693756127567,0.877592481741875
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-2.1473691337391334,-2.4188632388863,-1.8758750285919668,0.13851994592180145,-15.50223774236373,3.3501766296072724e-54,0.11679101548792073,0.08902275757146337,0.1532208355571334,0.8832089845120793,0.8467791644428666,0.9109772424285366
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-2.514934920412262,-2.9355107558764226,-2.0943590849481017,0.21458345091114392,-11.720078644152585,1.005785844344271e-31,0.08086817490293856,0.053103589408261716,0.12314914650787878,0.9191318250970615,0.8768508534921212,0.9468964105917382
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-3.086259673899137,-3.6135276332847095,-2.5589917145135646,0.2690192082837211,-11.472265098052825,1.818363561832989e-30,0.045672465236591374,0.026956585992433654,0.0773827249998628,0.9543275347634086,0.9226172750001372,0.9730434140075663
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-2.8890851120383134,-3.293886826239824,-2.4842833978368026,0.20653528197177864,-13.988336929440866,1.836564966457266e-44,0.05562708188565251,0.03710933119735323,0.08338528718442091,0.9443729181143475,0.916614712815579,0.9628906688026467
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-2.232677358955664,-2.4622529995771605,-2.0031017183341677,0.11713258122718577,-19.06111293343097,5.313252117099954e-81,0.10724092298205243,0.08524268273037497,0.13491616164192385,0.8927590770179475,0.8650838383580761,0.9147573172696251
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.8541133341207536,-2.0682447611904995,-1.6399819070510078,0.10925273564146447,-16.97086414573097,1.3493179041764577e-64,0.15659172567891708,0.12640746238064318,0.19398355199365291,0.8434082743210829,0.8060164480063471,0.8735925376193568
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-2.0850430454225672,-2.361170539333401,-1.8089155515117334,0.14088396322018784,-14.799718844960722,1.470961839710143e-49,0.12430176942842693,0.09430976527146752,0.16383170754972004,0.875698230571573,0.83616829245028,0.9056902347285325
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-2.4171125496981705,-2.8392908782798005,-1.9949342211165402,0.21540106446430604,-11.221451276062327,3.199757622332934e-29,0.08917874525377495,0.0584671115665049,0.13602260128741814,0.9108212547462251,0.8639773987125818,0.9415328884334951
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-1.0608589702089033,-2.3234725989946017,0.2017546585767951,0.644202464302933,-1.6467788141059323,0.09960351751723182,0.3461583428864086,0.09793291270233068,1.2235477843294325,0.6538416571135914,-0.22354778432943245,0.9020670872976693
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-0.848479231437274,-1.8960238689121407,0.1990654060375927,0.53447137076893525,-1.5875110957142209,0.11239693596768915,0.42806542564028377,0.15016450753926097,1.2202617757773995,0.5719345743597162,-0.22026177577739947,0.849835492460739
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.1195872934352429,-1.6094407065960201,-0.6297338802744656,0.249929803315101,-4.479606987981798,7.478060051383774e-6,0.3264144802271328,0.1999994411683968,0.5327335530514741,0.6735855197728672,0.4672664469485259,0.8000005588316033
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-0.7511266056431253,-1.1903513430014767,-0.31190186828477373,0.2240983716144278,-3.3517718144577833,8.029617165514196e-4,0.47183468157785596,0.30411439682930114,0.732053362355737,0.528165318422144,0.26794663764426296,0.6958856031706988
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-0.4607387824088689,-1.1090685886357834,0.1875910238180456,0.33078659166232516,-1.3928580964950419,0.16366270606065925,0.6308174364893341,0.32986605903177596,1.2063400501008879,0.3691825635106659,-0.20634005010088785,0.6701339409682241
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-0.6826312144991632,-1.9670727717249354,0.6018103427266092,0.6553393671298472,-1.0416453653453546,0.29757612778664727,0.505285726580734,0.13986567633069602,1.825420447562567,0.494714273419266,-0.825420447562567,0.860134323669304
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.2631463015497773,-1.4829366556224668,-1.0433559474770877,0.11213999635012066,-11.26401232978476,1.9755454879131484e-29,0.28276296790118327,0.22697017549379206,0.35227049475701916,0.7172370320988167,0.6477295052429808,0.7730298245062079
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-0.9971504085963127,-1.162135810185201,-0.8321650070074242,0.0841777720867691,-11.845768590412039,2.2633373169345467e-32,0.36892924230636226,0.31281734840841197,0.43510625776113915,0.6310707576936377,0.5648937422388609,0.687182651591588
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.0304369091846355,-1.1609355231260017,-0.8999382952432692,0.06658214894290035,-15.476173802505528,5.024830742195075e-54,0.3568510150185983,0.31319304445004303,0.4065947477965658,0.6431489849814017,0.5934052522034342,0.686806955549957
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.1874774186870136,-1.3307062373794738,-1.0442485999945534,0.07307727071631462,-16.249613690374282,2.2477629945934934e-59,0.30498965570017333,0.2642905435131741,0.3519561799208815,0.6950103442998267,0.6480438200791185,0.7357094564868258
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.3721242971789311,-1.5399770413334737,-1.2042715530243886,0.08564072884937866,-16.021866179959375,8.991082977435956e-58,0.25356773379612996,0.21438602338769577,0.29991038877674886,0.74643226620387,0.7000896112232511,0.7856139766123043
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.4112667589715229,-1.6202758561713253,-1.2022576617717204,0.10663925401101226,-13.234026926199112,5.581492847596597e-40,0.24383420826219157,0.19784411503519467,0.300514984275743,0.7561657917378084,0.6994850157242569,0.8021558849648054
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-1.302798493142337,-1.522892279646497,-1.0827047066381772,0.11229481165992419,-11.601591149979017,4.044869419233009e-31,0.2717701808604117,0.21808022492508403,0.3386782603983158,0.7282298191395883,0.6613217396016842,0.781919775074916
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.0246175202070484,-1.1901992589294106,-0.8590357814846864,0.08448203131713121,-12.128230160101243,7.484962937873123e-34,0.35893372405140767,0.30416065130234,0.4235702998063014,0.6410662759485923,0.5764297001936987,0.69583934869766
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.0336909556576255,-1.165748579151259,-0.901633332163992,0.06737757659594112,-15.341765137333477,4.021104151209121e-53,0.35569169249945914,0.3116892506054077,0.40590613846127543,0.6443083075005409,0.5940938615387246,0.6883107493945924
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.1529355975532416,-1.2988106936435149,-1.0070605014629683,0.07442743705543439,-15.490733567710013,4.0069231898300575e-54,0.31570861426508784,0.27285610964548856,0.3652911758167407,0.6842913857349122,0.6347088241832592,0.7271438903545114
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.2878791710507869,-1.4583500174869672,-1.1174083246146065,0.08697651986507537,-14.807205129023828,1.3159941396642124e-49,0.27585520484563425,0.23261977682082158,0.32712650265777204,0.7241447951543658,0.6728734973422279,0.7673802231791784
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.300040286906933,-1.5124507264541505,-1.0876298473597155,0.10837466464827104,-11.99579524537586,3.7380953339945245e-33,0.2725208137921917,0.2203692508901105,0.3370143232323858,0.7274791862078083,0.6629856767676142,0.7796307491098895
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-0.8223067067974743,-1.4724219747266643,-0.17219143886828436,0.3316975582496497,-2.4790858007419256,0.013171961634846359,0.43941687865985823,0.22936928529551256,0.8418180010562651,0.5605831213401418,0.15818199894373486,0.7706307147044874
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-0.935808934777795,-1.1088476131401461,-0.7627702564154439,0.08828666226892852,-10.599663762655826,2.990534637883209e-26,0.3922684175862715,0.3299389594019655,0.46637266394530813,0.6077315824137285,0.5336273360546919,0.6700610405980345
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-0.9377731490474057,-1.0825695763170908,-0.7929767217777206,0.07387708570760532,-12.693694398815005,6.408980886957467e-37,0.3914986745805101,0.3387240291926947,0.45249583433333157,0.60850132541949,0.5475041656666684,0.6612759708073053
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-0.995876064456811,-1.1637832389698148,-0.8279688899438071,0.08566849995073088,-11.624763653262901,3.0844583376021076e-31,0.36939968481334734,0.3123024283678244,0.4369358504618629,0.6306003151866526,0.5630641495381371,0.6876975716321756
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.1653699411807084,-1.360756609024428,-0.9699832733369885,0.09968890723753343,-11.690066362187387,1.4327461925605232e-31,0.3118072903364512,0.25646665853862877,0.379089378950661,0.6881927096635487,0.6209106210493389,0.7435333414613712
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.0957893092860236,-1.3453253198381414,-0.8462532987339058,0.12731663057098297,-8.606804188672642,7.512561467416244e-18,0.3342756559135056,0.26045496290973935,0.4290193317419256,0.6657243440864944,0.5709806682580745,0.7395450370902606
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.7971797892065338,-1.9988679699461402,-1.5954916084669273,0.1029040239159991,-17.46462111796112,2.664643528709755e-68,0.16576572390840016,0.13548857359285923,0.2028088014672564,0.8342342760915998,0.7971911985327436,0.8645114264071407
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.5370712248646539,-1.6880738206919865,-1.3860686290373212,0.07704355642165975,-19.95067850258957,1.4786810867749053e-88,0.215009895815542,0.18487528420101057,0.25005643939049327,0.784990104184458,0.7499435606095067,0.8151247157989894
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.440508797613198,-1.5528839090857962,-1.3281336861406,0.05733529409672765,-25.12429421192092,2.699437701511743e-139,0.2368072410661415,0.21163675174466454,0.26497131976876226,0.7631927589338585,0.7350286802312378,0.7883632482553354
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.4447160547930156,-1.5636750708227922,-1.325757038763239,0.060694490800907656,-23.803083866903627,3.103008434779475e-125,0.23581302502876614,0.20936522358406923,0.2656018120931557,0.7641869749712339,0.7343981879068443,0.7906347764159307
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.6237086068247533,-1.766705745412844,-1.4807114682366624,0.07295906440936369,-22.25506343823625,1.0075090263456191e-109,0.19716612986282117,0.17089503430736339,0.22747578899902457,0.8028338701371789,0.7725242110009755,0.8291049656926366
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.6981891183167859,-1.8841624995614141,-1.5122157370721576,0.09488612174078845,-17.897128549061456,1.241607377944752e-71,0.18301464201750942,0.1519562695951421,0.22042104140906008,0.8169853579824906,0.77957895859094,0.8480437304048579
