outcome,outcome_var,outcome_descr,strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.0543033222874054,-1.1569327201363722,-0.9516739244384387,0.05236289985861699,-20.13454803179519,3.6765175180728076e-90,0.3484350897289319,0.31444920691289874,0.38609418973042003,0.6515649102710681,0.61390581026958,0.6855507930871012
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-0.9572022995331376,-1.0388350551716736,-0.8755695438946015,0.04165013045262304,-22.981976025788295,7.06009705611824e-117,0.38396560545516534,0.35386667709178243,0.41662466605837795,0.6160343945448347,0.5833753339416221,0.6461333229082176
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.14257442773995,-1.2358795264432267,-1.0492693290366735,0.047605516958094875,-24.000882686469094,2.722393540408275e-127,0.31899672977465465,0.29057907796082044,0.3501935318985508,0.6810032702253453,0.6498064681014493,0.7094209220391796
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.503247678930155,-1.6162881463646968,-1.3902072114956132,0.05767476766215628,-26.064217332192598,9.283419921311831e-150,0.22240668047937592,0.19863463508762766,0.24902369871212968,0.777593319520624,0.7509763012878703,0.8013653649123723
covidadmitted,covidadmitted_1_date,COVID-related admission,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-2.028975515941619,-2.1426976715234494,-1.9152533603597892,0.05802257412832885,-34.96872633492824,6.72500437039641e-268,0.13147014124250456,0.11733787662999302,0.1473045067350911,0.8685298587574954,0.8526954932649089,0.8826621233700069
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-1.0813957528529974,-1.2030149105137515,-0.9597765951922433,0.06205173085835786,-17.427326166315023,5.118395188980594e-68,0.3391218648547506,0.30028750582169544,0.3829784356424424,0.6608781351452494,0.6170215643575576,0.6997124941783046
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-0.9719442823435377,-1.0747131926450302,-0.8691753720420452,0.052434080989304174,-18.5364988573329,1.0482788229924866e-76,0.37834670969280143,0.34139565604610445,0.41929717089322743,0.6216532903071985,0.5807028291067726,0.6586043439538956
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-0.8565959990950717,-0.9383211250473582,-0.7748708731427851,0.0416972590297189,-20.543220802224667,8.849493866909691e-94,0.4246049808495786,0.3912842014712518,0.4607632740713073,0.5753950191504213,0.5392367259286928,0.6087157985287481
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.0226570632640428,-1.116029285020385,-0.9292848415077005,0.047639764043038775,-21.466459454756173,3.205272890060914e-102,0.3596380883751719,0.3275779342567383,0.3948359797298754,0.640361911624828,0.6051640202701246,0.6724220657432617
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.3702275909285462,-1.4835437716524373,-1.256911410204655,0.05781544029263539,-23.70002864274801,3.6032369941407574e-124,0.2540491336944956,0.2268324200829149,0.28453147176815297,0.7459508663055043,0.715468528231847,0.7731675799170851
covidadmitted,covidadmitted_1_date,COVID-related admission,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.8880079218583528,-2.004712625759394,-1.7713032179573116,0.0595443104167184,-31.707612509830195,1.2202241608091575e-220,0.15137305563853612,0.13469899915664363,0.17011115239765454,0.8486269443614639,0.8298888476023455,0.8653010008433564
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-0.8017383482049011,-0.9715246639350228,-0.6319520324747794,0.08662726308716615,-9.255034958199884,2.1416031761707057e-20,0.44854855242919106,0.3785055042512195,0.5315531785577053,0.551451447570809,0.46844682144229466,0.6214944957487805
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-0.7566456494298158,-0.8785315021024621,-0.6347597967571695,0.06218780224231994,-12.167107087680685,4.652820729533828e-34,0.46923777811388195,0.4153924669711095,0.5300627958295798,0.5307622218861181,0.4699372041704202,0.5846075330288905
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-0.6426239407148421,-0.7380571928834956,-0.5471906885461886,0.04869132949453094,-13.197913209312189,9.019926905238332e-40,0.5259106536176114,0.47804175684801375,0.578572920935102,0.47408934638238864,0.42142707906489796,0.5219582431519862
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-0.7894350253644367,-0.9464411217121013,-0.6324289290167721,0.08010662317578726,-9.854803436565884,6.534442720563593e-23,0.45410127852661414,0.38811983975030623,0.5312997431210108,0.5458987214733859,0.4687002568789892,0.6118801602496937
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.1930049125361075,-1.3117568163239974,-1.0742530087482176,0.06058881934800327,-19.6901825348974,2.617447182711454e-86,0.3033084778847135,0.2693464482481532,0.34155279698355,0.6966915221152865,0.65844720301645,0.7306535517518469
covidadmitted,covidadmitted_1_date,COVID-related admission,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.7293710996846052,-1.854476197939358,-1.6042660014298524,0.06383030465945597,-27.093260934771557,1.1821937832873375e-161,0.1773959392579487,0.15653491451535662,0.201037061684552,0.8226040607420513,0.798962938315448,0.8434650854846434
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-3.7243082219433448,-4.2159990911385465,-3.2326173527481425,0.25086729811037195,-14.845730192800149,7.414307515063087e-50,0.024129787111645803,0.014757570241600522,0.03945409823712287,0.9758702128883542,0.9605459017628771,0.9852424297583995
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-3.25106935085645,-3.5648112749006446,-2.937327426812255,0.16007535164878095,-20.30961867252102,1.0572195150561653e-91,0.03873276676084034,0.028302326339544687,0.053007205236465134,0.9612672332391596,0.9469927947635348,0.9716976736604553
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-2.558820705093196,-2.7207495791810374,-2.396891831005355,0.08261829062427448,-30.971600668065346,1.3007535353470436e-210,0.07739595930637486,0.06582539458379533,0.09100035867356067,0.9226040406936251,0.9089996413264393,0.9341746054162047
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-2.271461138056974,-2.412127334240804,-2.1307949418731438,0.0717697862273935,-31.649267156239485,7.761398224994933e-220,0.10316133695318729,0.08962443050856564,0.11874286265006655,0.8968386630468127,0.8812571373499335,0.9103755694914344
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-2.3390400733815055,-2.4875396150854305,-2.1905405316775806,0.07576646452448646,-30.87170673808551,2.86471247057919e-209,0.09642015008972145,0.0831142081596271,0.11185627041611368,0.9035798499102785,0.8881437295838863,0.9168857918403729
coviddeath,coviddeath_date,COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-2.9673193163194287,-3.1050289584560766,-2.8296096741827808,0.07026131256639624,-42.232620028487815,0,0.05144102277797102,0.04482322052920958,0.059035892405797104,0.948558977222029,0.9409641075942029,0.9551767794707904
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-3.658223564045155,-4.150221622568802,-3.166225505521508,0.25102403023956826,-14.573200663513683,4.159378440563353e-48,0.02577826551359176,0.01576092312149583,0.0421624398372274,0.9742217344864083,0.95783756016277255,0.9842390768785042
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-3.1649240639879825,-3.479045146000424,-2.850802981975541,0.16026880314648043,-19.747599045182522,8.41232352008653e-87,0.042217347509398886,0.030836841661132788,0.05779789157123024,0.9577826524906011,0.9422021084287697,0.9691631583388672
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-2.445205809953305,-2.6084457759107913,-2.2819658439958186,0.08328722733943197,-29.358713071189403,1.849709166276528e-189,0.0867082876365921,0.0736489217838758,0.10208332943328982,0.9132917123634079,0.8979166705667102,0.9263510782161242
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-2.1387935162519,-2.2819678854766314,-1.9956191470271685,0.07304948986515707,-29.27869202372152,1.9372697840873547e-188,0.11779687734159068,0.1020831210323442,0.1359294677817818,0.8822031226584093,0.8640705322182182,0.8979168789676558
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-2.2043674340410453,-2.356377275389812,-2.0523575926922786,0.07755746664112252,-28.422375427000418,1.069987401576761e-177,0.1103202880962071,0.0947629020032686,0.1284317566088293,0.8896797119037929,0.8715682433911707,0.9052370979967314
coviddeath,coviddeath_date,COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-2.853616255035962,-2.998043016751375,-2.7091894933205487,0.07368847736725419,-38.72540669844342,0,0.05763551882644975,0.04988459622572418,0.06659075710190977,0.9423644811735502,0.9334092428980902,0.9501154037742758
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-1.6359072082099244,-2.772669564353058,-0.49914485206679093,0.579991451429603,-2.820571241485762,0.004793822776548247,0.19477558910864767,0.06249494757214742,0.607049554987204,0.8052244108913523,0.39295044501279597,0.9375050524278525
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.1761727308106207,-1.9202227119311672,-0.43212274969007425,0.3796243129922376,-3.098254486231156,0.0019466418871900188,0.30845703043164,0.1465743146463186,0.6491296913261426,0.6915429695683599,0.3508703086738574,0.8534256853536815
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.133107916783422,-1.5615247858817902,-0.7046910476850536,0.21858405178751553,-5.183854483056754,2.173465352185615e-7,0.32203085444084784,0.20981590284227122,0.49426125382813213,0.6779691455591521,0.5057387461718679,0.7901840971577287
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.1904461049122395,-1.4006581084037806,-0.9802341014206983,0.10725299298847667,-11.09942083425254,1.2625939559019264e-28,0.3040855797333702,0.2464347297969721,0.37522324827332837,0.6959144202666299,0.6247767517266716,0.7535652702030279
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.1647225221769777,-1.4585631877615541,-0.8708818565924012,0.149921461772948,-7.768884510617423,7.918031927454608e-15,0.31200922566304734,0.23257019448405028,0.4185822569174085,0.6879907743369527,0.5814177430825915,0.7674298055159497
coviddeath,coviddeath_date,COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.942873017441685,-2.183589341225113,-1.702156693658257,0.12281670769573708,-15.819289198460751,2.2906407947325906e-56,0.14329167833865197,0.11263651332188368,0.18228995621012825,0.856708321661348,0.8177100437898718,0.8873634866781164
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.6303302101404669,-1.7982954061459153,-1.4623650141350184,0.08569810329696698,-19.024110772801286,1.0769891688803612e-80,0.19586488687549627,0.16558089597659467,0.23168768162828202,0.8041351131245037,0.768312318371718,0.8344191040234054
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.3786720312511045,-1.5036881294344666,-1.2536559330677424,0.06378489562536516,-21.614396601800692,1.3151020091431905e-103,0.2519128634438538,0.22230874291470468,0.2854592668576694,0.7480871365561462,0.7145407331423306,0.7776912570852953
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.4289876247052913,-1.526264496401254,-1.3317107530093286,0.04963196898681313,-28.791677095965373,2.7266438780113453e-182,0.23955131536013632,0.21734604973139882,0.2640251928281603,0.7604486846398637,0.7359748071718397,0.7826539502686012
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.5593716381656455,-1.6594091132396969,-1.4593341630915941,0.051040465979545716,-30.55167323101161,5.372515084818544e-205,0.21026815418153458,0.19025136390726163,0.23239095770404652,0.78973184581846545,0.7676090422959535,0.8097486360927384
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.6363585021986966,-1.738924659894029,-1.5337923445033643,0.05233063388121468,-31.26960980279863,1.2086489083667988e-214,0.19468770788774825,0.17570924626164647,0.21571604459644575,0.8053122921122517,0.7842839554035542,0.8242907537383535
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.9396395912299151,-2.0295347177444873,-1.8497444647153427,0.045865703259679105,-42.28954214978902,0,0.143755751275795,0.13139664345446148,0.15727735109177596,0.856244248724205,0.842722648908224,0.8686033565455386
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-1.5763006496158787,-1.7444434603789298,-1.4081578388528275,0.08578872473644429,-18.37421706009162,2.1133524788648644e-75,0.20673848340762932,0.17474221287476122,0.24459344893565707,0.7932615165923707,0.755406551064343,0.8252577871252388
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-1.3089476312833608,-1.4341874940374257,-1.1837077685292958,0.06389906332052069,-20.48461375274968,2.953169092623503e-93,0.2701041560337199,0.23830891278684738,0.30614152972089204,0.7298958439662802,0.693858470279108,0.7616910872131526
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.3317321503221515,-1.4292715660706117,-1.2341927345736914,0.04976592249543293,-26.759920916654686,9.465680738445281e-158,0.26401954345895706,0.23948330648831156,0.2910696380070161,0.7359804565410429,0.7089303619929839,0.7605166935116885
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-1.4297643574287964,-1.5303243523820145,-1.3292043624755783,0.051307062653407176,-27.866813718946144,6.738827885634067e-171,0.2393653202581296,0.21646544484555044,0.26468777306769614,0.7606346797418704,0.7353122269323038,0.7835345551544496
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.4816327146483936,-1.585454776480831,-1.3778106528159562,0.05297141307257316,-27.970420812042374,3.721782567742477e-172,0.2272663242437949,0.2048546088712972,0.25212994923504767,0.7727336757562051,0.7478700507649523,0.7951453911287027
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-1.7877520503284803,-1.8814249538811643,-1.6940791467757963,0.047793175941784644,-37.40601069295091,3.1201600575891736e-306,0.16733590988992927,0.1523728267365153,0.18376837483700872,0.8326640901100707,0.8162316251629913,0.8476271732634847
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-1.2623370960180849,-1.624066166177978,-0.9006080258581916,0.1845590393564199,-6.839746784660398,7.933328184052808e-12,0.2829918738624608,0.19709564387116335,0.40632253001256674,0.7170081261375392,0.5936774699874332,0.8029043561288367
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.1865686987920097,-1.3178874529443918,-1.0552499446396275,0.06700059551512569,-17.70982316902148,3.5217709851566114e-70,0.3052669318321667,0.2677002343745147,0.34810540935072226,0.6947330681678333,0.6518945906492777,0.7322997656254853
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,-1.2159060096785048,-1.3220292175489483,-1.1097828018080613,0.054145488747512655,-22.456275449805805,1.111218380379713e-111,0.29644131389034906,0.2665937759460302,0.3296305484597156,0.703558686109651,0.6703694515402844,0.7334062240539698
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw15-21,-1.274120278292671,-1.38414744364236,-1.1640931129429821,0.056137340388685265,-22.696484540786614,4.852829919472736e-114,0.27967689786881567,0.2505373059387564,0.3122056689659007,0.7203231021311843,0.6877943310340993,0.7494626940612437
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw22-28,-1.3480054395135017,-1.4568111925245946,-1.2391996865024089,0.05551415937707979,-24.282191329912393,3.0235473720282168e-130,0.2597578470333721,0.23297801350121664,0.2896159087349262,0.7402421529666279,0.7103840912650738,0.7670219864987834
noncoviddeath,noncoviddeath_date,Non-COVID-related death,all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw29+,-1.6269710169572138,-1.726451173122281,-1.5274908607921467,0.050756114372383324,-32.05468025035537,1.8892454479127437e-225,0.19652394119397362,0.17791467934595387,0.21707966764964262,0.8034760588060263,0.7829203323503574,0.8220853206540462
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-2.144999946001677,-2.303428459112548,-1.986571432890806,0.08083235934973028,-26.536401550783562,3.6864425403834223e-155,0.11706804336560424,0.09991569894147476,0.1371648992364914,0.8829319566343957,0.8628351007635087,0.9000843010585252
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.8780096188660529,-1.993536675407201,-1.7624825623249047,0.058943458886189216,-31.861204862310533,9.208481391713548e-223,0.15289412067702424,0.13621283198730755,0.17161828145367908,0.8471058793229758,0.8283817185463209,0.8637871680126925
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.7964003828577653,-1.8799361328012307,-1.7128646329142998,0.04262106375544903,-42.14818271935079,0,0.1658949731283109,0.15259985157071407,0.18034841990976527,0.8341050268716891,0.8196515800902348,0.8474001484292859
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.805890637750877,-1.8881826773231778,-1.7235985981785762,0.041986505987563996,-43.01121503860704,0,0.16432803463120754,0.151346604681128,0.17842291885337908,0.8356719653687925,0.821577081146621,0.848653395318872
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.8780173175031165,-1.9630622286999055,-1.7929724063063275,0.043391058135563994,-43.281205810555335,0,0.1528929436052109,0.14042773998019598,0.16646463303876335,0.8471070563947891,0.8335353669612366,0.859572260019804
death,death_date,Any death,all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-2.2534751129955928,-2.328711897616058,-2.1782383283751274,0.03838681996910325,-58.70439684270194,0,0.10503358603243333,0.09742115472490347,0.11324084821191802,0.8949664139675667,0.886759151788082,0.9025788452750966
death,death_date,Any death,all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-2.0851545712950474,-2.2437727471529767,-1.9265363954371182,0.08092912783555682,-25.765192669961273,2.1782686422810693e-146,0.12428790733814582,0.10605762005304888,0.145651806091527,0.8757120926618542,0.8543481939084729,0.8939423799469511
