term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,or,or.ll,or.ul
"ns(tstop, knots = knots)1",2.225397771039583,0.19020426224660916,11.70004154877584,1.2739110947174491e-31,1.8526042673302174,2.5981912747489484,3  + spatio-temporal trends,9.25716430352999,6.376403778355194,13.43940784199446
"ns(tstop, knots = knots)2",-0.3330874344661563,0.12618692412409077,-2.639635103068222,0.008299533515697712,-0.5804092610692626,-0.08576560786304993,3  + spatio-temporal trends,0.7167075264761137,0.5596692688448098,0.9178093333009931
regionEast Midlands,-0.32369954174480414,0.14896471069365255,-2.1729948001610633,0.02978070864662006,-0.6156650096717917,-0.031734073817816566,3  + spatio-temporal trends,0.7234675815347744,0.5402814834044116,0.9687641675848365
regionLondon,-0.45515043135690086,0.2525407708588377,-1.8022849530752227,0.07150058466797643,-0.950121246868205,0.03982038415440331,3  + spatio-temporal trends,0.6343525342578165,0.3866941351591879,1.0406238448733118
regionNorth East,0.19576232290063436,0.22135620962965236,0.884376920024793,0.3764927777312464,-0.23808787572778248,0.6296125215290512,3  + spatio-temporal trends,1.2162377991064819,0.7881334302518684,1.8768831865216673
regionNorth West,-0.29160870309834036,0.19390840908700696,-1.5038476385389514,0.13262060180632676,-0.6716622012083333,0.08844479501165253,3  + spatio-temporal trends,0.7470608013652824,0.5108587216818264,1.0924739409345627
regionSouth East,-0.7158411135583184,0.21764725158510587,-3.2889967980064543,0.001005451675053981,-1.142421887999254,-0.28926033911738275,3  + spatio-temporal trends,0.4887808186748359,0.3190453931645535,0.7488172336066997
regionSouth West,-1.1382254066062496,0.18913516460004842,-6.018052798448027,1.7652762126884261e-9,-1.5089235174323994,-0.7675272957800998,3  + spatio-temporal trends,0.3203870744217402,0.22114791174246862,0.4641593793390973
regionWest Midlands,0.06995479970711505,0.22652912312307935,0.30881150618813247,0.7574649159967256,-0.37403412306355993,0.5139437224777901,3  + spatio-temporal trends,1.0724597046658886,0.6879534363496193,1.6718716083969474
regionYorkshire and The Humber,-0.5801488168771411,0.1851593958321376,-3.133239953985885,0.0017288804034877017,-0.9430545641073266,-0.21724306964695572,3  + spatio-temporal trends,0.55981505043855,0.38943645808876715,0.8047343390383915
chronic_cardiac_diseaseTRUE,0.33941604332880476,0.030131061851630413,11.264655889000432,1.9611656681603544e-29,0.28036024728366044,0.3984718393739491,3  + spatio-temporal trends,1.404127401546136,1.3236065521252125,1.4895466909007822
current_copdTRUE,0.34021852301249306,0.04219456759411165,8.06308826968454,7.439076779737511e-16,0.25751869018479334,0.42291835584019277,3  + spatio-temporal trends,1.4052546374906665,1.2937159905452884,1.5264096684440696
dementiaTRUE,0.9337225287107166,0.036295385954011807,25.72565366555939,6.037620211479272e-146,0.8625848794358725,1.0048601779855606,3  + spatio-temporal trends,2.543961543235019,2.369277080842678,2.731525318751195
dialysisTRUE,1.1556633072099334,0.20401026291924992,5.664731228091995,1.4725516677687354e-8,0.7558105394116563,1.5555160750082104,3  + spatio-temporal trends,3.176129468547139,2.1293367354294097,4.737530815641138
solid_organ_transplantationTRUE,-0.18767767999054413,0.5864694101248074,-0.32001273510685613,0.7489586765845269,-1.3371366018696165,0.9617812418885281,3  + spatio-temporal trends,0.8288818293800451,0.2625965114462007,2.6163526822677077
chemo_or_radioTRUE,0.1077209753095562,0.08035132329315554,1.3406247824512436,0.180042306854844,-0.04976472445516296,0.26520667507427537,3  + spatio-temporal trends,1.1137369419221081,0.9514532518513469,1.3037003903117759
sickle_cell_diseaseTRUE,0.7354889451450943,1.0014262738135424,0.7344414305650987,0.4626797440089779,-1.227270484701595,2.698248374991784,3  + spatio-temporal trends,2.0865019281264106,0.29309148456152107,14.853690828269064
permanant_immunosuppressionTRUE,-0.33384381531162943,0.5778403556873692,-0.5777440291696241,0.5634369484815144,-1.4663901012726874,0.7987024706494286,3  + spatio-temporal trends,0.716165627598082,0.23075699282929307,2.222655096447618
temporary_immunosuppressionTRUE,0.33751392924258594,0.18408886990205234,1.8334293073892303,0.0667387525369353,-0.023293625720116118,0.6983214842052881,3  + spatio-temporal trends,1.401459129520205,0.9769755764964759,2.010375426946628
aspleniaTRUE,0.4344054994600412,0.2437403952022933,1.7822466362192637,0.07470902070326825,-0.0433168967140129,0.9121278956340952,3  + spatio-temporal trends,1.5440448505433162,0.957607879188543,2.489614540880289
intel_dis_incl_downs_syndromeTRUE,0.8006331381743093,0.2305587388750113,3.47257771308483,5.154857470267989e-4,0.3487463136583124,1.252519962690306,3  + spatio-temporal trends,2.2269504495765013,1.4172895977188888,3.4991495830146
psychosis_schiz_bipolarTRUE,0.7063232706312759,0.10881492503254472,6.491051392261001,8.5239393343619e-11,0.4930499365870623,0.9195966046754894,3  + spatio-temporal trends,2.0265265545080218,1.6373022806356488,2.508278358063345
lung_cancerTRUE,0.13956288049119095,0.16377739021433127,0.852149862130228,0.3941309202382814,-0.18143490581086094,0.4605606667932428,3  + spatio-temporal trends,1.1497711016166647,0.8340725368118965,1.584962371697098
cancer_excl_lung_and_haemTRUE,0.14955189279082956,0.03759727760250645,3.9777319616582973,6.957573738861124e-5,0.0758625827731625,0.22324120280849663,3  + spatio-temporal trends,1.161313733059033,1.078814316299307,1.2501220703279365
haematological_cancerTRUE,0.33088960250089194,0.09478199950298427,3.4910595285603114,4.811090448181477e-4,0.1451202970923495,0.5166589079094344,3  + spatio-temporal trends,1.3922060877537201,1.1561786468320512,1.6764172181256962
"timesincevax_pwDose 1 (0,3]",-1.3380537672610728,0.11300135030159897,-11.841042285687974,2.3945840107739552e-32,-1.5595323440566011,-1.1165751904655445,3  + spatio-temporal trends,0.26235577742731575,0.21023436556556477,0.3273991564810339
"timesincevax_pwDose 1 (3,7]",-0.7486265161631787,0.07490324515204007,-9.994580537112938,1.6096726959505372e-23,-0.8954341789863516,-0.6018188533400057,3  + spatio-temporal trends,0.4730157863201105,0.40843022831587533,0.5478143354634157
"timesincevax_pwDose 1 (7,14]",-0.8467828569141732,0.062620098964045,-13.522541019942754,1.1512931367592356e-41,-0.9695159955920354,-0.724049718236311,3  + spatio-temporal trends,0.4287922011900375,0.3792665603740368,0.4847850325113561
"timesincevax_pwDose 1 (14,21]",-0.8957094879516011,0.06774813715048197,-13.221167778562732,6.6227668865791756e-40,-1.0284933967862258,-0.7629255791169764,3  + spatio-temporal trends,0.40831779928941064,0.3575452337835412,0.4663002313085852
"timesincevax_pwDose 1 (21, Inf]",-1.307779543172266,0.07250245133384095,-18.037728643829347,9.851042289207517e-73,-1.4498817365774623,-1.1656773497670698,3  + spatio-temporal trends,0.27041984582799317,0.23459803081933578,0.3117114528295027
"timesincevax_pwDose 2 (0,3]",-2.461680958687546,0.5004987836777771,-4.918455426801566,8.722977419039195e-7,-3.4426405490020926,-1.4807213683729996,3  + spatio-temporal trends,0.08529145898011173,0.03198012864218281,0.2274735369688478
"timesincevax_pwDose 2 (3,7]",-1.521042780262701,0.26830478041310846,-5.669085649240963,1.4356159135361305e-8,-2.046910486752321,-0.9951750737730807,3  + spatio-temporal trends,0.2184839373845938,0.12913324680434787,0.3696587213314601
"timesincevax_pwDose 2 (7,14]",-2.010019105465824,0.2593698107302405,-7.749626295391637,9.21633753676492e-15,-2.5183745931740655,-1.5016636177575822,3  + spatio-temporal trends,0.13398611477721434,0.08059049268618641,0.22275926545079874
"timesincevax_pwDose 2 (14,21]",-2.26035450544425,0.3028269213899426,-7.464179522314161,8.382025723331471e-14,-2.8538843649176795,-1.6668246459708205,3  + spatio-temporal trends,0.10431349849611171,0.057620068245633704,0.18884576675805753
"timesincevax_pwDose 2 (21, Inf]",-2.2282825537030866,0.19197014401516754,-11.60744325704642,3.777420317826657e-31,-2.6045371220797824,-1.8520279853263908,3  + spatio-temporal trends,0.10771326311487003,0.07393735324631534,0.156918614765689
"ns(tstop, knots = knots)1:regionEast Midlands",0.3129847245500006,0.31549609522601174,0.9920399310355582,0.32117804692776486,-0.30537625935600154,0.9313457084560027,3  + spatio-temporal trends,1.3675006416803823,0.7368460769966265,2.5379221839906996
"ns(tstop, knots = knots)2:regionEast Midlands",0.7783068289883316,0.17254743238097758,4.510683342246799,6.461912258059944e-6,0.4401200758967553,1.116493582079908,3  + spatio-temporal trends,2.177781785084393,1.5528936724170832,3.054126362729838
"ns(tstop, knots = knots)1:regionLondon",1.0820225716575187,0.5230837975871466,2.068545377716946,0.03858876819172126,0.05679716749027186,2.1072479758247655,3  + spatio-temporal trends,2.950641403570542,1.0584411023561606,8.22557313116806
"ns(tstop, knots = knots)2:regionLondon",-0.3947300154122727,0.30615950299909517,-1.2892953233381728,0.19729543622189322,-0.9947916148151817,0.20533158399063633,3  + spatio-temporal trends,0.6738619470315682,0.36980049746044624,1.2279321601122113
"ns(tstop, knots = knots)1:regionNorth East",-1.3468796792031952,0.4936787310555883,-2.7282513798463324,0.006367106628771979,-2.3144722120055836,-0.37928714640080685,3  + spatio-temporal trends,0.26005043676990847,0.09881832536688497,0.6843490760761506
"ns(tstop, knots = knots)2:regionNorth East",0.5198820643984635,0.2981376909666222,1.7437649789025387,0.08120007954000452,-0.06445707233004849,1.1042212011269754,3  + spatio-temporal trends,1.6818292904532566,0.9375763613667815,3.016874015576818
"ns(tstop, knots = knots)1:regionNorth West",-0.11938200894489255,0.41770604758992796,-0.2858038796270738,0.7750283365096905,-0.938070818345725,0.6993068004559398,3  + spatio-temporal trends,0.8874687150117321,0.3913821547877976,2.0123572587299026
"ns(tstop, knots = knots)2:regionNorth West",0.7560319647899326,0.23223563853198767,3.255451960642114,0.0011321204713553336,0.30085847734057447,1.2112054522392908,3  + spatio-temporal trends,2.1298082768252193,1.3510181283293805,3.3575295556117846
"ns(tstop, knots = knots)1:regionSouth East",1.0658581379661645,0.4527275506083974,2.3543036789650027,0.018557443443749766,0.17852844396467105,1.9531878319676579,3  + spatio-temporal trends,2.903329372521203,1.195456886323326,7.051129607249216
"ns(tstop, knots = knots)2:regionSouth East",-0.049929540477040596,0.2623527820091723,-0.1903145074150385,0.8490626861314752,-0.564131544458906,0.4642724635048249,3  + spatio-temporal trends,0.9512964500334551,0.5688539566712704,1.5908563616956883
"ns(tstop, knots = knots)1:regionSouth West",1.0679274915906265,0.3949500482021257,2.70395584568732,0.0068519393363511505,0.29383962142210196,1.842015361759151,3  + spatio-temporal trends,2.9093436083253748,1.3415687275279375,6.309240859318888
"ns(tstop, knots = knots)2:regionSouth West",0.5029009833787427,0.21360750745941973,2.354322604856394,0.018556498524342255,0.08423796193090916,0.9215640048265762,3  + spatio-temporal trends,1.6535111279916352,1.0878877388769241,2.5132180028195776
"ns(tstop, knots = knots)1:regionWest Midlands",0.3134777796231454,0.48082979753465965,0.651951649482682,0.5144323640135308,-0.6289313062384734,1.2558868654847641,3  + spatio-temporal trends,1.3681750610585768,0.5331612827886865,3.5109507350415607
"ns(tstop, knots = knots)2:regionWest Midlands",0.5718099867300712,0.2603672850836402,2.196166797784842,0.028080006899124127,0.06149948521366366,1.0821204882464788,3  + spatio-temporal trends,1.7714704895477384,1.0634299490894512,2.9509303344573565
"ns(tstop, knots = knots)1:regionYorkshire and The Humber",0.05059152907570693,0.3965284561779617,0.12758612474712658,0.8984765122319525,-0.7265899638783668,0.8277730220297808,3  + spatio-temporal trends,1.051893137755624,0.48355512224365266,2.288217252509719
"ns(tstop, knots = knots)2:regionYorkshire and The Humber",0.9697744603124122,0.21004049291869556,4.617083338724603,3.891710115554486e-6,0.5581026588967288,1.3814462617280956,3  + spatio-temporal trends,2.63734956527355,1.74735402653677,3.9806545346935254
(Intercept),-17.114094332672398,4.252293982242728,-4.024673365515088,5.7054450112287896e-5,-25.448437389544544,-8.77975127580025,4  + IP-weighting,3.6935439281400734e-8,8.869192246436107e-12,1.5381633828697626e-4
age,0.13969838522068873,0.09696513327202973,1.4407074017912551,0.14966736292132643,-0.050349783748615984,0.32974655418999343,4  + IP-weighting,1.1499269115950297,0.950896758090862,1.3906156380902595
I(age * age),-4.4990765722726863e-4,5.515634090813524e-4,-0.8156952579153232,0.41467445189069513,-0.0015309520742168518,6.311367597623144e-4,4  + IP-weighting,0.9995501935360463,0.9984702192350942,1.0006313359684742
sexMale,-0.015160099150240147,0.029913108635769244,-0.5068045362598033,0.6122919731463397,-0.07378871474198193,0.043468516441501626,4  + IP-weighting,0.9849542366430326,0.9288679292098247,1.0444271115123325
