stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.2051387828504274,-1.361140097068008,-1.0491374686328467,0.07959396981174106,-15.141081487716612,8.677487824360819e-52,0.2996504102893059,0.2563683254974801,0.3502397116036548,14,21,17.5,0.7003495897106942,0.6497602883963451,0.7436316745025199,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-1.5798324995621167,-1.7752569872942083,-1.384408011830025,0.09970820345352009,-15.84455887121234,1.5329292222373856e-56,0.2060096020136467,0.1694399000024435,0.2504720323914797,21,28,24.5,0.7939903979863533,0.7495279676085203,0.8305600999975565,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.6925519006695027,-1.9233607879029724,-1.461743013436033,0.11776180024432124,-14.37267345741958,7.680805930760147e-47,0.18404924879917658,0.14611507425392836,0.23183183635572413,28,35,31.5,0.8159507512008234,0.7681681636442759,0.8538849257460717,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.8152612670160155,-2.0279373624677848,-1.6025851715642463,0.10851020586568494,-16.7289450106008,8.065426512054424e-63,0.16279536977298842,0.13160669829766689,0.20137525492495284,35,42,38.5,0.8372046302270115,0.7986247450750472,0.8683933017023331,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-1.0394951257135392,-1.2666967020975917,-0.8122935493294867,0.11592130170563829,-8.967248559312711,3.0401350830549593e-19,0.3536331771941661,0.28176082616003356,0.44383893146810754,0,3,1.5,0.6463668228058339,0.5561610685318925,0.7182391738399665,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-0.9871680272235186,-1.1759245003081134,-0.7984115541389238,0.09630609264939653,-10.250317503974701,1.1795543182065492e-24,0.37263047753847184,0.30853360837940397,0.4500432660152905,3,7,5,0.6273695224615281,0.5499567339847096,0.6914663916205961,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.6942329124874512,-0.829044808225243,-0.5594210167496595,0.06878284335894475,-10.09311157528894,5.9260667710176074e-24,0.4994574286330743,0.4364659960003639,0.5715398800885155,7,14,10.5,0.5005425713669257,0.42846011991148447,0.5635340039996362,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.8628345685062119,-1.0210302969348426,-0.704638840077581,0.0807135894722855,-10.690078017190427,1.132756536320324e-26,0.4219642988078887,0.36022361163367367,0.4942870586992603,14,21,17.5,0.5780357011921113,0.5057129413007397,0.6397763883663263,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-1.1721268655844193,-1.412304007377215,-0.9319497237916234,0.12254160978838516,-9.565133570617714,1.1205668557163217e-21,0.3097075339834653,0.24358142274177141,0.39378518906101434,21,28,24.5,0.6902924660165347,0.6062148109389857,0.7564185772582286,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-1.3583403464980006,-1.6006529135165677,-1.1160277794794335,0.12363113247483001,-10.987041203190016,4.411516513744679e-28,0.25708709858609113,0.20176474005358958,0.3275784274391044,28,35,31.5,0.7429129014139089,0.6724215725608955,0.7982352599464104,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-1.5086702978776638,-1.7439992067373358,-1.2733413890179919,0.12006797610360002,-12.565134741472743,3.2831523356873424e-36,0.22120391780882706,0.1748198599853998,0.27989482006255373,35,42,38.5,0.7787960821911729,0.7201051799374463,0.8251801400146002,0,NA,NA,NA,NA,NA
