term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,or,or.ll,or.ul
"timesincevax_pwDose 1 (7,14]",-0.5346725918290935,0.10512330992536871,-5.086146851813163,3.654111571428366e-7,-0.7407104932184582,-0.3286346904397289,2  + co-morbidities,0.5858610744499972,0.4767750497148083,0.7199059572454902
"timesincevax_pwDose 1 (14,21]",-0.6597281280700981,0.1191014350643701,-5.539212249739379,3.038352257538255e-8,-0.8931626513032993,-0.4262936048368968,2  + co-morbidities,0.5169918709645753,0.4093590434013018,0.6529246121513731
"timesincevax_pwDose 1 (21, Inf]",-0.9910799232563866,0.12522030064286616,-7.914690494818331,2.4786893288612913e-15,-1.236507202649682,-0.7456526438630913,2  + co-morbidities,0.3711756333066341,0.2903967456163142,0.47442456859558224
"timesincevax_pwDose 2 (0,3]",-7.351045236926999,115.50856621007075,-0.06364069331064114,0.9492563288222018,-233.74367491452588,219.04158444067187,2  + co-morbidities,6.419210499918157e-4,3.0648682123652725e-102,13444709719005655e79
"timesincevax_pwDose 2 (3,7]",-7.494085102412878,126.40278702837402,-0.05928734071924109,0.9527232440211506,-255.2389952235126,240.25082501868687,2  + co-morbidities,5.563655017669067e-4,1.4161615798520372e-111,21857856897140932e88
"timesincevax_pwDose 2 (7,14]",-7.394895074918843,135.7869823155225,-0.05445952880619761,0.9565690520464237,-273.5324899827201,258.7426998328824,2  + co-morbidities,6.143811389541408e-4,1.608233036690396e-119,23470739332613793e96
"timesincevax_pwDose 2 (14,21]",-7.007064241124448,359.4906826615781,-0.019491643536477542,0.9844489032700533,-711.595855035535,697.5817265532861,2  + co-morbidities,9.054629110416581e-4,9.07500374315e-310,9034300221538441e287
(Intercept),-19.512701998546238,4.687341690228282,-4.162850350599453,3.142993666512451e-5,-28.69972289462677,-10.325681102465705,3  + spatio-temporal trends,3.3553760091301508e-9,3.434541075574335e-13,3.278035671989594e-5
age,0.1979854427421454,0.10678035854961887,1.8541372723537468,0.0637195234887639,-0.01130021427138117,0.407271099755672,3  + spatio-temporal trends,1.2189446492009177,0.9887633933312776,1.502711435148908
I(age * age),-8.020913468485741e-4,6.067790739748906e-4,-1.321883666149248,0.186206892271305,-0.0019913564784119243,3.8717378471477633e-4,3  + spatio-temporal trends,0.9991982302424287,0.9980106249564342,1.0003872487461587
sexMale,-0.010171342117833692,0.03344090426872301,-0.30415870444468995,0.7610069843382774,-0.07571431009498253,0.05537162585931515,3  + spatio-temporal trends,0.9898802110460642,0.9270810264197821,1.0569333254555453
imd2,-0.12404043757940009,0.05420559324658651,-2.28833281124935,0.02211814712935039,-0.2302814481033372,-0.017799427055462974,3  + spatio-temporal trends,0.8833441198625355,0.7943100139936287,0.9823580470458179
imd3,-0.17812281079492104,0.05277705258859394,-3.3750048943319837,7.38143780896566e-4,-0.28156393307874156,-0.0746816885111005,3  + spatio-temporal trends,0.8368396442357663,0.7546026700611296,0.9280388447444976
imd4,-0.2434901032082526,0.053939286411009715,-4.514151361827306,6.357080429476708e-6,-0.34920916192562235,-0.13777104449088284,3  + spatio-temporal trends,0.7838872339625915,0.7052456043134507,0.8712981574237699
imd5 most deprived,-0.2477221762337898,0.05460605450857388,-4.536533145695302,5.718650526266343e-6,-0.35474807640842565,-0.140696276059154,3  + spatio-temporal trends,0.7805767759357134,0.7013501075927308,0.868753132756357
"ns(tstop, knots = knots)1",2.21933925021231,0.19538985726522815,11.358518201892698,6.727606063193537e-30,1.8363821670280411,2.602296333396579,3  + spatio-temporal trends,9.201249133440408,6.2737995944472145,13.494690791617089
"ns(tstop, knots = knots)2",-0.08409956387218548,0.14870299207095672,-0.5655539454919348,0.5716970427873495,-0.37555207272460583,0.20735294498023488,3  + spatio-temporal trends,0.919339718516053,0.6869099498444546,1.2304167645738153
regionEast Midlands,-0.3163342495472835,0.15151971340051862,-2.087743188314404,0.036821006757447476,-0.613307430760131,-0.01936106833443607,3  + spatio-temporal trends,0.7288158030981923,0.5415567423071184,0.9808251533953455
regionLondon,-0.5115501580413706,0.2620060574455625,-1.952436378871341,0.05088641748690299,-1.0250725943660055,0.001972278283264184,3  + spatio-temporal trends,0.5995654368817194,0.3587704197494158,1.0019742245033632
regionNorth East,0.17042650293627254,0.225975043264361,0.7541828534441125,0.45073943204793554,-0.2724764432667554,0.6133294491393004,3  + spatio-temporal trends,1.185810495141454,0.7614913672129292,1.8465692336528245
regionNorth West,-0.25447612466604924,0.19810656852407257,-1.2845415806348037,0.19895252441151376,-0.6427578640740477,0.13380561474194919,3  + spatio-temporal trends,0.7753225639549264,0.5258402266122527,1.1431705825368554
regionSouth East,-0.8374154729172721,0.2272532687662979,-3.684943576228385,2.2875331098592107e-4,-1.282823695068217,-0.3920072507663272,3  + spatio-temporal trends,0.4328277340774763,0.27725331528755626,0.6756992146057514
regionSouth West,-1.1763739733041654,0.1945016396653657,-6.04814424869673,1.4652374137374171e-9,-1.5575901819822693,-0.7951577646260615,3  + spatio-temporal trends,0.3083949620152955,0.21064307153523468,0.45150999699748834
regionWest Midlands,0.0027054806424922865,0.2363132115354321,0.011448706675828976,0.9908654532511965,-0.4604599030379498,0.46587086432293434,3  + spatio-temporal trends,1.002709143757997,0.6309933829919716,1.5934012211165889
regionYorkshire and The Humber,-0.5586309784585912,0.18887584143164626,-2.9576624211135996,0.003099813936675417,-0.928820825214316,-0.18844113170286647,3  + spatio-temporal trends,0.5719915968919483,0.39501923257054844,0.8282492596270474
chronic_cardiac_diseaseTRUE,0.3370861220745118,0.03338129573016244,10.0980538562477,5.63493227051753e-24,0.27165998468611274,0.4025122594629108,3  + spatio-temporal trends,1.4008597034873522,1.3121407774956175,1.4955772600865054
current_copdTRUE,0.31255595768165106,0.04733317591528258,6.603316841470073,4.020589584650958e-11,0.21978463761379852,0.4053272777495036,3  + spatio-temporal trends,1.366914428396181,1.245808401424333,1.49979326870926
dementiaTRUE,0.914133789309818,0.03950589367421635,23.139175051909543,1.8685308157145826e-118,0.8367036605312852,0.9915639180883509,3  + spatio-temporal trends,2.4946134549117094,2.3087440157276924,2.6954466355011117
dialysisTRUE,1.1224437047956435,0.22845081188904223,4.913283938517192,8.956342304535305e-7,0.674688341254186,1.570199068337101,3  + spatio-temporal trends,3.0723529608507505,1.9634209632903248,4.8076051404838775
solid_organ_transplantationTRUE,0.06522717758251939,0.5874804375007437,0.11102868013785874,0.9115936038698887,-1.086213321540772,1.216667676705811,3  + spatio-temporal trends,1.0674014865314554,0.33749205099957463,3.375919314470008
chemo_or_radioTRUE,0.17621788116013426,0.08753637378529912,2.0130818029125206,0.044106024257560036,0.0046497412037118935,0.34778602111655665,3  + spatio-temporal trends,1.1926978967441613,1.0046605680244767,1.4159292383647017
sickle_cell_diseaseTRUE,0.799193192404926,1.0016712844345734,0.7978597418374204,0.4249518878391165,-1.164046449434814,2.762432834244666,3  + spatio-temporal trends,2.2237460693185804,0.3122202379176012,15.838328142312466
permanant_immunosuppressionTRUE,-0.110337319648592,0.5779933126786523,-0.19089722532816983,0.8486061140668899,-1.2431833958037484,1.0225087565065645,3  + spatio-temporal trends,0.8955320038011231,0.2884644581903923,2.780160768723659
temporary_immunosuppressionTRUE,0.4203301018137761,0.19789647223317175,2.1239898673813733,0.033670990866332844,0.03246014356922872,0.8082000600583235,3  + spatio-temporal trends,1.5224640408197163,1.0329927209206204,2.243865526490206
aspleniaTRUE,0.5391318953986053,0.25969595666066164,2.076011896107708,0.03789285076346188,0.03013717341303379,1.0481266173841768,3  + spatio-temporal trends,1.7145178351408967,1.0305958946141558,2.8523026555590647
intel_dis_incl_downs_syndromeTRUE,0.7992176255392159,0.24386316286690904,3.27732001891322,0.001047975184700007,0.32125460916404885,1.277180641914383,3  + spatio-temporal trends,2.223800403068688,1.378856605732516,3.586513791302672
psychosis_schiz_bipolarTRUE,0.6877347077297885,0.11725495880615645,5.865293158873884,4.483398492996931e-9,0.45791921146099424,0.9175502039985828,3  + spatio-temporal trends,1.9892042964207135,1.5807812888917514,2.5031506639813146
lung_cancerTRUE,0.0055209409572764155,0.19410713478961655,0.028442751284028275,0.9773090273869967,-0.3749220523726337,0.3859639342871865,3  + spatio-temporal trends,1.0055362094376639,0.6873428534475498,1.4710316160542158
cancer_excl_lung_and_haemTRUE,0.1640637821857285,0.04168103495179176,3.9361734269670725,8.27911530448567e-5,0.08237045484186148,0.24575710952959554,3  + spatio-temporal trends,1.1782894665736328,1.0858579966813608,1.2785889787445057
haematological_cancerTRUE,0.22349118857083533,0.11077735352477464,2.0174808429671773,0.043645358225911264,0.006371565359615888,0.44061081178205475,3  + spatio-temporal trends,1.2504346221118243,1.0063919069618492,1.5536559200840374
"timesincevax_pwDose 1 (0,3]",-0.9960447697794347,0.16720680182182585,-5.956963227134812,2.569680340339264e-9,-1.3237640793203396,-0.6683254602385298,3  + spatio-temporal trends,0.3693373703768802,0.26613167355343914,0.5125661719837254
"timesincevax_pwDose 1 (3,7]",-0.27110472195299345,0.10739931333964817,-2.524268671026138,0.011593928232054272,-0.481603508063036,-0.0606059358429509,3  + spatio-temporal trends,0.7625366378977192,0.6177919627427888,0.9411940575511226
"timesincevax_pwDose 1 (7,14]",-0.7571563961126181,0.11228890222086449,-6.7429316801347285,1.5522220966196464e-11,-0.9772386003290521,-0.5370741918961841,3  + spatio-temporal trends,0.46899817766803975,0.3763489150494508,0.5844557586330238
"timesincevax_pwDose 1 (14,21]",-0.8005398597058828,0.13002290996871235,-6.156913884626318,7.417615571232687e-10,-1.055380080409653,-0.5456996390021127,3  + spatio-temporal trends,0.44908645498115396,0.34806011133273657,0.5794362452948262
"timesincevax_pwDose 1 (21, Inf]",-1.0266167347481918,0.14322469737489288,-7.167875049238236,7.617077318855319e-13,-1.3073319832996302,-0.7459014861967534,3  + spatio-temporal trends,0.35821685535690495,0.27054090198766917,0.4743065263663473
"timesincevax_pwDose 2 (0,3]",-7.449036800198697,115.29815802402003,-0.06460672857103963,0.9484871272801405,-233.42927401108574,218.53120041068837,3  + spatio-temporal trends,5.820019264430573e-4,4.197148953986269e-102,8070388878186741e79
"timesincevax_pwDose 2 (3,7]",-7.610860788331392,126.03855159010325,-0.060385181298203756,0.9518488607301501,-254.64188256852728,239.4201609918645,3  + spatio-temporal trends,4.95045545592001e-4,2.5729748375008892e-111,952477609336109e89
"timesincevax_pwDose 2 (7,14]",-7.467195143842492,135.48422768517747,-0.05511486666325392,0.9560469522628186,-273.0114018800148,258.07701159232977,3  + spatio-temporal trends,5.715291077431083e-4,2.7080374552207517e-119,12062075447586425e96
"timesincevax_pwDose 2 (14,21]",-7.026545139063484,359.74185218385054,-0.019532187029137997,0.984416560400512,-712.1076191511422,698.0545288730152,3  + spatio-temporal trends,8.879943842246121e-4,5.43989455284587e-310,14495391753538725e287
"ns(tstop, knots = knots)1:regionEast Midlands",0.2820300728164313,0.3262709744116811,0.8644044212788977,0.38736576494610736,-0.3574492862312531,0.9215094318641157,3  + spatio-temporal trends,1.3258185904863728,0.6994581702031727,2.51308085281023
"ns(tstop, knots = knots)2:regionEast Midlands",0.684652200008476,0.20657177784100011,3.3143549770649603,9.185481431460159e-4,0.2797789552177067,1.0895254447992455,3  + spatio-temporal trends,1.9830819996789812,1.3228373737183292,2.972862950187675
"ns(tstop, knots = knots)1:regionLondon",1.0167589851394654,0.546640148923236,1.8600151985584352,0.06288337568789167,-0.05463601925368855,2.0881539895326195,3  + spatio-temporal trends,2.7642213478654574,0.9468297130277311,8.070004093514688
"ns(tstop, knots = knots)2:regionLondon",-1.0019840393956736,0.38603034320892815,-2.5956095343867247,0.00944233012984321,-1.758589609024809,-0.24537846976653832,3  + spatio-temporal trends,0.3671502774512639,0.17228768554284382,0.7824083642879902
"ns(tstop, knots = knots)1:regionNorth East",-1.2336128981343506,0.5157408070414443,-2.391924162858067,0.01676030510099072,-2.2444463052932027,-0.22277949097549854,3  + spatio-temporal trends,0.2912384597292815,0.1059862081324692,0.8002913012933753
"ns(tstop, knots = knots)2:regionNorth East",0.355139772778604,0.35640301880576725,0.9964555686666288,0.31902884496866674,-0.34339730806205127,1.0536768536192591,3  + spatio-temporal trends,1.4263800094462082,0.7093563225797065,2.8681776232693728
"ns(tstop, knots = knots)1:regionNorth West",-0.3663676074566616,0.4395839580719788,-0.8334417139869136,0.404595657100238,-1.227936333459305,0.49520111854598187,3  + spatio-temporal trends,0.6932479112614086,0.2928963949179366,1.6408282068577789
"ns(tstop, knots = knots)2:regionNorth West",0.5516799443706984,0.2905682760676491,1.898624143821737,0.05761391162693879,-0.01782341177178537,1.1211833005131822,3  + spatio-temporal trends,1.7361672336926148,0.982334485749289,3.0684829933957634
"ns(tstop, knots = knots)1:regionSouth East",1.33688270449527,0.4742082434540168,2.8191890861233104,0.004814514764050676,0.4074516261533955,2.2663137828371447,3  + spatio-temporal trends,3.807156954785694,1.5029827387191046,9.643786122737353
"ns(tstop, knots = knots)2:regionSouth East",-0.3062330993886143,0.31948113682568763,-0.9585326458747967,0.3377942377863021,-0.9324046213068751,0.31993842252964644,3  + spatio-temporal trends,0.7362149881896699,0.39360609789411927,1.3770429669027082
"ns(tstop, knots = knots)1:regionSouth West",1.217849465365807,0.410727294708431,2.965104781337553,0.0030257985148914555,0.41283876026971367,2.0228601704619003,3  + spatio-temporal trends,3.3799112960075575,1.51110135671475,7.5599166913036875
"ns(tstop, knots = knots)2:regionSouth West",0.5864964414006809,0.2507648463228425,2.3388303823320076,0.019344213640250425,0.09500637401918827,1.0779865087821736,3  + spatio-temporal trends,1.797679095262293,1.0996658643950847,2.9387564297276385
"ns(tstop, knots = knots)1:regionWest Midlands",0.3453334377842979,0.5083276990107495,0.6793519976510177,0.496914857186354,-0.6509705446208877,1.3416374201894836,3  + spatio-temporal trends,1.4124608089597024,0.5215393538333001,3.825302006806517
"ns(tstop, knots = knots)2:regionWest Midlands",0.3310486172894948,0.30544646975890327,1.083818770440529,0.2784451609972485,-0.26761546264285824,0.9297126972218479,3  + spatio-temporal trends,1.3924274867128437,0.7652019732797825,2.5337811106827077
"ns(tstop, knots = knots)1:regionYorkshire and The Humber",-0.05190470810681587,0.41395802729086545,-0.12538640317354033,0.9002176518580703,-0.8632475327081608,0.759438116494529,3  + spatio-temporal trends,0.949419334498214,0.42179007863380413,2.1370750958360487
"ns(tstop, knots = knots)2:regionYorkshire and The Humber",0.8859851282161622,0.24967053953453056,3.548617028937154,3.8725986815074014e-4,0.39663986272779866,1.3753303937045256,3  + spatio-temporal trends,2.4253725178891394,1.486820374186468,3.9563836712626093
(Intercept),-19.53134670855704,4.659104737195491,-4.192081485661937,2.7640667386707157e-5,-28.663024193660156,-10.399669223453929,4  + IP-weighting,3.293395595368974e-9,3.5629256361158656e-13,3.0442551025061626e-5
age,0.19843921343359572,0.10614212354933823,1.8695613654399412,0.06154475454524222,-0.009595525965707896,0.40647395283289933,4  + IP-weighting,1.2194978960713396,0.9904503641961971,1.5015140306696186
I(age * age),-8.044239619641607e-4,6.031835013711626e-4,-1.3336305786473543,0.18232495631975087,-0.0019866419007204053,3.777939767920838e-4,4  + IP-weighting,0.9991958995002518,0.9980153301661541,1.0003778653499245
sexMale,-0.01358697188416628,0.03322749377605813,-0.40890751423317667,0.6826075343863521,-0.078711662981769015,0.05153771921343645,4  + IP-weighting,0.9865049143954651,0.9243063977768444,1.0528888996842818
imd2,-0.14039495139208166,0.054071889041339,-2.5964499092078515,0.009419263853184442,-0.2463739064891521,-0.034415996295011214,4  + IP-weighting,0.8690149489487105,0.7816299137834873,0.9661694980951275
imd3,-0.17926389136716,0.052455767572047673,-3.41742957284806,6.321544731044641e-4,-0.28207530658977753,-0.07645247614454251,4  + IP-weighting,0.835885287378237,0.7542168848928683,0.9263969391969318
imd4,-0.24445315888990318,0.05357745220188663,-4.562612607422479,5.05209810875932e-6,-0.34946303558901715,-0.1394432821907892,4  + IP-weighting,0.783132670309877,0.7050665837535548,0.8698423573581909
imd5 most deprived,-0.2517220030710206,0.054269312922038494,-4.638385664337342,3.511410984314018e-6,-0.3580879018639502,-0.14535610427809104,4  + IP-weighting,0.7774608397556056,0.6990116278808932,0.8647143098118603
"ns(tstop, knots = knots)1",2.2242313509966363,0.19468040082042795,11.425039919905723,3.1351151445715174e-30,1.8426647768927755,2.605797925100497,4  + IP-weighting,9.2463728564491,6.313339506532328,13.5420265157636
"ns(tstop, knots = knots)2",-0.09802936324671149,0.1459670370904697,-0.671585620977929,0.5018475347531974,-0.3841194988740543,0.18806077238063132,4  + IP-weighting,0.9066222819893319,0.6810500376039944,1.2069068597239923
