outcome,outcome_var,outcome_descr,brand,brand_descr,stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-0.3651931269191143,-0.4004307221566854,-0.32995553168154323,0.01797869527987286,-20.312548893798084,9.959908749670364e-92,0.6940625957627776,0.6700313865102308,0.7189557034722722,14,21,17.5,0.3059374042372224,0.2810442965277278,0.32996861348976925,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-0.3775213037563853,-0.4188178154169404,-0.3362247920958302,0.02107003597326111,-17.917449416578027,8.619029112329234e-72,0.685558596455395,0.6578240297480743,0.7144624822445033,21,28,24.5,0.31444140354460504,0.28553751775549674,0.3421759702519257,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-0.39178776179897223,-0.43620936376821307,-0.3473661598297314,0.022664499102857377,-17.2864072583708,5.955007666939254e-67,0.675847539405841,0.6464823617824135,0.7065465719150815,28,35,31.5,0.32415246059415903,0.2934534280849185,0.3535176382175865,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-0.40959527568213067,-0.4541192414270037,-0.3650713099372576,0.022716726478686566,-18.03055893930949,1.1215221327667168e-72,0.663918899891987,0.6350070095893386,0.6941471495233505,35,42,38.5,0.33608110010801295,0.30585285047664945,0.36499299041066136,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-0.5297189426943991,-0.5776871059906273,-0.4817507793981709,0.024474002417694922,-21.644148499037804,6.900664524366879e-104,0.5887704246552722,0.5611948508807322,0.6177009863948686,0,3,1.5,0.4112295753447278,0.3822990136051314,0.4388051491192678,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-0.4539369477770719,-0.49543635845785006,-0.4124375370962937,0.021173557783775748,-21.43886031873686,5.801712267811898e-102,0.6351227778864411,0.6093049739006141,0.6620345479995811,3,7,5,0.3648772221135589,0.33796545200041894,0.3906950260993859,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.3637894253148572,-0.39742162388267294,-0.33015722674704145,0.017159600295261673,-21.20034377579945,9.480146467769875e-100,0.6950375366448613,0.6720506133012192,0.7188107082774693,7,14,10.5,0.30496246335513866,0.2811892917225307,0.3279493866987808,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.33568666612904335,-0.37087753312940636,-0.30049579912868035,0.01795485390443093,-18.696151353601493,5.320939123769127e-78,0.7148470565239166,0.690128454255781,0.7404510146911205,14,21,17.5,0.28515294347608344,0.2595489853088795,0.30987154574421905,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-0.3463555405936124,-0.3876565972998618,-0.305054483887363,0.021072354916736657,-16.4364895125471,1.0481731107956993e-60,0.7072609824095617,0.6786453519001957,0.737083214138778,21,28,24.5,0.2927390175904383,0.262916785861222,0.3213546480998043,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-0.3631510646404847,-0.4076270337614327,-0.31867509551953666,0.022692237955273066,-16.003316436054654,1.211461235386099e-57,0.6954813629210168,0.665226939749863,0.7271117527987557,28,35,31.5,0.3045186370789832,0.27288824720124427,0.334773060250137,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Not immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-0.3864406351617521,-0.43116920970604267,-0.3417120606174615,0.02282112064155458,-16.933464453015908,2.5492419523843798e-64,0.6794710608669922,0.6497489576423191,0.710552771382616,35,42,38.5,0.32052893913300784,0.28944722861738403,0.3502510423576809,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-0.5672142096043088,-0.7322590306947535,-0.4021693885138641,0.08420808871606687,-6.735863718708112,1.6295897322728753e-11,0.5671030704906468,0.48082157160782046,0.6688674376328432,0,3,1.5,0.4328969295093532,0.3311325623671568,0.5191784283921795,-0.005277986494337528,0.08765049324115343,-0.06021627830223574,-0.17706979647416965,0.16651382348549457,0.9519833810304079
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-0.565231493922659,-0.7107786922863493,-0.4196842955589688,0.07426013922283677,-7.6115059820523046,2.7092035977588298e-14,0.5682285900655594,0.4912615069351915,0.6572542851611802,3,7,5,0.43177140993444063,0.34274571483881977,0.5087384930648085,-0.07609856081147881,0.07719242082980808,-0.9858294375721033,-0.2273929255173621,0.07519580389440447,0.3242168176397409
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.4132131587495301,-0.5241189630111962,-0.30230735448786394,0.056585633785353716,-7.302439349128289,2.825967094107818e-13,0.6615212587538212,0.5920767761815674,0.7391108609351056,7,14,10.5,0.3384787412461788,0.2608891390648944,0.4079232238184326,-0.013528759849512462,0.0591095885495854,-0.22887589275238412,-0.129381424547681,0.10232390484865607,0.8189653780578572
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-0.4062395357903901,-0.5216377462993214,-0.2908413252814589,0.05887771990668073,-6.899715825175747,5.210666823354041e-12,0.6661505814063319,0.5935476710231508,0.7476342992687535,14,21,17.5,0.3338494185936681,0.25236570073124653,0.40645232897684924,-0.035987553758313195,0.06152712688222865,-0.5849054812391663,-0.1565785065197075,0.08460339900308111,0.5586112728102248
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-0.44437600344691897,-0.575955710126467,-0.312796296767371,0.06713373700610417,-6.619265115637966,3.609889319589893e-11,0.6412242729570657,0.5621673429659833,0.7313988857125723,21,28,24.5,0.35877572704293426,0.2686011142874277,0.43783265703401675,-0.06183000606646344,0.07030549094118689,-0.8794477534932015,-0.19962623622659675,0.07596622409366988,0.37915854960869416
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-0.4154441834464242,-0.5539690157474031,-0.27691935114544525,0.07067723355819046,-5.878048170976838,4.1513212825946485e-9,0.6600470336158594,0.5746644258613521,0.75811563580274,28,35,31.5,0.33995296638414063,0.24188436419726,0.42533557413864787,-0.018379026091064232,0.07413370645556645,-0.2479172696171623,-0.16367842078443898,0.12692036860231048,0.8041984177308653
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-0.4460103513913393,-0.5615211146556083,-0.33049958812707037,0.058935145837068,-7.567816199596396,3.795504800249758e-14,0.6401771453031916,0.5703408498642916,0.7185646573729708,35,42,38.5,0.3598228546968084,0.2814353426270292,0.42965915013570843,-0.023365087838026044,0.06291594463362764,-0.37136989636070333,-0.14667807337325228,0.09994789769720018,0.7103620441787655
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-0.5592911240325216,-0.7243210518692313,-0.39426119619581185,0.08420048997759387,-6.6423737460595715,3.086710400478363e-11,0.5716141237782458,0.48465351187109285,0.6741779405277023,0,3,1.5,0.42838587622175417,0.3258220594722977,0.5153464881289072,-2.7151903365052465e-4,0.0876492673892361,-0.003097790109810649,-0.17206092638787432,0.17151788832057324,0.9975283250519321
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.5560547809468827,-0.7016730617549702,-0.4104365001387951,0.07429640644251935,-7.48427558709833,7.194285022408354e-14,0.5734670599466762,0.49575518052893264,0.6633606299242534,3,7,5,0.42653294005332376,0.3366393700757466,0.5042448194710674,-0.07048046642473965,0.07723727083863566,-0.9125188611594998,-0.2218627355326313,0.08090180268315197,0.3614956453286592
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.401787862828142,-0.5127188105707967,-0.2908569150854873,0.05659846232770803,-7.098918350498101,1.2573706243610283e-12,0.6691226764276252,0.598865162485773,0.7476226438873957,7,14,10.5,0.33087732357237476,0.25237735611260426,0.40113483751422696,-0.006487926438272396,0.059143916681881105,-0.10969727407755511,-0.12240787303939704,0.10943202016285224,0.9126494623413225
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-0.39236928669587573,-0.507765807933431,-0.27697276545832056,0.05887685801769229,-6.664236168614333,2.6604535785628055e-11,0.6754546314891059,0.6018387011083516,0.7580751426584399,14,21,17.5,0.3245453685108941,0.2419248573415601,0.3981612988916484,-0.02717615977676141,0.061560684645332035,-0.4414531763792217,-0.1478328845452401,0.09348056499171727,0.6588849523856464
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-0.426925571873762,-0.5588000167843603,-0.2950511269631637,0.0672841164178562,-6.3451167170334175,2.222568775950585e-10,0.6525121156747521,0.5718949165616266,0.7444935227999364,21,28,24.5,0.3474878843252479,0.2555064772000636,0.4281050834383734,-0.04940426811737669,0.07050601916181443,-0.7007099351899547,-0.1875935263678239,0.08878499013307048,0.4834840545190611
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-0.39581525007451074,-0.5353863045624444,-0.2562441955865771,0.0712110301969079,-5.558341860523985,2.7234955670682575e-8,0.6731310453607343,0.5854430871203705,0.7739529498198239,28,35,31.5,0.3268689546392657,0.22604705018017612,0.4145569128796295,-0.004027488275538504,0.07473078576656579,-0.05389329490150208,-0.15049713691438593,0.1424421603633089,0.9570201787973723
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-0.41762230127469063,-0.5352197457826768,-0.30002485676670443,0.05999979868792482,-6.960395041437675,3.393198852123876e-12,0.6586109379649765,0.585540605927666,0.7407998065648946,35,42,38.5,0.3413890620350235,0.25920019343510536,0.414459394072334,-0.008027025592559967,0.06415625849828654,-0.1251167973390211,-0.13377098163204335,0.11771693044692341,0.9004310854379257
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-0.5389898688566996,-0.704645999177063,-0.3733337385363363,0.08451998691151359,-6.377069951761631,1.805080275328913e-10,0.5833372019404873,0.4942835200617012,0.6884354370651071,0,3,1.5,0.4166627980595127,0.3115645629348929,0.5057164799382988,-0.009270926162300519,0.08799207340359566,-0.10536092404343408,-0.18173222095835276,0.16319036863375172,0.9160894215303175
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-0.5243914788826014,-0.6700690227319862,-0.3787139350332166,0.07432664324368751,-7.0552288654195,1.7231686912900839e-12,0.5919154478462318,0.5116732594814198,0.6847414651961654,3,7,5,0.40808455215376815,0.3152585348038346,0.48832674051858016,-0.07045453110552952,0.07728369456164275,-0.9116351321601716,-0.22192778903854332,0.08101872682748426,0.3619608218139118
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.36542654359086874,-0.4764672361291856,-0.25438585105255185,0.05665445559928229,-6.450093637392538,1.117810655044317e-10,0.6939006088876396,0.6209732733061428,0.7753925582836736,7,14,10.5,0.3060993911123604,0.2246074417163264,0.3790267266938572,-0.00163711827601154,0.059196108162143504,-0.02765584304169667,-0.11765935829875032,0.11438512174672723,0.9779366423674223
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.3546765752250779,-0.46985852327920774,-0.23949462717094805,0.05876737989201351,-6.035262689553367,1.5870430087858727e-9,0.7014002567482054,0.6250906978093174,0.7870255018840809,14,21,17.5,0.2985997432517946,0.21297449811591906,0.37490930219068264,-0.01898990909603454,0.061449017226491855,-0.30903519621868947,-0.13942776974533994,0.10144795155327083,0.7572947536217022
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-0.3828292007433529,-0.5147870276485618,-0.2508713738381441,0.06732665903357171,-5.686145818589621,1.2993845820958413e-8,0.6819293623679817,0.5976278592763048,0.7781224520267942,21,28,24.5,0.31807063763201826,0.2218775479732058,0.4023721407236952,-0.03647366014974052,0.07054731148923918,-0.517009923975685,-0.17474384987477806,0.101796529575297,0.6051492312115418
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-0.347409967219733,-0.4877564961999792,-0.20706343823948684,0.07160668771838753,-4.851641352076159,1.2244389531216793e-6,0.7065156206318038,0.6140023667504609,0.8129680750882353,28,35,31.5,0.29348437936819616,0.18703192491176468,0.38599763324953906,0.015741097420751693,0.07511627912388504,0.2095564051407657,-0.13148410431472088,0.16296629915622426,0.834013907731739
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,Immunocompromised,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-0.3710694990586596,-0.4897027272788512,-0.252436270838468,0.060528269476355395,-6.130515580056575,8.759473823290468e-10,0.6899959858208755,0.6128085383715706,0.7769057228119863,35,42,38.5,0.3100040141791245,0.22309427718801367,0.38719146162842943,0.015371136103092486,0.06468751775372653,0.23762136246458435,-0.11141406894350683,0.14215634114969178,0.8121747801697355
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-0.7393449911639769,-0.7993812719039223,-0.6793087104240315,0.030631318337226536,-24.136897505499913,1.025047649826293e-128,0.4774265317235007,0.4496070625965018,0.5069673324907069,0,3,1.5,0.5225734682764993,0.4930326675092931,0.5503929374034982,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-0.5546845410064949,-0.6033181531474296,-0.5060509288655601,0.024813523373159136,-22.354122494611097,1.1009468802110442e-110,0.5742533860213777,0.5469936129440508,0.6028716671518934,3,7,5,0.42574661397862235,0.39712833284810656,0.4530063870559492,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.47271154241658253,-0.5107404396433732,-0.4346826451897919,0.019402855117113253,-24.36298882630178,4.2228096467557245e-131,0.6233098436992716,0.6000511126505327,0.6474701122313892,7,14,10.5,0.37669015630072844,0.35252988776861083,0.3999488873494673,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-0.42474339090695634,-0.463342874710046,-0.3861439071038667,0.019693976066681548,-21.567173102517433,3.6534961972126347e-103,0.6539375699281006,0.6291768666842226,0.6796727089111092,14,21,17.5,0.3460624300718994,0.3203272910888908,0.37082313331577743,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-0.3806155425920896,-0.42640242329948297,-0.3348286618846962,0.023361082687515928,-16.29271843618314,1.1117568522385143e-59,0.683440592916363,0.6528535657645436,0.715460661532681,21,28,24.5,0.31655940708363695,0.28453933846731905,0.34714643423545644,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-0.32261179076153707,-0.3713309094615307,-0.27389267206154344,0.02485714997024631,-12.978631546565042,1.617446167559738e-38,0.7242549622673979,0.6898156372657639,0.7604136845144603,28,35,31.5,0.27574503773260206,0.23958631548553966,0.3101843627342361,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-0.3096833130879585,-0.3568592221081364,-0.26250740406778056,0.024069783624747945,-12.866061362078465,6.987545709149627e-38,0.7336792660588027,0.6998710171661424,0.7691206697259186,35,42,38.5,0.26632073394119726,0.23087933027408136,0.3001289828338576,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-0.7168759538273667,-0.7769974954810331,-0.6567544121737002,0.030674819602756725,-23.370176682732357,8.594671842154752e-121,0.4882752702269944,0.45978444576798827,0.5185315460531038,0,3,1.5,0.5117247297730056,0.4814684539468962,0.5402155542320117,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.5318400053235753,-0.5806016189181468,-0.48307839172900396,0.024878831437310473,-21.37721004556434,2.1776505342346366e-101,0.5875229291860786,0.5595616224218174,0.6168814630735676,3,7,5,0.4124770708139214,0.3831185369264324,0.4404383775781826,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.4511202379094985,-0.48934231365884745,-0.4128981621601496,0.01950141739891132,-23.13268972616742,2.1716251323983952e-118,0.6369142563351025,0.6130294427213312,0.6617296685165903,7,14,10.5,0.36308574366489754,0.3382703314834097,0.3869705572786688,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,Not immunocompromised,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-0.4070928760436601,-0.4459375521033696,-0.36824819998395064,0.01981907645554272,-20.54045641111648,9.367815079214418e-94,0.6655823707734617,0.6402237514399703,0.6919454195319074,14,21,17.5,0.3344176292265383,0.30805458046809264,0.35977624856002965,0,NA,NA,NA,NA,NA
