outcome,outcome_var,outcome_descr,brand,brand_descr,stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.23389478793452853,-0.26286003556241966,-0.20492954030663743,0.014778459122904958,-15.826737144200493,2.035040339744737e-56,0.791445081086944,0.7688495013686569,0.8147047182337612,14,21,17.5,0.208554918913056,0.18529528176623877,0.23115049863134307,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-0.21155954403211255,-0.24536383438290013,-0.17775525368132497,0.01724740383876006,-12.266167477140831,1.3761438834905018e-34,0.8093210893770415,0.7824198152183575,0.8371472871346488,21,28,24.5,0.1906789106229585,0.1628527128653512,0.21758018478164254,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-0.24968489127312185,-0.2860967032720167,-0.21327307927422698,0.01857779647284675,-13.439962680076754,3.526144233333149e-41,0.7790462286636434,0.7511899699063916,0.8079354766553595,28,35,31.5,0.22095377133635663,0.19206452334464053,0.24881003009360836,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",any,Any vaccine,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-0.2520932800739957,-0.28811242463754794,-0.2160741355104434,0.018377452263238864,-13.71753148711847,7.973411208982735e-43,0.7771722400036314,0.7496773053018394,0.8056755704897287,35,42,38.5,0.2228277599963686,0.1943244295102713,0.2503226946981606,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-0.6118782797342388,-0.6586050042964555,-0.5651515551720221,0.02384060366965474,-25.665385332212104,2.8473518903704993e-145,0.5423312620019457,0.5175728430163269,0.568274015364722,0,3,1.5,0.4576687379980543,0.431725984635278,0.4824271569836731,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-0.405024046675954,-0.4433001298973884,-0.3667479634545196,0.019528972737943785,-20.739649346174424,1.5202977185005034e-95,0.6669607724760706,0.6419145204345788,0.6929842804003257,3,7,5,0.33303922752392945,0.30701571959967433,0.35808547956542125,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.343106059121912,-0.37380787042282215,-0.31240424782100185,0.01566447727768579,-21.903447720574125,2.4084895458132655e-106,0.7095629519456702,0.6881091052408828,0.7316856860913111,7,14,10.5,0.2904370480543298,0.2683143139086889,0.31189089475911724,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-0.30196336415336644,-0.33363314371868386,-0.27029358458804903,0.01615834771206236,-18.68776248254318,6.227036229213887e-78,0.7393651516616578,0.7163165192453947,0.7631554107778324,14,21,17.5,0.26063484833834216,0.23684458922216756,0.28368348075460526,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-0.24902294960443708,-0.2868642570886638,-0.21118164212021037,0.019307144306076097,-12.897969044861169,4.6211620416330603e-38,0.7795620825379789,0.7506136123989615,0.8096269911608538,21,28,24.5,0.22043791746202113,0.1903730088391462,0.24938638760103848,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-0.19073577233964853,-0.23084477824148036,-0.1506267664378167,0.020464154554984966,-9.320481421656691,1.1581360411029842e-20,0.8263509040733836,0.7938626812335596,0.8601686825759703,28,35,31.5,0.17364909592661637,0.13983131742402966,0.20613731876644037,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-0.16449356514144325,-0.2031427066578973,-0.1258444236249892,0.019719312100280193,-8.341749666769864,7.319928582136677e-17,0.8483232157666799,0.8161617613972972,0.8817520158952942,35,42,38.5,0.1516767842333201,0.11824798410470583,0.18383823860270276,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-0.5850881123183276,-0.6318630869183549,-0.5383131377183002,0.023865221488242848,-24.51634955940258,9.888090419276041e-133,0.557056776085696,0.5316004599536451,0.5837320979933842,0,3,1.5,0.44294322391430396,0.4162679020066158,0.46839954004635487,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.3772796208413434,-0.41562202392097275,-0.3389372177617141,0.019562810022056187,-19.28555357926482,7.102563802111378e-83,0.6857243042789867,0.6599296609752892,0.7125271817362782,3,7,5,0.3142756957210133,0.28747281826372184,0.34007033902471084,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.3160819168755059,-0.3468677237523107,-0.28529610999870114,0.015707332950829343,-20.12320728572936,4.621887294863936e-90,0.7289997303414721,0.7068988279981793,0.7517916083449893,7,14,10.5,0.27100026965852786,0.24820839165501074,0.29310117200182073,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-0.27861843802022895,-0.31037604284322856,-0.24686083319722935,0.0162031573403897,-17.19531768822088,2.8787568431054153e-66,0.756828625157449,0.733171200596728,0.7812494099488919,14,21,17.5,0.24317137484255102,0.21875059005110808,0.266828799403272,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-0.23024989918636027,-0.26821334378377526,-0.19228645458894528,0.01936946030481468,-11.88726456818866,1.3784763503327963e-32,0.7943350740096202,0.7647446101889733,0.8250704894094677,21,28,24.5,0.20566492599037978,0.1749295105905323,0.23525538981102667,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-0.18060921105594563,-0.22098889548904882,-0.14022952662284244,0.02060225838414022,-8.766476358484077,1.8434479719719105e-18,0.8347615105326112,0.8017255830112814,0.8691587174372124,28,35,31.5,0.16523848946738884,0.1308412825627876,0.19827441698871862,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-0.17948626453306868,-0.21898942290872656,-0.1399831061574108,0.02015504299428651,-8.905278176977786,5.32523388938403e-19,0.8356994295862049,0.8033302150056972,0.8693729223240472,35,42,38.5,0.1643005704137951,0.13062707767595283,0.19666978499430277,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-0.577909207811385,-0.6247720821576292,-0.5310463334651407,0.023910069121622954,-24.170118658868937,4.5884673312164236e-129,0.5610702223231789,0.5353834380524292,0.5879894146948819,0,3,1.5,0.43892977767682106,0.41201058530511814,0.46461656194757084,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-0.3717179205551945,-0.410127968269402,-0.33330787284098695,0.019597323224906718,-18.967790462463213,3.1486564136890856e-80,0.6895487226143564,0.6635653293960172,0.716549554045981,3,7,5,0.3104512773856436,0.283450445954019,0.3364346706039828,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.3099993861162367,-0.3408369272708966,-0.27916184496157675,0.015733728475575335,-19.702855975776647,2.03793420926486e-86,0.7334474064756051,0.7111748719781317,0.75641747095127,7,14,10.5,0.26655259352439487,0.24358252904873,0.2888251280218683,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.2719096731017573,-0.30371994980045497,-0.2400993964030596,0.016230031240172322,-16.753490432521822,5.339918845858095e-63,0.7619230801302133,0.7380675334706965,0.7865496769722902,14,21,17.5,0.23807691986978674,0.21345032302770983,0.26193246652930346,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-0.22000887258802543,-0.2580669402752781,-0.18195080490077276,0.019417738278585665,-11.330303737313029,9.288208597538171e-30,0.8025116775753897,0.7725435161003734,0.8336423505251329,21,28,24.5,0.19748832242461034,0.1663576494748671,0.22745648389962658,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-0.17182187884273065,-0.2123129987307795,-0.1313307589546818,0.02065911425283201,-8.317001239255783,9.021680997951191e-17,0.8421291608308128,0.808711532265192,0.8769276747361318,28,35,31.5,0.1578708391691872,0.12307232526386824,0.191288467734808,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",pfizer,BNT162b2,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",36+,-0.16877184005107562,-0.2084638830559925,-0.12907979704615874,0.020251414473940677,-8.33382973165897,7.826846340165701e-17,0.844701608477253,0.811830355004536,0.8789038288178713,35,42,38.5,0.15529839152274705,0.12109617118212868,0.18816964499546396,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,0.14182393111325006,0.08080450678064069,0.20284335544585944,0.031132931428292984,4.555431326468773,5.227819343045233e-6,1.1523737335136384,1.0841589301288868,1.2248805823462539,0,3,1.5,-0.15237373351363837,-0.22488058234625385,-0.08415893012888676,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-0.11013896605256095,-0.17228778444942414,-0.04799014765569775,0.03170916347804611,-3.47341127837749,5.138872311551405e-4,0.8957096534125751,0.8417368995186896,0.953143177726001,3,7,5,0.10429034658742486,0.04685682227399901,0.15826310048131043,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.029530490898822172,-0.08175187879222288,0.022690896994578536,0.026644054842495254,-1.1083332125455345,0.2677179369100403,0.970901273537371,0.9215005741684322,1.0229502936632908,7,14,10.5,0.02909872646262901,-0.02295029366329082,0.07849942583156777,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,0.07045781581155763,0.01590461748703205,0.12501101413608323,0.027833775903452446,2.5313782814073096,0.011361524296760062,1.0729993048711202,1.0160317691207148,1.133160933786823,14,21,17.5,-0.07299930487112016,-0.13316093378682292,-0.0160317691207148,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,0.12853447028060083,0.0702724621846961,0.18679647837650556,0.029726060557983734,4.323965835630361,1.5324903926413573e-5,1.1371606188612562,1.0728004389891679,1.205381938795023,21,28,24.5,-0.1371606188612562,-0.2053819387950231,-0.07280043898916788,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-0.0185024414478258,-0.08197151366607884,0.04496663077042724,0.03238277474427541,-0.5713667711904966,0.5677510487030517,0.9816676778984479,0.9212982027307927,1.0459929553472926,28,35,31.5,0.018332322101552112,-0.04599295534729264,0.07870179726920734,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,0.07266114756320545,0.018135389144021068,0.12718690598238983,0.027819775694490626,2.6118523873503094,0.009005312737628854,1.0753660847521744,1.018300833935638,1.1356292538480943,35,42,38.5,-0.07536608475217443,-0.13562925384809432,-0.018300833935638083,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,0.08787707875460735,0.026939648744504156,0.14881450876471053,0.031091096821558906,2.826438683040362,0.0047068754512086435,1.0918539017377153,1.0273058016976766,1.1604577145089523,0,3,1.5,-0.09185390173771535,-0.1604577145089523,-0.0273058016976766,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.16723058928235718,-0.22927791112105483,-0.10518326744365952,0.03165737856823852,-5.282515383321653,1.274221321772405e-7,0.8460045092711663,0.7951075335713328,0.9001595375312037,3,7,5,0.15399549072883367,0.0998404624687963,0.2048924664286672,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.09328446096716582,-0.1456353348395656,-0.04093358709476606,0.026710120331463635,-3.4924762528036917,4.785641464965464e-4,0.9109343381742726,0.8644728888572394,0.9598928771056404,7,14,10.5,0.0890656618257274,0.04010712289435958,0.13552711114276061,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-0.003595777547678519,-0.05880395499305299,0.05161239989769595,0.028167955064914225,-0.12765490215359618,0.8984220808726193,0.9964106795186977,0.9428916002292206,1.0529675330839208,14,21,17.5,0.0035893204813023383,-0.05296753308392077,0.05710839977077942,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,0.04420183712774513,-0.01504442023479352,0.10344809449028378,0.03022823777878858,1.4622697310778052,0.14366730971753733,1.0451932924122946,0.9850681816712836,1.1089882292718243,21,28,24.5,-0.04519329241229464,-0.10898822927182428,0.014931818328716373,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-0.11141205555187957,-0.17607035845670027,-0.04675375264705885,0.03298953624394998,-3.377193747981579,7.322944887810238e-4,0.894570060414234,0.8385589815456671,0.9543223680157376,28,35,31.5,0.10542993958576596,0.045677631984262446,0.1614410184543329,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-0.023941260607739146,-0.08121702053142074,0.03333449931594244,0.029222863468648146,-0.8192647046181704,0.4126354053635373,0.9763430578714536,0.9219935781947453,1.0338963190179988,35,42,38.5,0.02365694212854641,-0.03389631901799883,0.07800642180525474,0,NA,NA,NA,NA,NA
postest,positive_test_1_date,"Positive
SARS-CoV-2
test",az,ChAdOx1,NA,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,0.10136940820516391,0.03986290149311865,0.16287591491720915,0.03138144741291205,3.2302336750552483,0.001236890803767976,1.1066853849239626,1.0406680903703933,1.1768906460544848,0,3,1.5,-0.10668538492396262,-0.1768906460544848,-0.04066809037039332,0,NA,NA,NA,NA,NA
