variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
imd,Deprivation,categorical,FALSE,level,4,3684249,imd4,factor,5,FALSE,contr.treatment,treatment,849080,16622,0.2046465215155012,0.014608209941296541,14.00900742376228,1.2270912379423062,1.1924558930688443,1.2627325798689728,0.17601495615196,0.2332780868790424,"0.18, 0.23",1.3731063507650775e-44
imd,Deprivation,categorical,FALSE,level,5 least deprived,3684249,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,836492,17330,0.270026962425837,0.014462153950442761,18.67128253171237,1.3099997710287576,1.2733887596756175,1.3476633801389577,0.24168166154409554,0.2983722633075785,"0.24, 0.30",8.479193739492896e-78
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,3684249,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,3684249,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,3470890,66091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,3684249,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,53989,403,-0.8378444772356932,0.05167053278330858,-16.215131373802027,0.4326420889345559,0.3909729665861016,0.47875222359250985,-0.9391168605529742,-0.7365720939184123,"-0.94, -0.74",3.942337307317814e-59
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,3684249,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,114791,1394,-0.41167259420675856,0.029021597502581174,-14.185042507399688,0.6625411603597582,0.6259067503465241,0.7013197875367706,-0.46855388008563525,-0.35479130832788186,"-0.47, -0.35",1.133970040751705e-45
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,3684249,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,15053,175,-0.45442693217739333,0.07754257387388312,-5.8603539897512675,0.6348116538621719,0.5453063215966882,0.7390081866266656,-0.6064075842387407,-0.3024462801160459,"-0.61, -0.30",4.618815017889365e-9
ethnicity,Ethnicity,categorical,FALSE,level,Other,3684249,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,29526,353,-0.36258856925497707,0.057367057895479856,-6.320501391505849,0.6958726780245188,0.6218689270721137,0.7786830358302528,-0.4750259366291417,-0.2501512018808124,"-0.48, -0.25",2.607159832620192e-10
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,3684249,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,3684249,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,3047583,56592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),3684249,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,464060,8914,-0.003705553232331584,0.011763950837165528,-0.31499224058508735,0.9963013038576618,0.9735924683761145,1.0195398180555904,-0.026762473189075833,0.019351366724412664,"-0.03, 0.02",0.752767545327797
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),3684249,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,128888,2222,-0.10886028260810325,0.02239358338949891,-4.861226571677288,0.8968557150863251,0.8583435089491306,0.9370958891129367,-0.1527508995363155,-0.06496966567989101,"-0.15, -0.06",1.166606358536154e-6
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),3684249,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,43718,688,-0.20802752253218573,0.03937591267212025,-5.283116210268257,0.812184683025246,0.7518616911974055,0.8773474790160922,-0.28520289322793574,-0.13085215183643573,"-0.29, -0.13",1.2700476966031968e-7
chronic_cardiac_disease,Chronic cardiac disease,continuous,NA,label,Chronic cardiac disease,3684249,chronic_cardiac_disease,integer,NA,NA,NA,NA,3684249,68416,-0.004666140723774928,0.026520014414792965,-0.17594789545710568,0.9953447287980408,0.9449300136635328,1.0484492129792948,-0.056644413846252205,0.04731213239870235,"-0.06, 0.05",0.8603348771163438
heart_failure,Heart failure,continuous,NA,label,Heart failure,3684249,heart_failure,integer,NA,NA,NA,NA,3684249,68416,-0.07917806163261741,0.01851745112970868,-4.275861784540488,0.9238754030354466,0.8909458756918625,0.9580220119107565,-0.11547159893232695,-0.042884524332907875,"-0.12, -0.04",1.9039932695251817e-5
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,3684249,other_heart_disease,integer,NA,NA,NA,NA,3684249,68416,0.04436849650306337,0.024682257914881253,1.7975866169161545,1.0453674981896046,0.9960001806050014,1.097181735054904,-0.004007840067232565,0.0927448330733593,"0.00, 0.09",0.07224254071728273
dialysis,Dialysis,continuous,NA,label,Dialysis,3684249,dialysis,integer,NA,NA,NA,NA,3684249,68416,-0.06908303607200485,0.1090472623940131,-0.6335146298528044,0.9332491835143406,0.7536616566052566,1.1556300242913387,-0.28281174297695955,0.14464567083294982,"-0.28, 0.14",0.5263976302246898
diabetes,Diabetes,continuous,NA,label,Diabetes,3684249,diabetes,integer,NA,NA,NA,NA,3684249,68416,-0.018457846607416024,0.009207344205880008,-2.0046873663774236,0.9817114561880149,0.9641543243885888,0.9995883012005906,-0.036503909644204385,-4.1178357062766555e-4,"-0.04, 0.00",0.044996479972680144
chronic_liver_disease,Chronic liver disease,continuous,NA,label,Chronic liver disease,3684249,chronic_liver_disease,integer,NA,NA,NA,NA,3684249,68416,-0.05473868207231043,0.05195948451393575,-1.0534877815739163,0.9467325138100949,0.855065332764261,1.0482268644988904,-0.15657740037489115,0.04710003623027029,"-0.16, 0.05",0.2921174912744126
current_copd,COPD,continuous,NA,label,COPD,3684249,current_copd,integer,NA,NA,NA,NA,3684249,68416,0.001597497309288185,0.01381512097686332,0.11563397178812775,1.0015987739878545,0.9748422243605371,1.0290897121449964,-0.025479642247427724,0.028674636866004095,"-0.03, 0.03",0.9079426379017699
other_resp_conditions,Other respiratory conditions,continuous,NA,label,Other respiratory conditions,3684249,other_resp_conditions,integer,NA,NA,NA,NA,3684249,68416,-0.05778122557852176,0.018923649767821866,-3.053386967495776,0.9438564164923776,0.9094903442939896,0.9795210477417268,-0.09487089757950236,-0.020691553577541155,"-0.09, -0.02",0.0022627394692148937
lung_cancer,Lung Cancer,continuous,NA,label,Lung Cancer,3684249,lung_cancer,integer,NA,NA,NA,NA,3684249,68416,-0.035515122658474334,0.048953361337996666,-0.7254889488233809,0.9651081391188636,0.8768126391501747,1.0622950429823195,-0.13146194780312329,0.060431702486174625,"-0.13, 0.06",0.4681521221446222
haematological_cancer,Haematological cancer,continuous,NA,label,Haematological cancer,3684249,haematological_cancer,integer,NA,NA,NA,NA,3684249,68416,0.05873695726773077,0.029528500002293616,1.9891615646974412,1.0604962482175975,1.0008625325131535,1.1236830792932293,8.621607457443906e-4,0.11661175378971714,"0.00, 0.12",0.046683372775665165
cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",continuous,NA,label,"Cancer excl. lung, haemo",3684249,cancer_excl_lung_and_haem,integer,NA,NA,NA,NA,3684249,68416,0.04241122907058266,0.010326091143379837,4.107191044674532,1.0433234354716674,1.022420098217085,1.0646541406048164,0.022172462328480157,0.06264999581268516,"0.02, 0.06",4.004999575661572e-5
chemo_or_radio,Chemo- or radio-therapy,continuous,NA,label,Chemo- or radio-therapy,3684249,chemo_or_radio,integer,NA,NA,NA,NA,3684249,68416,0.02054792980437168,0.022284134011252798,0.9220878762439506,1.020760491921421,0.9771372357895557,1.0663312620828884,-0.023128170284347882,0.06422402989309124,"-0.02, 0.06",0.35648274031303123
permanant_immunosuppression,Permanent immunosuppression,continuous,NA,label,Permanent immunosuppression,3684249,permanant_immunosuppression,integer,NA,NA,NA,NA,3684249,68416,-0.13803600598892768,0.15063248690508663,-0.9163760675072969,0.8710673275406015,0.6483852386262078,1.170227580622247,-0.4332702552245987,0.15719824324674336,"-0.43, 0.16",0.35946968334652585
asplenia,Asplenia,continuous,NA,label,Asplenia,3684249,asplenia,integer,NA,NA,NA,NA,3684249,68416,-0.07077279744171062,0.08721695448433021,-0.8114568762479086,0.9316735466957518,0.7852800391284445,1.1053580307173247,-0.24171488707226696,0.10016929218884572,"-0.24, 0.10",0.41710334805311755
dmards,DMARDS,continuous,NA,label,DMARDS,3684249,dmards,integer,NA,NA,NA,NA,3684249,68416,0.03247547914583132,0.02240779814354906,1.4492936315199993,1.0330085625810923,0.9886222238996063,1.0793877221944974,-0.01144299818836831,0.07639395648003094,"-0.01, 0.08",0.14725559882810138
dementia,Dementia,continuous,NA,label,Dementia,3684249,dementia,integer,NA,NA,NA,NA,3684249,68416,-0.36413194827521794,0.016289251729263203,-22.35412370852276,0.6947995110971826,0.6729674641557812,0.7173398215119892,-0.3960582949996806,-0.3322056015507553,"-0.40, -0.33",1.1009169458511408e-110
other_neuro_conditions,Other neurological conditions,continuous,NA,label,Other neurological conditions,3684249,other_neuro_conditions,integer,NA,NA,NA,NA,3684249,68416,-0.19348949459654183,0.028888303152303913,-6.697849076715694,0.8240784934266916,0.778715486978276,0.87208405981959225,-0.2501095283495324,-0.13686946084355125,"-0.25, -0.14",2.1150953711260943e-11
LD_incl_DS_and_CP,"Learning disability, incl. DS and CP",continuous,NA,label,"Learning disability, incl. DS and CP",3684249,LD_incl_DS_and_CP,integer,NA,NA,NA,NA,3684249,68416,-1.185201456949924,0.2155156506702403,-5.499375350532646,0.3056845910098619,0.2003670448063743,0.466359471794205,-1.6076043703683105,-0.7627985435315376,"-1.6, -0.76",3.811390280748603e-8
psychosis_schiz_bipolar,"Psychosis, Schizophrenia, Bipolar",continuous,NA,label,"Psychosis, Schizophrenia, Bipolar",3684249,psychosis_schiz_bipolar,integer,NA,NA,NA,NA,3684249,68416,-0.3711501442794678,0.0540922148055857,-6.861433676055392,0.6899403431859287,0.6205376885740692,0.7671051830056542,-0.47716893714242004,-0.26513135141651556,"-0.48, -0.27",6.817285475612551e-12
flu_vaccine,Flu vaccine in previous 5 years,continuous,NA,label,Flu vaccine in previous 5 years,3684249,flu_vaccine,integer,NA,NA,NA,NA,3684249,68416,0.5915609455941502,0.013731693933287409,43.079968754629,1.806806542065764,1.758827370154951,1.8560945410828125,0.5646473200381797,0.6184745711501206,"0.56, 0.62",0
region,region,categorical,NA,label,region,3684249,NA,factor,9,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,region,categorical,TRUE,level,East,3684249,regionEast,factor,9,FALSE,contr.treatment,treatment,898446,16389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,region,categorical,FALSE,level,East Midlands,3684249,regionEast Midlands,factor,9,FALSE,contr.treatment,treatment,679653,12087,-1.8093021509525187,0.16997476339869205,-10.644534016550608,0.16376838254469292,0.11736734457785358,0.2285140148460481,-2.142446565494672,-1.4761577364103653,"-2.1, -1.5",1.8490711380076943e-26
region,region,categorical,FALSE,level,London,3684249,regionLondon,factor,9,FALSE,contr.treatment,treatment,160514,2222,-2.1681601875342587,0.3109775992877075,-6.972078350660683,0.11438787567277439,0.06218353144018423,0.21041883273413728,-2.777665082136894,-1.5586552929316233,"-2.8, -1.6",3.1229253349535685e-12
region,region,categorical,FALSE,level,North East,3684249,regionNorth East,factor,9,FALSE,contr.treatment,treatment,160827,3092,-3.0728746046216595,0.3326805668000768,-9.236712063401926,0.04628790400465215,0.024115113137114712,0.08884760543985751,-3.7249165339061814,-2.4208326753371376,"-3.7, -2.4",2.5418794245101464e-20
region,region,categorical,FALSE,level,North West,3684249,regionNorth West,factor,9,FALSE,contr.treatment,treatment,305464,6141,-1.5734559436236177,0.17021281445158554,-9.244051035130282,0.2073274309042822,0.14851535436963237,0.2894290882435466,-1.9070669296559242,-1.2398449575913113,"-1.9, -1.2",2.3733731430401974e-20
region,region,categorical,FALSE,level,South East,3684249,regionSouth East,factor,9,FALSE,contr.treatment,treatment,276427,5041,-2.3332623597382915,0.19281227607248463,-12.101212678289942,0.09697885055782453,0.0664591718762178,0.14151391282807083,-2.7111674766175553,-1.9553572428590278,"-2.7, -2.0",1.040624456854709e-33
region,region,categorical,FALSE,level,South West,3684249,regionSouth West,factor,9,FALSE,contr.treatment,treatment,636899,12487,-2.102006774839287,0.11571461744144482,-18.165438570481104,0.12221093218390948,0.09741225474516026,0.15332272088694426,-2.3288032575093496,-1.875210292169225,"-2.3, -1.9",9.692938748596755e-74
region,region,categorical,FALSE,level,West Midlands,3684249,regionWest Midlands,factor,9,FALSE,contr.treatment,treatment,131987,2173,-5.135981124835892,0.3554128369031563,-14.450747388832655,0.00588127840529863,0.002930513882510317,0.011803198028532193,-5.832577484809287,-4.439384764862497,"-5.8, -4.4",2.4798030330710307e-47
region,region,categorical,FALSE,level,Yorkshire and The Humber,3684249,regionYorkshire and The Humber,factor,9,FALSE,contr.treatment,treatment,434032,8784,-2.59538983299368,0.1403475439306006,-18.492591749785483,0.0746167823203207,0.05667251305197768,0.09824276186114582,-2.87046596441631,-2.32031370157105,"-2.9, -2.3",2.3689044469860305e-76
timesince_postest_pw,Time since positive SARS-CoV-2 test,categorical,NA,label,Time since positive SARS-CoV-2 test,3684249,NA,factor,7,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_postest_pw,Time since positive SARS-CoV-2 test,categorical,TRUE,level,No positive test,3684249,timesince_postest_pwNo positive test,factor,7,FALSE,contr.treatment,treatment,3662502,68310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_postest_pw,Time since positive SARS-CoV-2 test,categorical,FALSE,level,"(0, 3]",3684249,"timesince_postest_pw(0, 3]",factor,7,FALSE,contr.treatment,treatment,2592,1,-4.0842463707539745,0.9767961346281383,-4.181267949334001,0.01683582250437244,0.0024818981838379862,0.1142048941590411,-5.998731614863063,-2.169761126644886,"-6.0, -2.2",2.8988800250485572e-5
timesince_postest_pw,Time since positive SARS-CoV-2 test,categorical,FALSE,level,"(3, 7]",3684249,"timesince_postest_pw(3, 7]",factor,7,FALSE,contr.treatment,treatment,3025,3,-3.274714973476211,0.5780111376481557,-5.665487670013689,0.03782764957637153,0.012184434701922944,0.11743926636554852,-4.407595985929619,-2.1418339610228028,"-4.4, -2.1",1.4660696744324988e-8
timesince_postest_pw,Time since positive SARS-CoV-2 test,categorical,FALSE,level,"(7, 14]",3684249,"timesince_postest_pw(7, 14]",factor,7,FALSE,contr.treatment,treatment,4492,9,-2.7038278798035735,0.3342257538890535,-8.08982506088119,0.0669487498570925,0.03477354716704171,0.1288949639188866,-3.3588983201318663,-2.0487574394752808,"-3.4, -2.0",5.975048700210283e-16
timesince_postest_pw,Time since positive SARS-CoV-2 test,categorical,FALSE,level,"(14, 21]",3684249,"timesince_postest_pw(14, 21]",factor,7,FALSE,contr.treatment,treatment,3813,15,-2.031254694207074,0.2593057924513931,-7.833433549649042,0.13117083856567074,0.07890704945676555,0.2180513529332836,-2.539484708394423,-1.5230246800197256,"-2.5, -1.5",4.747237983461522e-15
timesince_postest_pw,Time since positive SARS-CoV-2 test,categorical,FALSE,level,"(21, 28]",3684249,"timesince_postest_pw(21, 28]",factor,7,FALSE,contr.treatment,treatment,3244,24,-1.2440291044065237,0.2074093684522212,-5.9979407569195615,0.2882206044456448,0.19194546252958675,0.4327849990942513,-1.6505439966290751,-0.8375142121839722,"-1.7, -0.84",1.998353938331206e-9
timesince_postest_pw,Time since positive SARS-CoV-2 test,categorical,FALSE,level,"(28, Inf)",3684249,"timesince_postest_pw(28, Inf)",factor,7,FALSE,contr.treatment,treatment,4581,54,-0.29655256599269625,0.1512055809311681,-1.9612541029665638,0.7433765499107503,0.5527165045668571,0.9998049459193707,-0.592910058879242,-1.9507310615046736e-4,"-0.59, 0.00",0.049849388416210526
timesince_suspected_covid_pw,Time since suspected COVID,categorical,NA,label,Time since suspected COVID,3684249,NA,factor,7,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_suspected_covid_pw,Time since suspected COVID,categorical,TRUE,level,Not suspected,3684249,timesince_suspected_covid_pwNot suspected,factor,7,FALSE,contr.treatment,treatment,3670230,68021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_suspected_covid_pw,Time since suspected COVID,categorical,FALSE,level,"(0, 3]",3684249,"timesince_suspected_covid_pw(0, 3]",factor,7,FALSE,contr.treatment,treatment,2176,87,0.5510100657741522,0.10831539463398944,5.087089121874878,1.7350046018773,1.4031445054978942,2.145353494768701,0.33871579332028995,0.7633043382280145,"0.34, 0.76",3.636009966748464e-7
timesince_suspected_covid_pw,Time since suspected COVID,categorical,FALSE,level,"(3, 7]",3684249,"timesince_suspected_covid_pw(3, 7]",factor,7,FALSE,contr.treatment,treatment,2279,81,0.44067020018792363,0.1160700829954967,3.7965872756808556,1.5537481919723128,1.2376037097826675,1.950651428219435,0.2131770178341752,0.6681633825416721,"0.21, 0.67",1.467017295422537e-4
timesince_suspected_covid_pw,Time since suspected COVID,categorical,FALSE,level,"(7, 14]",3684249,"timesince_suspected_covid_pw(7, 14]",factor,7,FALSE,contr.treatment,treatment,2981,70,0.1754120274329272,0.12213835594901662,1.4361747877640356,1.1917371438637754,0.9380286831820717,1.5140660893723656,-0.06397475135807879,0.41479880622393317,"-0.06, 0.41",0.1509526113019544
timesince_suspected_covid_pw,Time since suspected COVID,categorical,FALSE,level,"(14, 21]",3684249,"timesince_suspected_covid_pw(14, 21]",factor,7,FALSE,contr.treatment,treatment,2260,43,0.16488804259659062,0.15500799778967828,1.06373893571813,1.179261084311473,0.8702958650403116,1.597912572992699,-0.13892205038684302,0.46869813558002427,"-0.14, 0.47",0.2874469809036968
timesince_suspected_covid_pw,Time since suspected COVID,categorical,FALSE,level,"(21, 28]",3684249,"timesince_suspected_covid_pw(21, 28]",factor,7,FALSE,contr.treatment,treatment,1737,38,-0.14749014183812348,0.16525223127077607,-0.8925152822684234,0.8628709446008976,0.6241412565881521,1.1929130772519083,-0.4713785634937282,0.17639827981748124,"-0.47, 0.18",0.372116805191688
timesince_suspected_covid_pw,Time since suspected COVID,categorical,FALSE,level,"(28, Inf)",3684249,"timesince_suspected_covid_pw(28, Inf)",factor,7,FALSE,contr.treatment,treatment,2586,76,-0.04246505227671434,0.12181824225887981,-0.3485935397628748,0.9584239596710042,0.7548589112110636,1.2168850004005671,-0.28122441976409396,0.19629431521066526,"-0.28, 0.20",0.7273944783939001
timesince_hosp_discharge_pw,Time since hospital discharge,categorical,NA,label,Time since hospital discharge,3684249,NA,factor,6,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_hosp_discharge_pw,Time since hospital discharge,categorical,TRUE,level,Not in hospital,3684249,timesince_hosp_discharge_pwNot in hospital,factor,6,FALSE,contr.treatment,treatment,1942761,39529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
timesince_hosp_discharge_pw,Time since hospital discharge,categorical,FALSE,level,In hospital,3684249,timesince_hosp_discharge_pwIn hospital,factor,6,FALSE,contr.treatment,treatment,1687853,28271,-0.1610224995299559,0.008306804752943554,-19.384408845398326,0.8512729176511687,0.8375255253878386,0.8652459636866084,-0.1773035376723314,-0.1447414613875804,"-0.18, -0.14",1.044987913922613e-83
timesince_hosp_discharge_pw,Time since hospital discharge,categorical,FALSE,level,"(0, 7]",3684249,"timesince_hosp_discharge_pw(0, 7]",factor,6,FALSE,contr.treatment,treatment,20223,179,-0.9840406153808524,0.07585409461240898,-12.972808131307826,0.37379767070239495,0.3221584064517016,0.4337142716885266,-1.1327119089010678,-0.8353693218606371,"-1.1, -0.84",1.7451754314250058e-38
timesince_hosp_discharge_pw,Time since hospital discharge,categorical,FALSE,level,"(7, 14]",3684249,"timesince_hosp_discharge_pw(7, 14]",factor,6,FALSE,contr.treatment,treatment,14906,150,-0.8626744261865543,0.08310022383500852,-10.381132401031225,0.42203187856055724,0.35859994470414125,0.49668414385367876,-1.0255478720103879,-0.6998009803627206,"-1.0, -0.70",3.0216947521592546e-25
timesince_hosp_discharge_pw,Time since hospital discharge,categorical,FALSE,level,"(14, 21]",3684249,"timesince_hosp_discharge_pw(14, 21]",factor,6,FALSE,contr.treatment,treatment,10821,149,-0.6094811335025591,0.08538801282261577,-7.137783318235655,0.5436328687905937,0.45985752609871,0.6426701298916068,-0.7768385633463303,-0.44212370365878784,"-0.78, -0.44",9.484798668247851e-13
timesince_hosp_discharge_pw,Time since hospital discharge,categorical,FALSE,level,"(21, 28]",3684249,"timesince_hosp_discharge_pw(21, 28]",factor,6,FALSE,contr.treatment,treatment,7685,138,-0.6054141293054002,0.08872138596332099,-6.8237677165648565,0.5458483280369684,0.4587247828208897,0.6495188583196503,-0.7793048504519868,-0.43152340815881357,"-0.78, -0.43",8.868323640331266e-12
