term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,strata,robust.se
sexMale,0.14945809659760353,0.04212601621617035,3.534731448379983,4.081897812804388e-4,0.06658546799565802,0.23233072519954906,1 Demographics,all,0.04228273032343158
imd2,-0.008282237341857719,0.07057884615218785,-0.11723630693652501,0.9066727965103897,-0.14674520436659358,0.13018072968287817,1 Demographics,all,0.07064566906173488
imd3,-0.1601535085792476,0.07021091680507305,-2.28071026607416,0.022565597280106008,-0.29778392726165515,-0.022523089896840043,1 Demographics,all,0.07022089169393865
imd4,-0.23950759522402626,0.07177777260074514,-3.3559039468572895,7.91060381944698e-4,-0.37938831532106404,-0.09962687512698848,1 Demographics,all,0.07136902575781957
imd5 least deprived,-0.28511310620291974,0.07280134567116256,-3.949700025352233,7.824919681230586e-5,-0.42659509625056424,-0.1436311161552752,1 Demographics,all,0.07218601523478822
ethnicityBlack,-0.4900583019017931,0.19565186480365784,-2.4709170063113763,0.013476709127629487,-0.8787790155473783,-0.10133758825620798,1 Demographics,all,0.19833053908733253
ethnicitySouth Asian,0.20239353843983202,0.10639105068628928,1.9026798516834231,0.057082332561359694,-0.006093478277521547,0.4108805551571856,1 Demographics,all,0.10637288152326911
ethnicityMixed,-0.9450374842917221,0.501504910698967,-1.8829684343638025,0.059704645864054405,-1.9287180385958238,0.038643070012379654,1 Demographics,all,0.5018870561210557
ethnicityOther,-0.15056329700945134,0.23871177368308874,-0.6276983170691002,0.5302015880389789,-0.6206914326240731,0.3195648386051705,1 Demographics,all,0.23986570126947876
"tt(tte_vax1)(0,3]",-1.2479674357145782,0.15525826885556754,-7.91537300783511,2.465128997123525e-15,-1.5569827184382363,-0.9389521529909202,2 Demographics + cinical,all,0.1576637556409869
"tt(tte_vax1)(3,7]",-0.9517344620097312,0.11664121570741699,-8.103498120801957,5.340105237338732e-16,-1.181927057920406,-0.7215418660990565,2 Demographics + cinical,all,0.11744736011804535
"tt(tte_vax1)(7,14]",-0.805959763697288,0.08862172410348278,-8.813386828573693,1.2142067853102471e-18,-0.9851930301543712,-0.6267264972402047,2 Demographics + cinical,all,0.09144722447496609
"tt(tte_vax1)(14,21]",-0.8858444892148262,0.09549019324596739,-9.034237497524282,1.6514974580050164e-19,-1.0780270940268126,-0.6936618844028396,2 Demographics + cinical,all,0.09805415116190831
"tt(tte_vax1)(21, Inf]",-1.5256372123399078,0.08924261401196176,-16.747835181668787,5.872467506838094e-63,-1.7041793317974243,-1.3470950928823913,2 Demographics + cinical,all,0.09109459197507401
age,-0.010457865836135775,0.13930770382107568,-0.07641336707258113,0.9390902353132359,-0.278696803331311,0.25778107165903946,2 Demographics + cinical,all,0.13685911558120958
I(age * age),4.03843690449697e-4,7.925579516652085e-4,0.5191746386013183,0.6036389630300789,-0.001120728254739188,0.001928415635638582,2 Demographics + cinical,all,7.778571224851652e-4
sexMale,0.11280724033056547,0.04306884154932958,2.618838503192128,0.00882297063059426,0.02838121406977702,0.19723326659135393,2 Demographics + cinical,all,0.0430752947129285
imd2,0.01709767225037945,0.07073573715665855,0.24148249519589055,0.8091811819176564,-0.12167355339489824,0.15586889789565714,2 Demographics + cinical,all,0.07080294675814834
imd3,-0.11450160960274301,0.07047395661344026,-1.6205196015827943,0.1051207071440307,-0.25298745745922513,0.02398423825373909,2 Demographics + cinical,all,0.07065734316999743
imd4,-0.1806689460810204,0.07215362287335922,-2.5135486867859056,0.011952327894033244,-0.32154731032563955,-0.0397905818364013,2 Demographics + cinical,all,0.0718780372271377
imd5 least deprived,-0.21030443100702398,0.07332229485688996,-2.8910806181085547,0.003839196214973969,-0.35287711057229465,-0.06773175144175334,2 Demographics + cinical,all,0.07274249970400772
ethnicityBlack,-0.5634928453878517,0.19620362315921236,-2.8399424613437017,0.004512167173320398,-0.9523830069102206,-0.17460268386548278,2 Demographics + cinical,all,0.19841699367431495
ethnicitySouth Asian,0.16852582498102636,0.10733468379392327,1.5772118355091096,0.1147467905774384,-0.0408972467911258,0.37794889675317855,2 Demographics + cinical,all,0.1068504694086497
ethnicityMixed,-1.0799181168480687,0.5019501729554252,-2.1502464110054658,0.03153572881347946,-2.064270702877871,-0.09556553081826613,2 Demographics + cinical,all,0.5022299357509885
ethnicityOther,-0.06891320572467932,0.23887955300334804,-0.2869798474640421,0.7741277509052987,-0.539564376784677,0.40173796533531836,2 Demographics + cinical,all,0.2401325609921581
bmiObese I (30-34.9),0.09741289017650234,0.06265169245590048,1.552336381830635,0.12058175698147791,-0.025579625241287304,0.220405405594292,2 Demographics + cinical,all,0.06275243646716927
bmiObese II (35-39.9),0.2408163213077415,0.10516492457740927,2.3015477132386915,0.021360691697201194,0.03574070460961007,0.4458919380058729,2 Demographics + cinical,all,0.10463233932650895
bmiObese III (40+),0.6743337066853416,0.15098908400566208,4.462733553923232,8.092065085522947e-6,0.37817670723759883,0.9704907061330845,2 Demographics + cinical,all,0.15110328648066573
chronic_cardiac_disease,0.12923382464579616,0.11097889867979858,1.1644893520126987,0.24422575601277777,-0.0882809524986522,0.3467486017902445,2 Demographics + cinical,all,0.11097896637906474
heart_failure,0.323667553411006,0.07975138999751145,4.061614349458832,4.8734536880483163e-5,0.16747922702933216,0.47985587979267985,2 Demographics + cinical,all,0.07968938593446996
other_heart_disease,0.00137067945853096,0.09838964083442123,0.013961208155407365,0.9888609294264296,-0.19105409805107393,0.19379545696813583,2 Demographics + cinical,all,0.09817771093113294
dialysis,1.0310386558223712,0.30320488611754837,3.39420667285407,6.882772878035758e-4,0.43567165939218133,1.626405652252561,2 Demographics + cinical,all,0.30376425338749535
diabetes,0.1934864657040088,0.046332688737812704,4.149915467023378,3.325980818541278e-5,0.10210472376510363,0.284868207642914,2 Demographics + cinical,all,0.04662419445444545
chronic_liver_disease,0.37005296921716996,0.21989469834587896,1.682370624676455,0.09249699392115444,-0.06105922532512742,0.8011651637594673,2 Demographics + cinical,all,0.21995924309979953
current_copd,0.27097304424698704,0.0638098653215963,4.299247395866615,1.7137908389912694e-5,0.14744039804107645,0.39450569045289763,2 Demographics + cinical,all,0.06302801846376789
other_resp_conditions,0.039083556932381816,0.08657116481154137,0.45751060931555537,0.6473040784094194,-0.12834942148485684,0.2065165353496205,2 Demographics + cinical,all,0.08542655872145034
lung_cancer,0.5416667113116895,0.18546701831503093,2.931891316682697,0.0033690462662477757,0.17956350518180753,0.9037699174415715,2 Demographics + cinical,all,0.1847499285630277
haematological_cancer,0.5340323187201516,0.12010916577389266,4.475622233024241,7.618909464427437e-6,0.3001689458133071,0.767895691626996,2 Demographics + cinical,all,0.11932023993886061
cancer_excl_lung_and_haem,0.1373771784819547,0.05366083362356718,2.529262332186883,0.011430255825150674,0.0309215061320028,0.2438328508319066,2 Demographics + cinical,all,0.05431511659890727
chemo_or_radio,0.15721188797351607,0.10744520208030267,1.4635098648075506,0.143327916306416,-0.05332966407140691,0.367753440018439,2 Demographics + cinical,all,0.10742113309512212
permanant_immunosuppression,-0.4258108202558943,1.0008217701848159,-0.42535675536956724,0.6705766255974741,-2.3878670504523547,1.5362454099405662,2 Demographics + cinical,all,1.001067491889091
asplenia,0.23284139218402822,0.35506163611695407,0.6555031804198552,0.5121438393909857,-0.463357736092601,0.9290405204606574,2 Demographics + cinical,all,0.3552101639459497
dmards,0.37200510871760956,0.10331417493824473,3.6186057700315994,2.961944418449083e-4,0.17051407557169854,0.5734961418635206,2 Demographics + cinical,all,0.10280343656069532
dementia,0.922577562668499,0.05204553053793428,17.501438532551127,1.396959368740238e-68,0.8192592672945573,1.0258958580424407,2 Demographics + cinical,all,0.0527143846463013
other_neuro_conditions,0.5047854512759239,0.10462260642773012,4.797756022765889,1.6045305084776872e-6,0.2985721090955423,0.7109987934563055,2 Demographics + cinical,all,0.10521282217783906
LD_incl_DS_and_CP,1.1676121989301818,0.3580075396222869,3.2463639838112717,0.0011688928816734946,0.4626765018780997,1.872547895982264,2 Demographics + cinical,all,0.3596676789025334
psychosis_schiz_bipolar,0.6842860966535618,0.15368143924568842,4.440078086777395,8.992624240983938e-6,0.38222471882407866,0.9863474744830449,2 Demographics + cinical,all,0.15411577978580465
flu_vaccine,0.05396292780169002,0.07027221349993797,0.748280224946844,0.4542911498057186,-0.08738170682253907,0.1953075624259191,2 Demographics + cinical,all,0.07211593464938007
